Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-12.9519	-1.83258	-3.93223	-4.41455	-2.77259	-1.83258	-3.93223	-4.41455	-2.77259	
-12.9519	-1.83258	-3.93223	-4.41455	-2.77259	-1.83258	-3.93223	-4.41455	-2.77259	
-12.7707	-2.15762	-3.32146	-4.81589	-2.47575	-2.15762	-3.32146	-4.81589	-2.47575	
-12.4661	-2.09964	-3.54391	-4.41455	-2.40795	-2.09964	-3.54391	-4.41455	-2.40795	
-12.4582	-1.83258	-3.93223	-4.41455	-2.27887	-1.83258	-3.93223	-4.41455	-2.27887	
-12.4582	-1.83258	-3.93223	-4.41455	-2.27887	-1.83258	-3.93223	-4.41455	-2.27887	
-13.1679	-1.83258	-3.66516	-4.81589	-2.85423	-1.83258	-3.66516	-4.81589	-2.85423	
-13.6616	-1.83258	-3.79424	-4.81589	-3.21888	-1.83258	-3.79424	-4.81589	-3.21888	
-14.5102	-2.27887	-4.24053	-5.05146	-2.93935	-2.27887	-4.24053	-5.05146	-2.93935	
-11.8772	-1.93517	-3.54391	-4.24053	-2.15762	-1.93517	-3.54391	-4.24053	-2.15762	
-11.3929	-1.7832	-3.1213	-4.08044	-2.40795	-1.7832	-3.1213	-4.08044	-2.40795	
-14.3749	-1.38629	-5.05146	-4.81589	-3.1213	-1.38629	-5.05146	-4.81589	-3.1213	
-11.7167	-1.83258	-3.79424	-3.93223	-2.15762	-1.83258	-3.79424	-3.93223	-2.15762	
-11.7167	-1.83258	-3.79424	-3.93223	-2.15762	-1.83258	-3.79424	-3.93223	-2.15762	
-11.7167	-1.83258	-3.79424	-3.93223	-2.15762	-1.83258	-3.79424	-3.93223	-2.15762	
-11.7167	-1.83258	-3.79424	-3.93223	-2.15762	-1.83258	-3.79424	-3.93223	-2.15762	
-12.6539	-1.93517	-3.93223	-4.24053	-2.54593	-1.93517	-3.93223	-4.24053	-2.54593	
-13.538	-1.9885	-3.79424	-4.81589	-2.93935	-1.9885	-3.79424	-4.81589	-2.93935	
-13.1312	-1.83258	-4.41455	-4.60517	-2.27887	-1.83258	-4.41455	-4.60517	-2.27887	
-13.1312	-1.83258	-4.41455	-4.60517	-2.27887	-1.83258	-4.41455	-4.60517	-2.27887	
-11.7368	-2.0433	-3.1213	-4.41455	-2.15762	-2.0433	-3.1213	-4.41455	-2.15762	
-11.7368	-2.0433	-3.1213	-4.41455	-2.15762	-2.0433	-3.1213	-4.41455	-2.15762	
-12.5067	-1.9885	-3.66516	-4.08044	-2.77259	-1.9885	-3.66516	-4.08044	-2.77259	
-12.5067	-1.9885	-3.66516	-4.08044	-2.77259	-1.9885	-3.66516	-4.08044	-2.77259	
-13.3858	-2.09964	-3.93223	-4.41455	-2.93935	-2.09964	-3.93223	-4.41455	-2.93935	
-13.0393	-1.88322	-3.79424	-4.81589	-2.54593	-1.88322	-3.79424	-4.81589	-2.54593	
-12.8361	-1.68794	-3.79424	-4.41455	-2.93935	-1.68794	-3.79424	-4.41455	-2.93935	
-12.8361	-1.68794	-3.79424	-4.41455	-2.93935	-1.68794	-3.79424	-4.41455	-2.93935	
-11.2341	-1.64196	-3.4296	-3.54391	-2.61867	-1.64196	-3.4296	-3.54391	-2.61867	
-12.5358	-2.21733	-4.08044	-4.08044	-2.15762	-2.21733	-4.08044	-4.08044	-2.15762	
-13.3476	-1.88322	-3.79424	-4.81589	-2.85423	-1.88322	-3.79424	-4.81589	-2.85423	
-12.7722	-2.0433	-4.24053	-3.79424	-2.69415	-2.0433	-4.24053	-3.79424	-2.69415	
-13.2822	-1.83258	-3.66516	-4.24053	-3.54391	-1.83258	-3.66516	-4.24053	-3.54391	
-10.7678	-1.38629	-3.79424	-3.54391	-2.0433	-1.38629	-3.79424	-3.54391	-2.0433	
-11.0674	-1.4267	-3.4296	-3.93223	-2.27887	-1.4267	-3.4296	-3.93223	-2.27887	
-12.5317	-1.88322	-4.24053	-3.93223	-2.47575	-1.88322	-4.24053	-3.93223	-2.47575	
-12.5317	-1.88322	-4.24053	-3.93223	-2.47575	-1.88322	-4.24053	-3.93223	-2.47575	
-12.5317	-1.88322	-4.24053	-3.93223	-2.47575	-1.88322	-4.24053	-3.93223	-2.47575	
-14.4705	-2.21733	-4.24053	-5.31852	-2.69415	-2.21733	-4.24053	-5.31852	-2.69415	
-13.5665	-2.21733	-4.08044	-5.05146	-2.21733	-2.21733	-4.08044	-5.05146	-2.21733	
-12.9584	-1.7832	-3.4296	-5.05146	-2.69415	-1.7832	-3.4296	-5.05146	-2.69415	
-12.2711	-1.88322	-3.79424	-4.60517	-1.9885	-1.88322	-3.79424	-4.60517	-1.9885	
-12.9626	-1.9885	-3.4296	-4.60517	-2.93935	-1.9885	-3.4296	-4.60517	-2.93935	
-12.2357	-1.46794	-3.54391	-4.60517	-2.61867	-1.46794	-3.54391	-4.60517	-2.61867	
-12.2699	-2.09964	-4.08044	-3.93223	-2.15762	-2.09964	-4.08044	-3.93223	-2.15762	
-12.7159	-1.68794	-4.08044	-4.60517	-2.34237	-1.68794	-4.08044	-4.60517	-2.34237	
-11.3929	-1.7832	-3.1213	-3.79424	-2.69415	-1.7832	-3.1213	-3.79424	-2.69415	
-11.3929	-1.7832	-3.1213	-3.79424	-2.69415	-1.7832	-3.1213	-3.79424	-2.69415	
-11.9199	-1.68794	-3.66516	-3.79424	-2.77259	-1.68794	-3.66516	-3.79424	-2.77259	
-11.6918	-1.59702	-3.93223	-3.54391	-2.61867	-1.59702	-3.93223	-3.54391	-2.61867	
-11.6918	-1.59702	-3.93223	-3.54391	-2.61867	-1.59702	-3.93223	-3.54391	-2.61867	
-13.0336	-1.64196	-3.79424	-5.05146	-2.54593	-1.64196	-3.79424	-5.05146	-2.54593	
-12.9737	-1.88322	-3.93223	-4.81589	-2.34237	-1.88322	-3.93223	-4.81589	-2.34237	
-12.3157	-2.09964	-3.66516	-3.93223	-2.61867	-2.09964	-3.66516	-3.93223	-2.61867	
-12.4473	-1.735	-4.41455	-4.08044	-2.21733	-1.735	-4.41455	-4.08044	-2.21733	
-12.4473	-1.735	-4.41455	-4.08044	-2.21733	-1.735	-4.41455	-4.08044	-2.21733	
-11.9958	-1.55306	-3.4296	-4.24053	-2.77259	-1.55306	-3.4296	-4.24053	-2.77259	
-11.9958	-1.55306	-3.4296	-4.24053	-2.77259	-1.55306	-3.4296	-4.24053	-2.77259	
-14.3941	-1.83258	-4.81589	-5.05146	-2.69415	-1.83258	-4.81589	-5.05146	-2.69415	
-12.3737	-2.0433	-3.54391	-4.24053	-2.54593	-2.0433	-3.54391	-4.24053	-2.54593	
-12.531	-1.83258	-3.4296	-4.24053	-3.02826	-1.83258	-3.4296	-4.24053	-3.02826	
-13.4773	-1.68794	-4.81589	-4.81589	-2.15762	-1.68794	-4.81589	-4.81589	-2.15762	
-13.3995	-1.93517	-4.24053	-4.81589	-2.40795	-1.93517	-4.24053	-4.81589	-2.40795	
-11.5236	-1.68794	-3.32146	-4.41455	-2.09964	-1.68794	-3.32146	-4.41455	-2.09964	
-11.5236	-1.68794	-3.32146	-4.41455	-2.09964	-1.68794	-3.32146	-4.41455	-2.09964	
-11.1701	-1.55306	-3.54391	-3.79424	-2.27887	-1.55306	-3.54391	-3.79424	-2.27887	
-11.1701	-1.55306	-3.54391	-3.79424	-2.27887	-1.55306	-3.54391	-3.79424	-2.27887	
-11.1701	-1.55306	-3.54391	-3.79424	-2.27887	-1.55306	-3.54391	-3.79424	-2.27887	
-11.1701	-1.55306	-3.54391	-3.79424	-2.27887	-1.55306	-3.54391	-3.79424	-2.27887	
-11.9613	-1.88322	-3.79424	-3.66516	-2.61867	-1.88322	-3.79424	-3.66516	-2.61867	
-12.2283	-2.09964	-3.4296	-4.08044	-2.61867	-2.09964	-3.4296	-4.08044	-2.61867	
-12.284	-1.4267	-3.32146	-5.31852	-2.21733	-1.4267	-3.32146	-5.31852	-2.21733	
-12.284	-1.4267	-3.32146	-5.31852	-2.21733	-1.4267	-3.32146	-5.31852	-2.21733	
-11.201	-1.83258	-3.21888	-3.93223	-2.21733	-1.83258	-3.21888	-3.93223	-2.21733	
-11.201	-1.83258	-3.21888	-3.93223	-2.21733	-1.83258	-3.21888	-3.93223	-2.21733	
-11.201	-1.83258	-3.21888	-3.93223	-2.21733	-1.83258	-3.21888	-3.93223	-2.21733	
-11.201	-1.83258	-3.21888	-3.93223	-2.21733	-1.83258	-3.21888	-3.93223	-2.21733	
-11.201	-1.83258	-3.21888	-3.93223	-2.21733	-1.83258	-3.21888	-3.93223	-2.21733	
-12.8507	-1.83258	-3.79424	-4.81589	-2.40795	-1.83258	-3.79424	-4.81589	-2.40795	
-12.5828	-2.09964	-3.1213	-4.81589	-2.54593	-2.09964	-3.1213	-4.81589	-2.54593	
-11.2377	-1.59702	-3.4296	-3.66516	-2.54593	-1.59702	-3.4296	-3.66516	-2.54593	
-11.2377	-1.59702	-3.4296	-3.66516	-2.54593	-1.59702	-3.4296	-3.66516	-2.54593	
-13.7996	-2.40795	-4.60517	-3.93223	-2.85423	-2.40795	-4.60517	-3.93223	-2.85423	
-12.2994	-1.93517	-3.4296	-4.24053	-2.69415	-1.93517	-3.4296	-4.24053	-2.69415	
-12.1313	-1.30785	-3.4296	-5.05146	-2.34237	-1.30785	-3.4296	-5.05146	-2.34237	
-11.711	-1.88322	-3.54391	-3.66516	-2.61867	-1.88322	-3.54391	-3.66516	-2.61867	
-11.711	-1.88322	-3.54391	-3.66516	-2.61867	-1.88322	-3.54391	-3.66516	-2.61867	
-11.711	-1.88322	-3.54391	-3.66516	-2.61867	-1.88322	-3.54391	-3.66516	-2.61867	
-11.711	-1.88322	-3.54391	-3.66516	-2.61867	-1.88322	-3.54391	-3.66516	-2.61867	
-12.4503	-1.93517	-4.24053	-3.93223	-2.34237	-1.93517	-4.24053	-3.93223	-2.34237	
-11.9517	-1.59702	-3.32146	-4.41455	-2.61867	-1.59702	-3.32146	-4.41455	-2.61867	
-11.7474	-1.51005	-3.54391	-4.41455	-2.27887	-1.51005	-3.54391	-4.41455	-2.27887	
-11.7474	-1.51005	-3.54391	-4.41455	-2.27887	-1.51005	-3.54391	-4.41455	-2.27887	
-13.1063	-1.59702	-4.24053	-5.05146	-2.21733	-1.59702	-4.24053	-5.05146	-2.21733	
-13.0499	-1.51005	-4.60517	-4.24053	-2.69415	-1.51005	-4.60517	-4.24053	-2.69415	
-11.4968	-1.735	-2.93935	-4.41455	-2.40795	-1.735	-2.93935	-4.41455	-2.40795	
-12.798	-1.64196	-3.79424	-4.24053	-3.1213	-1.64196	-3.79424	-4.24053	-3.1213	
-12.0464	-1.55306	-3.79424	-4.08044	-2.61867	-1.55306	-3.79424	-4.08044	-2.61867	
-13.6395	-1.46794	-4.08044	-5.31852	-2.77259	-1.46794	-4.08044	-5.31852	-2.77259	
-12.3474	-1.51005	-4.08044	-4.41455	-2.34237	-1.51005	-4.08044	-4.41455	-2.34237	
-12.0558	-2.0433	-4.24053	-3.4296	-2.34237	-2.0433	-4.24053	-3.4296	-2.34237	
-12.1334	-2.15762	-3.21888	-4.41455	-2.34237	-2.15762	-3.21888	-4.41455	-2.34237	
-11.3554	-2.21733	-3.66516	-3.4296	-2.0433	-2.21733	-3.66516	-3.4296	-2.0433	
-11.3554	-2.21733	-3.66516	-3.4296	-2.0433	-2.21733	-3.66516	-3.4296	-2.0433	
-13.4207	-1.51005	-4.24053	-4.81589	-2.85423	-1.51005	-4.24053	-4.81589	-2.85423	
-12.3038	-1.735	-3.79424	-4.08044	-2.69415	-1.735	-3.79424	-4.08044	-2.69415	
-12.7971	-1.83258	-4.60517	-4.08044	-2.27887	-1.83258	-4.60517	-4.08044	-2.27887	
-12.2699	-2.09964	-4.08044	-3.93223	-2.15762	-2.09964	-4.08044	-3.93223	-2.15762	
-12.2699	-2.09964	-4.08044	-3.93223	-2.15762	-2.09964	-4.08044	-3.93223	-2.15762	
-13.9233	-1.51005	-4.24053	-5.62682	-2.54593	-1.51005	-4.24053	-5.62682	-2.54593	
-12.982	-1.68794	-3.1213	-5.31852	-2.85423	-1.68794	-3.1213	-5.31852	-2.85423	
-12.8507	-1.59702	-3.79424	-4.24053	-3.21888	-1.59702	-3.79424	-4.24053	-3.21888	
-13.0294	-1.9885	-3.93223	-4.41455	-2.69415	-1.9885	-3.93223	-4.41455	-2.69415	
-12.0465	-1.68794	-3.66516	-4.41455	-2.27887	-1.68794	-3.66516	-4.41455	-2.27887	
-12.0465	-1.68794	-3.66516	-4.41455	-2.27887	-1.68794	-3.66516	-4.41455	-2.27887	
-12.2138	-1.59702	-3.79424	-4.41455	-2.40795	-1.59702	-3.79424	-4.41455	-2.40795	
-13.7065	-1.46794	-4.41455	-5.05146	-2.77259	-1.46794	-4.41455	-5.05146	-2.77259	
-12.6746	-1.735	-4.08044	-4.24053	-2.61867	-1.735	-4.08044	-4.24053	-2.61867	
-11.3044	-1.9885	-3.4296	-3.54391	-2.34237	-1.9885	-3.4296	-3.54391	-2.34237	
-12.8956	-1.83258	-4.41455	-4.24053	-2.40795	-1.83258	-4.41455	-4.24053	-2.40795	
-11.7066	-1.83258	-2.93935	-4.24053	-2.69415	-1.83258	-2.93935	-4.24053	-2.69415	
-11.4599	-1.7832	-3.21888	-4.24053	-2.21733	-1.7832	-3.21888	-4.24053	-2.21733	
-11.4599	-1.7832	-3.21888	-4.24053	-2.21733	-1.7832	-3.21888	-4.24053	-2.21733	
-12.143	-1.9885	-3.1213	-4.41455	-2.61867	-1.9885	-3.1213	-4.41455	-2.61867	
-12.7959	-1.9885	-3.79424	-4.60517	-2.40795	-1.9885	-3.79424	-4.60517	-2.40795	
-12.6654	-1.4267	-4.08044	-4.81589	-2.34237	-1.4267	-4.08044	-4.81589	-2.34237	
-11.45	-1.735	-3.79424	-3.93223	-1.9885	-1.735	-3.79424	-3.93223	-1.9885	
-11.45	-1.735	-3.79424	-3.93223	-1.9885	-1.735	-3.79424	-3.93223	-1.9885	
-12.762	-1.735	-4.24053	-4.24053	-2.54593	-1.735	-4.24053	-4.24053	-2.54593	
-12.762	-1.735	-4.24053	-4.24053	-2.54593	-1.735	-4.24053	-4.24053	-2.54593	
-12.762	-1.735	-4.24053	-4.24053	-2.54593	-1.735	-4.24053	-4.24053	-2.54593	
-12.762	-1.735	-4.24053	-4.24053	-2.54593	-1.735	-4.24053	-4.24053	-2.54593	
-14.0082	-1.68794	-4.41455	-5.05146	-2.85423	-1.68794	-4.41455	-5.05146	-2.85423	
-11.0931	-1.68794	-3.1213	-4.24053	-2.0433	-1.68794	-3.1213	-4.24053	-2.0433	
-11.0931	-1.68794	-3.1213	-4.24053	-2.0433	-1.68794	-3.1213	-4.24053	-2.0433	
-10.4481	-1.46794	-3.54391	-3.21888	-2.21733	-1.46794	-3.54391	-3.21888	-2.21733	
-11.7124	-1.68794	-3.66516	-3.66516	-2.69415	-1.68794	-3.66516	-3.66516	-2.69415	
-11.9037	-1.59702	-3.54391	-4.60517	-2.15762	-1.59702	-3.54391	-4.60517	-2.15762	
-12.3193	-1.68794	-4.08044	-3.93223	-2.61867	-1.68794	-4.08044	-3.93223	-2.61867	
-12.2876	-1.7832	-4.41455	-3.54391	-2.54593	-1.7832	-4.41455	-3.54391	-2.54593	
-13.103	-2.09964	-3.21888	-4.24053	-3.54391	-2.09964	-3.21888	-4.24053	-3.54391	
-15.343	-2.27887	-5.05146	-5.31852	-2.69415	-2.27887	-5.05146	-5.31852	-2.69415	
-14.0954	-1.55306	-4.81589	-4.60517	-3.1213	-1.55306	-4.81589	-4.60517	-3.1213	
-14.128	-2.0433	-4.24053	-5.62682	-2.21733	-2.0433	-4.24053	-5.62682	-2.21733	
-14.0453	-1.93517	-3.54391	-5.62682	-2.93935	-1.93517	-3.54391	-5.62682	-2.93935	
-11.784	-1.68794	-3.32146	-4.08044	-2.69415	-1.68794	-3.32146	-4.08044	-2.69415	
-12.0626	-2.21733	-3.21888	-4.08044	-2.54593	-2.21733	-3.21888	-4.08044	-2.54593	
-13.8645	-1.7832	-3.93223	-4.60517	-3.54391	-1.7832	-3.93223	-4.60517	-3.54391	
-13.4113	-1.83258	-3.54391	-4.81589	-3.21888	-1.83258	-3.54391	-4.81589	-3.21888	
-13.3476	-1.88322	-4.24053	-4.81589	-2.40795	-1.88322	-4.24053	-4.81589	-2.40795	
-12.3558	-1.93517	-4.08044	-3.93223	-2.40795	-1.93517	-4.08044	-3.93223	-2.40795	
-13.5375	-1.93517	-3.93223	-4.81589	-2.85423	-1.93517	-3.93223	-4.81589	-2.85423	
-13.5375	-1.93517	-3.93223	-4.81589	-2.85423	-1.93517	-3.93223	-4.81589	-2.85423	
-13.2557	-1.4267	-4.81589	-4.60517	-2.40795	-1.4267	-4.81589	-4.60517	-2.40795	
-13.7939	-2.0433	-4.08044	-4.81589	-2.85423	-2.0433	-4.08044	-4.81589	-2.85423	
-14.1642	-1.735	-4.60517	-5.05146	-2.77259	-1.735	-4.60517	-5.05146	-2.77259	
-13.471	-1.59702	-5.05146	-4.41455	-2.40795	-1.59702	-5.05146	-4.41455	-2.40795	
-10.5709	-1.4267	-3.32146	-3.66516	-2.15762	-1.4267	-3.32146	-3.66516	-2.15762	
-10.5709	-1.4267	-3.32146	-3.66516	-2.15762	-1.4267	-3.32146	-3.66516	-2.15762	
-10.5709	-1.4267	-3.32146	-3.66516	-2.15762	-1.4267	-3.32146	-3.66516	-2.15762	
-12.1899	-2.15762	-4.08044	-3.54391	-2.40795	-2.15762	-4.08044	-3.54391	-2.40795	
-12.9045	-1.64196	-3.93223	-5.05146	-2.27887	-1.64196	-3.93223	-5.05146	-2.27887	
-14.144	-1.93517	-4.41455	-5.31852	-2.47575	-1.93517	-4.41455	-5.31852	-2.47575	
-12.0752	-2.47575	-3.1213	-3.93223	-2.54593	-2.47575	-3.1213	-3.93223	-2.54593	
-12.3963	-1.83258	-3.54391	-4.08044	-2.93935	-1.83258	-3.54391	-4.08044	-2.93935	
-11.4828	-1.93517	-3.02826	-4.24053	-2.27887	-1.93517	-3.02826	-4.24053	-2.27887	
-11.9037	-2.15762	-3.4296	-3.54391	-2.77259	-2.15762	-3.4296	-3.54391	-2.77259	
-12.8487	-2.21733	-4.08044	-3.93223	-2.61867	-2.21733	-4.08044	-3.93223	-2.61867	
-12.8487	-2.21733	-4.08044	-3.93223	-2.61867	-2.21733	-4.08044	-3.93223	-2.61867	
-14.0552	-2.21733	-3.93223	-5.05146	-2.85423	-2.21733	-3.93223	-5.05146	-2.85423	
-13.1679	-1.83258	-4.24053	-4.81589	-2.27887	-1.83258	-4.24053	-4.81589	-2.27887	
-14.0858	-1.88322	-3.93223	-5.99146	-2.27887	-1.88322	-3.93223	-5.99146	-2.27887	
-13.5388	-2.0433	-4.60517	-4.41455	-2.47575	-2.0433	-4.60517	-4.41455	-2.47575	
-11.1226	-1.88322	-3.02826	-3.66516	-2.54593	-1.88322	-3.02826	-3.66516	-2.54593	
-11.1226	-1.88322	-3.02826	-3.66516	-2.54593	-1.88322	-3.02826	-3.66516	-2.54593	
-11.1507	-1.51005	-3.4296	-3.66516	-2.54593	-1.51005	-3.4296	-3.66516	-2.54593	
-12.7383	-1.59702	-3.93223	-5.05146	-2.15762	-1.59702	-3.93223	-5.05146	-2.15762	
-12.2171	-1.93517	-3.02826	-3.93223	-3.32146	-1.93517	-3.02826	-3.93223	-3.32146	
-13.0054	-2.09964	-3.93223	-4.81589	-2.15762	-2.09964	-3.93223	-4.81589	-2.15762	
-12.2418	-2.21733	-3.66516	-4.08044	-2.27887	-2.21733	-3.66516	-4.08044	-2.27887	
-13.6755	-1.88322	-4.41455	-4.60517	-2.77259	-1.88322	-4.41455	-4.60517	-2.77259	
-11.6225	-2.21733	-2.85423	-3.93223	-2.61867	-2.21733	-2.85423	-3.93223	-2.61867	
-14.0434	-1.88322	-4.41455	-5.05146	-2.69415	-1.88322	-4.41455	-5.05146	-2.69415	
-14.0434	-1.88322	-4.41455	-5.05146	-2.69415	-1.88322	-4.41455	-5.05146	-2.69415	
-12.3639	-1.7832	-3.79424	-3.93223	-2.85423	-1.7832	-3.79424	-3.93223	-2.85423	
-12.0655	-1.51005	-3.66516	-4.41455	-2.47575	-1.51005	-3.66516	-4.41455	-2.47575	
-12.0655	-1.51005	-3.66516	-4.41455	-2.47575	-1.51005	-3.66516	-4.41455	-2.47575	
-12.5873	-1.83258	-3.79424	-4.41455	-2.54593	-1.83258	-3.79424	-4.41455	-2.54593	
-12.1646	-1.7832	-3.66516	-4.24053	-2.47575	-1.7832	-3.66516	-4.24053	-2.47575	
-12.2863	-2.0433	-3.54391	-4.08044	-2.61867	-2.0433	-3.54391	-4.08044	-2.61867	
-13.0545	-2.09964	-3.21888	-4.41455	-3.32146	-2.09964	-3.21888	-4.41455	-3.32146	
-13.0545	-2.09964	-3.21888	-4.41455	-3.32146	-2.09964	-3.21888	-4.41455	-3.32146	
-13.9955	-2.15762	-3.93223	-5.05146	-2.85423	-2.15762	-3.93223	-5.05146	-2.85423	
-13.5434	-2.34237	-3.93223	-4.41455	-2.85423	-2.34237	-3.93223	-4.41455	-2.85423	
-13.0372	-1.68794	-4.08044	-4.41455	-2.85423	-1.68794	-4.08044	-4.41455	-2.85423	
-13.2622	-1.9885	-3.4296	-4.81589	-3.02826	-1.9885	-3.4296	-4.81589	-3.02826	
-12.6432	-2.34237	-3.54391	-4.41455	-2.34237	-2.34237	-3.54391	-4.41455	-2.34237	
-14.2149	-1.88322	-4.60517	-4.60517	-3.1213	-1.88322	-4.60517	-4.60517	-3.1213	
-14.2149	-1.88322	-4.60517	-4.60517	-3.1213	-1.88322	-4.60517	-4.60517	-3.1213	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-12.5424	-2.09964	-3.4296	-4.24053	-2.77259	-2.09964	-3.4296	-4.24053	-2.77259	
-13.6041	-1.93517	-3.79424	-3.79424	-4.08044	-1.93517	-3.79424	-3.79424	-4.08044	
-14.6485	-1.9885	-4.41455	-4.81589	-3.4296	-1.9885	-4.41455	-4.81589	-3.4296	
-13.4799	-1.64196	-4.24053	-5.05146	-2.54593	-1.64196	-4.24053	-5.05146	-2.54593	
-13.8163	-1.83258	-3.54391	-5.31852	-3.1213	-1.83258	-3.54391	-5.31852	-3.1213	
-13.5325	-1.83258	-3.66516	-4.81589	-3.21888	-1.83258	-3.66516	-4.81589	-3.21888	
-13.5325	-1.83258	-3.66516	-4.81589	-3.21888	-1.83258	-3.66516	-4.81589	-3.21888	
-13.5325	-1.83258	-3.66516	-4.81589	-3.21888	-1.83258	-3.66516	-4.81589	-3.21888	
-12.9322	-1.55306	-2.93935	-5.31852	-3.1213	-1.55306	-2.93935	-5.31852	-3.1213	
-14.0867	-1.735	-4.41455	-5.31852	-2.61867	-1.735	-4.41455	-5.31852	-2.61867	
-11.5905	-1.59702	-3.21888	-4.08044	-2.69415	-1.59702	-3.21888	-4.08044	-2.69415	
-11.5905	-1.59702	-3.21888	-4.08044	-2.69415	-1.59702	-3.21888	-4.08044	-2.69415	
-11.5905	-1.59702	-3.21888	-4.08044	-2.69415	-1.59702	-3.21888	-4.08044	-2.69415	
-13.3833	-2.34237	-3.93223	-4.41455	-2.69415	-2.34237	-3.93223	-4.41455	-2.69415	
-14.1884	-1.93517	-4.08044	-5.31852	-2.85423	-1.93517	-4.08044	-5.31852	-2.85423	
-13.7668	-2.21733	-3.79424	-4.81589	-2.93935	-2.21733	-3.79424	-4.81589	-2.93935	
-12.1777	-1.83258	-3.1213	-4.60517	-2.61867	-1.83258	-3.1213	-4.60517	-2.61867	
-12.7355	-1.83258	-4.08044	-4.60517	-2.21733	-1.83258	-4.08044	-4.60517	-2.21733	
-12.7355	-1.83258	-4.08044	-4.60517	-2.21733	-1.83258	-4.08044	-4.60517	-2.21733	
-12.7355	-1.83258	-4.08044	-4.60517	-2.21733	-1.83258	-4.08044	-4.60517	-2.21733	
-12.7355	-1.83258	-4.08044	-4.60517	-2.21733	-1.83258	-4.08044	-4.60517	-2.21733	
-11.2586	-1.93517	-3.4296	-3.1213	-2.77259	-1.93517	-3.4296	-3.1213	-2.77259	
-11.2586	-1.93517	-3.4296	-3.1213	-2.77259	-1.93517	-3.4296	-3.1213	-2.77259	
-11.2586	-1.93517	-3.4296	-3.1213	-2.77259	-1.93517	-3.4296	-3.1213	-2.77259	
-13.0515	-1.9885	-4.60517	-4.24053	-2.21733	-1.9885	-4.60517	-4.24053	-2.21733	
-12.5945	-2.34237	-3.4296	-4.41455	-2.40795	-2.34237	-3.4296	-4.41455	-2.40795	
-12.7575	-2.27887	-3.54391	-4.08044	-2.85423	-2.27887	-3.54391	-4.08044	-2.85423	
-12.9701	-1.68794	-4.08044	-4.08044	-3.1213	-1.68794	-4.08044	-4.08044	-3.1213	
-11.5048	-1.735	-3.1213	-4.24053	-2.40795	-1.735	-3.1213	-4.24053	-2.40795	
-13.3776	-1.7832	-4.24053	-4.41455	-2.93935	-1.7832	-4.24053	-4.41455	-2.93935	
-13.5338	-1.7832	-4.08044	-5.05146	-2.61867	-1.7832	-4.08044	-5.05146	-2.61867	
-13.5338	-1.7832	-4.08044	-5.05146	-2.61867	-1.7832	-4.08044	-5.05146	-2.61867	
-12.1844	-1.88322	-3.4296	-3.93223	-2.93935	-1.88322	-3.4296	-3.93223	-2.93935	
-12.1844	-1.88322	-3.4296	-3.93223	-2.93935	-1.88322	-3.4296	-3.93223	-2.93935	
-12.1844	-1.88322	-3.4296	-3.93223	-2.93935	-1.88322	-3.4296	-3.93223	-2.93935	
-12.7417	-1.46794	-3.4296	-4.81589	-3.02826	-1.46794	-3.4296	-4.81589	-3.02826	
-11.653	-2.40795	-3.1213	-3.4296	-2.69415	-2.40795	-3.1213	-3.4296	-2.69415	
-14.1557	-1.9885	-3.79424	-5.05146	-3.32146	-1.9885	-3.79424	-5.05146	-3.32146	
-13.6344	-2.15762	-4.60517	-3.93223	-2.93935	-2.15762	-4.60517	-3.93223	-2.93935	
-12.7799	-1.9885	-3.4296	-4.24053	-3.1213	-1.9885	-3.4296	-4.24053	-3.1213	
-12.7799	-1.9885	-3.4296	-4.24053	-3.1213	-1.9885	-3.4296	-4.24053	-3.1213	
-12.798	-1.64196	-3.79424	-4.81589	-2.54593	-1.64196	-3.79424	-4.81589	-2.54593	
-13.4211	-1.735	-4.60517	-4.60517	-2.47575	-1.735	-4.60517	-4.60517	-2.47575	
-13.8502	-1.83258	-4.08044	-4.81589	-3.1213	-1.83258	-4.08044	-4.81589	-3.1213	
-13.477	-1.51005	-3.79424	-5.31852	-2.85423	-1.51005	-3.79424	-5.31852	-2.85423	
-11.1851	-1.68794	-3.32146	-3.32146	-2.85423	-1.68794	-3.32146	-3.32146	-2.85423	
-12.4165	-1.9885	-4.60517	-3.54391	-2.27887	-1.9885	-4.60517	-3.54391	-2.27887	
-12.4165	-1.9885	-4.60517	-3.54391	-2.27887	-1.9885	-4.60517	-3.54391	-2.27887	
-12.0984	-1.93517	-2.93935	-3.79424	-3.4296	-1.93517	-2.93935	-3.79424	-3.4296	
