Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-23.7534	-1.23237	-9.23024	-9.21034	-4.08044	-1.23237	-9.23024	-9.21034	-4.08044
-19.9341	-1.55306	-7.82405	-7.01312	-3.54391	-1.55306	-7.82405	-7.01312	-3.54391
-24.2781	-1.59702	-9.23024	-9.21034	-4.24053	-1.59702	-9.23024	-9.21034	-4.24053
-21.6597	-1.64196	-9.21034	-5.99146	-4.81589	-1.64196	-9.21034	-5.99146	-4.81589
-24.2781	-1.23237	-9.23024	-9.21034	-4.60517	-1.23237	-9.23024	-9.21034	-4.60517
-23.5046	-1.26976	-9.23024	-9.21034	-3.79424	-1.26976	-9.23024	-9.21034	-3.79424
-21.5306	-1.46794	-9.21034	-6.43775	-4.41455	-1.46794	-9.21034	-6.43775	-4.41455
-21.2749	-1.38629	-7.82405	-7.82405	-4.24053	-1.38629	-7.82405	-7.82405	-4.24053
-23.7738	-1.68794	-9.21034	-7.82405	-5.05146	-1.68794	-9.21034	-7.82405	-5.05146
-26.0291	-1.59702	-9.23024	-9.21034	-5.99146	-1.59702	-9.23024	-9.21034	-5.99146
-23.0298	-1.15964	-9.23024	-7.82405	-4.81589	-1.15964	-9.23024	-7.82405	-4.81589
-25.227	-1.15964	-9.23024	-9.21034	-5.62682	-1.15964	-9.23024	-9.21034	-5.62682
-23.8208	-1.15964	-9.21034	-7.01312	-6.43775	-1.15964	-9.21034	-7.01312	-6.43775
-24.8188	-1.34669	-9.21034	-7.82405	-6.43775	-1.34669	-9.21034	-7.82405	-6.43775
-25.137	-1.08945	-9.21034	-9.21034	-5.62682	-1.08945	-9.21034	-9.21034	-5.62682
-25.2998	-1.23237	-9.23024	-9.21034	-5.62682	-1.23237	-9.23024	-9.21034	-5.62682
-26.6133	-1.15964	-9.23024	-9.21034	-7.01312	-1.15964	-9.23024	-9.21034	-7.01312
-26.9003	-1.4267	-9.23024	-9.23024	-7.01312	-1.4267	-9.23024	-9.23024	-7.01312
-26.074	-1.64196	-9.21034	-9.23024	-5.99146	-1.64196	-9.21034	-9.23024	-5.99146
-26.7235	-1.26976	-9.23024	-7.01312	-9.21034	-1.26976	-9.23024	-7.01312	-9.21034
-27.5725	-1.30785	-9.23024	-9.21034	-7.82405	-1.30785	-9.23024	-9.21034	-7.82405
-26.6332	-1.15964	-9.23024	-9.23024	-7.01312	-1.15964	-9.23024	-9.23024	-7.01312
-25.0343	-1.9885	-5.99146	-7.82405	-9.23024	-1.9885	-5.99146	-7.82405	-9.23024
-25.5154	-2.0433	-9.21034	-7.82405	-6.43775	-2.0433	-9.21034	-7.82405	-6.43775
-23.1581	-1.88322	-9.21034	-6.43775	-5.62682	-1.88322	-9.21034	-6.43775	-5.62682
-21.542	-2.09964	-9.21034	-5.99146	-4.24053	-2.09964	-9.21034	-5.99146	-4.24053
-20.8021	-1.83258	-9.21034	-6.43775	-3.32146	-1.83258	-9.21034	-6.43775	-3.32146
-21.6902	-1.88322	-9.21034	-7.82405	-2.77259	-1.88322	-9.21034	-7.82405	-2.77259
-22.2509	-2.34237	-9.23024	-7.82405	-2.85423	-2.34237	-9.23024	-7.82405	-2.85423
-19.8006	-1.64196	-7.01312	-7.82405	-3.32146	-1.64196	-7.01312	-7.82405	-3.32146
-18.8675	-1.68794	-7.01312	-7.82405	-2.34237	-1.68794	-7.01312	-7.82405	-2.34237
-16.9254	-1.83258	-6.43775	-5.62682	-3.02826	-1.83258	-6.43775	-5.62682	-3.02826
-20.4391	-1.59702	-9.21034	-7.01312	-2.61867	-1.59702	-9.21034	-7.01312	-2.61867
-19.3448	-1.735	-7.82405	-7.01312	-2.77259	-1.735	-7.82405	-7.01312	-2.77259
-22.1874	-1.46794	-9.23024	-9.21034	-2.27887	-1.46794	-9.23024	-9.21034	-2.27887
-20.8808	-1.7832	-9.23024	-7.01312	-2.85423	-1.7832	-9.23024	-7.01312	-2.85423
-20.0554	-1.55306	-9.21034	-7.01312	-2.27887	-1.55306	-9.21034	-7.01312	-2.27887
-18.2301	-1.19567	-7.82405	-6.43775	-2.77259	-1.19567	-7.82405	-6.43775	-2.77259
-22.2083	-1.93517	-9.23024	-7.82405	-3.21888	-1.93517	-9.23024	-7.82405	-3.21888
-22.6216	-2.0433	-9.21034	-9.21034	-2.15762	-2.0433	-9.21034	-9.21034	-2.15762
-21.7633	-1.51005	-7.82405	-9.21034	-3.21888	-1.51005	-7.82405	-9.21034	-3.21888
-19.4624	-1.59702	-7.82405	-7.01312	-3.02826	-1.59702	-7.82405	-7.01312	-3.02826
-21.2061	-1.55306	-9.21034	-7.01312	-3.4296	-1.55306	-9.21034	-7.01312	-3.4296
-19.8911	-1.51005	-7.82405	-7.01312	-3.54391	-1.51005	-7.82405	-7.01312	-3.54391
-24.3725	-1.34669	-9.21034	-9.21034	-4.60517	-1.34669	-9.21034	-9.21034	-4.60517
-23.358	-1.46794	-9.23024	-9.23024	-3.4296	-1.46794	-9.23024	-9.23024	-3.4296
-23.6829	-1.59702	-9.21034	-9.21034	-3.66516	-1.59702	-9.21034	-9.21034	-3.66516
-24.1074	-1.23237	-9.23024	-9.23024	-4.41455	-1.23237	-9.23024	-9.23024	-4.41455
-23.9499	-1.735	-9.21034	-9.21034	-3.79424	-1.735	-9.21034	-9.21034	-3.79424
-22.1718	-1.68794	-9.23024	-7.01312	-4.24053	-1.68794	-9.23024	-7.01312	-4.24053
-19.3543	-1.19567	-7.82405	-7.01312	-3.32146	-1.19567	-7.82405	-7.01312	-3.32146
-22.4227	-1.30785	-9.21034	-7.82405	-4.08044	-1.30785	-9.21034	-7.82405	-4.08044
-20.7618	-1.51005	-7.82405	-7.01312	-4.41455	-1.51005	-7.82405	-7.01312	-4.41455
-24.1153	-1.08945	-9.21034	-9.21034	-4.60517	-1.08945	-9.21034	-9.21034	-4.60517
-22.9368	-1.64196	-9.23024	-7.01312	-5.05146	-1.64196	-9.23024	-7.01312	-5.05146
-25.4537	-1.38629	-9.23024	-9.21034	-5.62682	-1.38629	-9.23024	-9.21034	-5.62682
-22.6027	-1.30785	-9.23024	-6.43775	-5.62682	-1.30785	-9.23024	-6.43775	-5.62682
-27.4088	-1.12424	-9.23024	-9.23024	-7.82405	-1.12424	-9.23024	-9.23024	-7.82405
-23.8768	-1.19567	-9.23024	-9.21034	-4.24053	-1.19567	-9.23024	-9.21034	-4.24053
-26.168	-1.26976	-9.23024	-9.23024	-6.43775	-1.26976	-9.23024	-9.23024	-6.43775
-26.706	-1.23237	-9.23024	-9.23024	-7.01312	-1.23237	-9.23024	-9.23024	-7.01312
-24.4282	-0.956072	-9.21034	-7.82405	-6.43775	-0.956072	-9.21034	-7.82405	-6.43775
-29.0175	-1.34669	-9.23024	-9.23024	-9.21034	-1.34669	-9.23024	-9.23024	-9.21034
-25.3445	-1.83258	-9.23024	-9.23024	-5.05146	-1.83258	-9.23024	-9.23024	-5.05146
-26.7235	-1.26976	-9.23024	-9.21034	-7.01312	-1.26976	-9.23024	-9.21034	-7.01312
-24.9915	-1.23237	-9.23024	-9.21034	-5.31852	-1.23237	-9.23024	-9.21034	-5.31852
-28.9605	-1.26976	-9.23024	-9.23024	-9.23024	-1.26976	-9.23024	-9.23024	-9.23024
-25.0859	-1.34669	-9.21034	-9.21034	-5.31852	-1.34669	-9.21034	-9.21034	-5.31852
-26.5779	-1.12424	-9.23024	-9.21034	-7.01312	-1.12424	-9.23024	-9.21034	-7.01312
-27.4088	-1.12424	-9.23024	-9.23024	-7.82405	-1.12424	-9.23024	-9.23024	-7.82405
-27.7525	-1.46794	-9.23024	-9.23024	-7.82405	-1.46794	-9.23024	-9.23024	-7.82405
-26.5779	-1.12424	-9.23024	-9.21034	-7.01312	-1.12424	-9.23024	-9.21034	-7.01312
-27.2863	-1.83258	-9.21034	-7.01312	-9.23024	-1.83258	-9.21034	-7.01312	-9.23024
-21.0483	-2.54593	-6.43775	-5.62682	-6.43775	-2.54593	-6.43775	-5.62682	-6.43775
-21.7976	-2.21733	-7.82405	-6.43775	-5.31852	-2.21733	-7.82405	-6.43775	-5.31852
-19.8271	-1.59702	-7.82405	-5.99146	-4.41455	-1.59702	-7.82405	-5.99146	-4.41455
-18.4215	-1.4267	-7.01312	-6.43775	-3.54391	-1.4267	-7.01312	-6.43775	-3.54391
-17.0364	-1.9885	-5.62682	-5.99146	-3.4296	-1.9885	-5.62682	-5.99146	-3.4296
-19.4126	-2.09964	-7.01312	-7.82405	-2.47575	-2.09964	-7.01312	-7.82405	-2.47575
-21.3255	-1.88322	-9.21034	-6.43775	-3.79424	-1.88322	-9.21034	-6.43775	-3.79424
-19.2192	-1.68794	-9.21034	-5.62682	-2.69415	-1.68794	-9.21034	-5.62682	-2.69415
-22.3999	-1.59702	-9.23024	-9.23024	-2.34237	-1.59702	-9.23024	-9.23024	-2.34237
-22.6123	-1.55306	-9.21034	-9.23024	-2.61867	-1.55306	-9.21034	-9.23024	-2.61867
-19.6326	-1.93517	-9.23024	-5.99146	-2.47575	-1.93517	-9.23024	-5.99146	-2.47575
-19.1628	-1.55306	-9.21034	-5.99146	-2.40795	-1.55306	-9.21034	-5.99146	-2.40795
-22.0564	-1.7832	-7.82405	-9.23024	-3.21888	-1.7832	-7.82405	-9.23024	-3.21888
-21.1042	-1.64196	-9.23024	-7.01312	-3.21888	-1.64196	-9.23024	-7.01312	-3.21888
-18.1412	-1.55306	-7.82405	-5.99146	-2.77259	-1.55306	-7.82405	-5.99146	-2.77259
-19.8392	-1.7832	-9.21034	-5.99146	-2.85423	-1.7832	-9.21034	-5.99146	-2.85423
-22.061	-1.59702	-9.21034	-7.82405	-3.4296	-1.59702	-9.21034	-7.82405	-3.4296
-23.0657	-1.38629	-9.23024	-9.23024	-3.21888	-1.38629	-9.23024	-9.23024	-3.21888
-21.2435	-1.26976	-9.21034	-7.82405	-2.93935	-1.26976	-9.21034	-7.82405	-2.93935
-22.2083	-1.93517	-9.23024	-7.82405	-3.21888	-1.93517	-9.23024	-7.82405	-3.21888
-23.8407	-1.735	-9.23024	-9.21034	-3.66516	-1.735	-9.23024	-9.21034	-3.66516
-21.4186	-1.51005	-9.23024	-7.01312	-3.66516	-1.51005	-9.23024	-7.01312	-3.66516
-22.9283	-1.38629	-9.21034	-9.21034	-3.1213	-1.38629	-9.21034	-9.21034	-3.1213
-24.0741	-1.55306	-9.23024	-9.21034	-4.08044	-1.55306	-9.23024	-9.21034	-4.08044
-21.7163	-1.23237	-9.23024	-6.43775	-4.81589	-1.23237	-9.23024	-6.43775	-4.81589
-22.729	-1.08945	-9.21034	-7.82405	-4.60517	-1.08945	-9.21034	-7.82405	-4.60517
-21.0843	-1.02165	-7.82405	-7.82405	-4.41455	-1.02165	-7.82405	-7.82405	-4.41455
-24.256	-1.88322	-9.23024	-7.82405	-5.31852	-1.88322	-9.23024	-7.82405	-5.31852
-22.8697	-1.735	-9.23024	-7.82405	-4.08044	-1.735	-9.23024	-7.82405	-4.08044
-24.2414	-1.19567	-9.23024	-7.82405	-5.99146	-1.19567	-9.23024	-7.82405	-5.99146
-22.4256	-1.38629	-9.21034	-7.01312	-4.81589	-1.38629	-9.21034	-7.01312	-4.81589
-24.472	-1.19567	-9.23024	-9.23024	-4.81589	-1.19567	-9.23024	-9.23024	-4.81589
-25.0021	-1.51005	-9.23024	-9.21034	-5.05146	-1.51005	-9.23024	-9.21034	-5.05146
-26.5402	-1.64196	-9.23024	-9.23024	-6.43775	-1.64196	-9.23024	-9.23024	-6.43775
-22.7942	-1.23237	-9.23024	-7.01312	-5.31852	-1.23237	-9.23024	-7.01312	-5.31852
-26.2447	-1.38629	-9.21034	-7.82405	-7.82405	-1.38629	-9.21034	-7.82405	-7.82405
-24.6014	-1.08945	-9.23024	-9.23024	-5.05146	-1.08945	-9.23024	-9.23024	-5.05146
-27.0706	-1.59702	-9.23024	-9.23024	-7.01312	-1.59702	-9.23024	-9.23024	-7.01312
-25.5364	-1.12424	-9.21034	-9.21034	-5.99146	-1.12424	-9.21034	-9.21034	-5.99146
-25.9137	-1.05527	-9.21034	-9.21034	-6.43775	-1.05527	-9.21034	-9.21034	-6.43775
-23.7796	-1.4267	-9.21034	-7.82405	-5.31852	-1.4267	-9.21034	-7.82405	-5.31852
-28.8305	-1.15964	-9.23024	-9.21034	-9.23024	-1.15964	-9.23024	-9.21034	-9.23024
-24.3536	-1.30785	-9.23024	-5.99146	-7.82405	-1.30785	-9.23024	-5.99146	-7.82405
-26.0225	-1.12424	-9.23024	-9.23024	-6.43775	-1.12424	-9.23024	-9.23024	-6.43775
-29.1174	-1.4267	-9.23024	-9.23024	-9.23024	-1.4267	-9.23024	-9.23024	-9.23024
-27.5169	-1.23237	-9.23024	-7.82405	-9.23024	-1.23237	-9.23024	-7.82405	-9.23024
-28.9207	-1.26976	-9.23024	-9.21034	-9.21034	-1.26976	-9.23024	-9.21034	-9.21034
-27.7946	-1.51005	-9.23024	-9.23024	-7.82405	-1.51005	-9.23024	-9.23024	-7.82405
-28.8833	-1.23237	-9.23024	-9.21034	-9.21034	-1.23237	-9.23024	-9.21034	-9.21034
-25.9506	-1.88322	-7.82405	-7.01312	-9.23024	-1.88322	-7.82405	-7.01312	-9.23024
-27.8867	-1.64196	-7.82405	-9.21034	-9.21034	-1.64196	-7.82405	-9.21034	-9.21034
-24.2125	-2.34237	-7.01312	-9.23024	-5.62682	-2.34237	-7.01312	-9.23024	-5.62682
-24.9928	-2.15762	-9.21034	-9.21034	-4.41455	-2.15762	-9.21034	-9.21034	-4.41455
-20.0177	-1.59702	-9.21034	-5.99146	-3.21888	-1.59702	-9.21034	-5.99146	-3.21888
-19.947	-1.9885	-7.82405	-7.01312	-3.1213	-1.9885	-7.82405	-7.01312	-3.1213
-19.7409	-2.15762	-7.82405	-6.43775	-3.32146	-2.15762	-7.82405	-6.43775	-3.32146
-17.2213	-1.64196	-7.01312	-5.62682	-2.93935	-1.64196	-7.01312	-5.62682	-2.93935
-20.7245	-1.93517	-9.23024	-7.01312	-2.54593	-1.93517	-9.23024	-7.01312	-2.54593
-22.6995	-1.7832	-9.23024	-9.21034	-2.47575	-1.7832	-9.23024	-9.21034	-2.47575
-19.3588	-1.55306	-7.82405	-7.82405	-2.15762	-1.55306	-7.82405	-7.82405	-2.15762
-19.9842	-1.64196	-9.21034	-6.43775	-2.69415	-1.64196	-9.21034	-6.43775	-2.69415
-22.3728	-1.38629	-9.23024	-9.21034	-2.54593	-1.38629	-9.23024	-9.21034	-2.54593
-20.2734	-1.64196	-9.21034	-7.01312	-2.40795	-1.64196	-9.21034	-7.01312	-2.40795
-20.464	-1.46794	-9.21034	-7.01312	-2.77259	-1.46794	-9.21034	-7.01312	-2.77259
-21.2634	-1.26976	-7.82405	-9.23024	-2.93935	-1.26976	-7.82405	-9.23024	-2.93935
-23.2038	-1.735	-9.23024	-9.21034	-3.02826	-1.735	-9.23024	-9.21034	-3.02826
-21.7411	-1.46794	-9.23024	-7.82405	-3.21888	-1.46794	-9.23024	-7.82405	-3.21888
-23.3684	-1.9885	-9.21034	-9.23024	-2.93935	-1.9885	-9.21034	-9.23024	-2.93935
-22.5995	-1.38629	-9.23024	-9.21034	-2.77259	-1.38629	-9.23024	-9.21034	-2.77259
-23.7167	-1.19567	-9.23024	-9.21034	-4.08044	-1.19567	-9.23024	-9.21034	-4.08044
-23.078	-1.7832	-9.23024	-7.82405	-4.24053	-1.7832	-9.23024	-7.82405	-4.24053
-23.7995	-1.4267	-9.23024	-9.21034	-3.93223	-1.4267	-9.23024	-9.21034	-3.93223
-23.8407	-1.15964	-9.23024	-9.21034	-4.24053	-1.15964	-9.23024	-9.21034	-4.24053
-23.779	-1.38629	-9.23024	-9.23024	-3.93223	-1.38629	-9.23024	-9.23024	-3.93223
-24.7999	-1.30785	-9.23024	-9.21034	-5.05146	-1.30785	-9.23024	-9.21034	-5.05146
-24.4161	-1.735	-9.23024	-9.21034	-4.24053	-1.735	-9.23024	-9.21034	-4.24053
-24.436	-1.15964	-9.23024	-9.23024	-4.81589	-1.15964	-9.23024	-9.23024	-4.81589
-23.8208	-1.46794	-9.21034	-7.82405	-5.31852	-1.46794	-9.21034	-7.82405	-5.31852
-24.5087	-1.23237	-9.23024	-9.23024	-4.81589	-1.23237	-9.23024	-9.23024	-4.81589
-25.0114	-1.23237	-9.23024	-9.23024	-5.31852	-1.23237	-9.23024	-9.23024	-5.31852
-22.0046	-1.34669	-9.23024	-7.01312	-4.41455	-1.34669	-9.23024	-7.01312	-4.41455
-24.9386	-1.15964	-9.23024	-9.23024	-5.31852	-1.15964	-9.23024	-9.23024	-5.31852
-24.6716	-1.15964	-9.23024	-9.23024	-5.05146	-1.15964	-9.23024	-9.23024	-5.05146
-24.7244	-1.23237	-9.23024	-9.21034	-5.05146	-1.23237	-9.23024	-9.21034	-5.05146
-25.6843	-1.23237	-9.23024	-9.23024	-5.99146	-1.23237	-9.23024	-9.23024	-5.99146
-23.1075	-1.46794	-7.82405	-9.21034	-4.60517	-1.46794	-7.82405	-9.21034	-4.60517
-25.9	-1.02165	-9.23024	-9.21034	-6.43775	-1.02165	-9.23024	-9.21034	-6.43775
-25.3445	-0.892574	-9.23024	-9.23024	-5.99146	-0.892574	-9.23024	-9.23024	-5.99146
-25.5414	-1.08945	-9.23024	-9.23024	-5.99146	-1.08945	-9.23024	-9.23024	-5.99146
-27.5924	-1.30785	-9.23024	-9.23024	-7.82405	-1.30785	-9.23024	-9.23024	-7.82405
-26.8599	-1.38629	-9.23024	-9.23024	-7.01312	-1.38629	-9.23024	-9.23024	-7.01312
-26.5779	-1.12424	-9.23024	-9.21034	-7.01312	-1.12424	-9.23024	-9.21034	-7.01312
-25.7787	-1.34669	-9.23024	-9.21034	-5.99146	-1.34669	-9.23024	-9.21034	-5.99146
-27.7112	-1.4267	-9.23024	-9.23024	-7.82405	-1.4267	-9.23024	-9.23024	-7.82405
-26.1481	-1.26976	-9.21034	-9.23024	-6.43775	-1.26976	-9.21034	-9.23024	-6.43775
-26.1107	-1.23237	-9.23024	-9.21034	-6.43775	-1.23237	-9.23024	-9.21034	-6.43775
-27.2406	-0.956072	-9.23024	-9.23024	-7.82405	-0.956072	-9.23024	-9.23024	-7.82405
-29.0975	-1.4267	-9.23024	-9.23024	-9.21034	-1.4267	-9.23024	-9.23024	-9.21034
-27.2086	-0.924071	-9.23024	-9.23024	-7.82405	-0.924071	-9.23024	-9.23024	-7.82405
-24.6696	-1.9885	-7.01312	-6.43775	-9.23024	-1.9885	-7.01312	-6.43775	-9.23024
-23.6829	-2.40795	-9.21034	-6.43775	-5.62682	-2.40795	-9.21034	-6.43775	-5.62682
-22.7992	-1.83258	-7.82405	-7.82405	-5.31852	-1.83258	-7.82405	-7.82405	-5.31852
-22.0709	-2.34237	-7.82405	-7.82405	-4.08044	-2.34237	-7.82405	-7.82405	-4.08044
-24.3345	-2.09964	-9.23024	-9.21034	-3.79424	-2.09964	-9.23024	-9.21034	-3.79424
-21.2948	-1.83258	-9.23024	-7.01312	-3.21888	-1.83258	-9.23024	-7.01312	-3.21888
-18.7694	-1.735	-7.82405	-6.43775	-2.77259	-1.735	-7.82405	-6.43775	-2.77259
-23.7227	-2.40795	-9.23024	-9.23024	-2.85423	-2.40795	-9.23024	-9.23024	-2.85423
-22.336	-1.55306	-9.23024	-9.21034	-2.34237	-1.55306	-9.23024	-9.21034	-2.34237
-22.9765	-1.7832	-9.21034	-9.21034	-2.77259	-1.7832	-9.21034	-9.21034	-2.77259
-21.2585	-1.51005	-9.23024	-7.82405	-2.69415	-1.51005	-9.23024	-7.82405	-2.69415
-20.926	-1.9885	-9.23024	-7.01312	-2.69415	-1.9885	-9.23024	-7.01312	-2.69415
-20.7797	-1.59702	-9.23024	-7.01312	-2.93935	-1.59702	-9.23024	-7.01312	-2.93935
-22.3999	-1.59702	-9.23024	-9.23024	-2.34237	-1.59702	-9.23024	-9.23024	-2.34237
-21.0401	-1.51005	-9.23024	-7.82405	-2.47575	-1.51005	-9.23024	-7.82405	-2.47575
-22.6513	-1.735	-9.23024	-9.21034	-2.47575	-1.735	-9.23024	-9.21034	-2.47575
-23.0458	-1.83258	-9.23024	-9.21034	-2.77259	-1.83258	-9.23024	-9.21034	-2.77259
-21.1965	-1.30785	-9.21034	-7.82405	-2.85423	-1.30785	-9.21034	-7.82405	-2.85423
-22.6811	-1.46794	-9.23024	-9.21034	-2.77259	-1.46794	-9.23024	-9.21034	-2.77259
-23.1441	-1.15964	-9.23024	-9.21034	-3.54391	-1.15964	-9.23024	-9.21034	-3.54391
-23.6807	-1.30785	-9.23024	-9.21034	-3.93223	-1.30785	-9.23024	-9.21034	-3.93223
-23.989	-1.46794	-9.23024	-9.21034	-4.08044	-1.46794	-9.23024	-9.21034	-4.08044
-23.7394	-1.735	-9.23024	-9.23024	-3.54391	-1.735	-9.23024	-9.23024	-3.54391
-23.9228	-1.68794	-9.23024	-9.21034	-3.79424	-1.68794	-9.23024	-9.21034	-3.79424
-22.828	-1.55306	-9.21034	-9.21034	-2.85423	-1.55306	-9.21034	-9.21034	-2.85423
-21.9061	-1.30785	-9.23024	-7.82405	-3.54391	-1.30785	-9.23024	-7.82405	-3.54391
-25.0397	-1.7832	-9.21034	-9.23024	-4.81589	-1.7832	-9.21034	-9.23024	-4.81589
-22.9093	-1.26976	-9.21034	-7.82405	-4.60517	-1.26976	-9.21034	-7.82405	-4.60517
-24.7031	-1.4267	-9.23024	-9.23024	-4.81589	-1.4267	-9.23024	-9.23024	-4.81589
-25.2998	-1.23237	-9.21034	-9.23024	-5.62682	-1.23237	-9.21034	-9.23024	-5.62682
-24.9386	-1.4267	-9.23024	-9.23024	-5.05146	-1.4267	-9.23024	-9.23024	-5.05146
-24.4938	-1.46794	-7.82405	-9.21034	-5.99146	-1.46794	-7.82405	-9.21034	-5.99146
-23.9645	-1.08945	-9.23024	-9.23024	-4.41455	-1.08945	-9.23024	-9.23024	-4.41455
-24.9548	-1.19567	-9.23024	-9.21034	-5.31852	-1.19567	-9.23024	-9.21034	-5.31852
-27.1416	-1.68794	-9.23024	-9.21034	-7.01312	-1.68794	-9.23024	-9.21034	-7.01312
-24.3155	-1.26976	-9.21034	-9.23024	-4.60517	-1.26976	-9.21034	-9.23024	-4.60517
-25.2071	-1.735	-9.21034	-7.82405	-6.43775	-1.735	-9.21034	-7.82405	-6.43775
-24.6163	-1.12424	-9.23024	-9.21034	-5.05146	-1.12424	-9.23024	-9.21034	-5.05146
-25.6404	-1.55306	-9.23024	-9.23024	-5.62682	-1.55306	-9.23024	-9.23024	-5.62682
-25.6404	-1.55306	-9.23024	-9.23024	-5.62682	-1.55306	-9.23024	-9.23024	-5.62682
-25.227	-1.15964	-9.23024	-9.21034	-5.62682	-1.15964	-9.23024	-9.21034	-5.62682
-26.074	-1.19567	-9.23024	-9.21034	-6.43775	-1.19567	-9.23024	-9.21034	-6.43775
-24.9032	-1.12424	-9.23024	-9.23024	-5.31852	-1.12424	-9.23024	-9.23024	-5.31852
-24.7443	-1.23237	-9.23024	-9.23024	-5.05146	-1.23237	-9.23024	-9.23024	-5.05146
-29.2008	-1.51005	-9.23024	-9.23024	-9.23024	-1.51005	-9.23024	-9.23024	-9.23024
-25.9479	-1.08945	-9.21034	-9.21034	-6.43775	-1.08945	-9.21034	-9.21034	-6.43775
-26.1862	-1.30785	-9.23024	-9.21034	-6.43775	-1.30785	-9.23024	-9.21034	-6.43775
-26.7235	-1.26976	-9.23024	-9.21034	-7.01312	-1.26976	-9.23024	-9.21034	-7.01312
-27.4802	-1.19567	-9.23024	-9.23024	-7.82405	-1.19567	-9.23024	-9.23024	-7.82405
-26.4297	-0.956072	-9.23024	-9.23024	-7.01312	-0.956072	-9.23024	-9.23024	-7.01312
-24.8785	-2.21733	-7.01312	-6.43775	-9.21034	-2.21733	-7.01312	-6.43775	-9.21034
-28.482	-2.21733	-9.21034	-7.82405	-9.23024	-2.21733	-9.21034	-7.82405	-9.23024
-24.5643	-1.88322	-9.23024	-7.82405	-5.62682	-1.88322	-9.23024	-7.82405	-5.62682
-20.7502	-1.83258	-7.82405	-7.01312	-4.08044	-1.83258	-7.82405	-7.01312	-4.08044
-23.0699	-1.93517	-9.23024	-7.82405	-4.08044	-1.93517	-9.23024	-7.82405	-4.08044
-21.3333	-1.9885	-9.21034	-7.01312	-3.1213	-1.9885	-9.21034	-7.01312	-3.1213
-19.765	-1.9885	-7.82405	-7.01312	-2.93935	-1.9885	-7.82405	-7.01312	-2.93935
-21.1458	-2.27887	-9.21034	-6.43775	-3.21888	-2.27887	-9.21034	-6.43775	-3.21888
-23.23	-1.93517	-9.21034	-9.23024	-2.85423	-1.93517	-9.21034	-9.23024	-2.85423
-19.9286	-2.21733	-9.23024	-5.62682	-2.85423	-2.21733	-9.23024	-5.62682	-2.85423
-22.4191	-2.0433	-9.23024	-9.21034	-1.93517	-2.0433	-9.23024	-9.21034	-1.93517
-22.2322	-1.7832	-9.23024	-9.23024	-1.9885	-1.7832	-9.23024	-9.23024	-1.9885
-20.8727	-1.93517	-9.23024	-7.01312	-2.69415	-1.93517	-9.23024	-7.01312	-2.69415
-21.2353	-1.34669	-9.21034	-7.82405	-2.85423	-1.34669	-9.21034	-7.82405	-2.85423
-22.4908	-1.68794	-9.23024	-9.23024	-2.34237	-1.68794	-9.23024	-9.23024	-2.34237
-22.7662	-1.38629	-9.23024	-9.21034	-2.93935	-1.38629	-9.23024	-9.21034	-2.93935
-23.404	-1.64196	-9.23024	-9.21034	-3.32146	-1.64196	-9.23024	-9.21034	-3.32146
-23.5121	-1.64196	-9.23024	-9.21034	-3.4296	-1.64196	-9.23024	-9.21034	-3.4296
-23.292	-1.51005	-9.23024	-9.23024	-3.32146	-1.51005	-9.23024	-9.23024	-3.32146
-23.5119	-1.38629	-9.23024	-9.23024	-3.66516	-1.38629	-9.23024	-9.23024	-3.66516
-23.2169	-1.34669	-9.23024	-9.21034	-3.4296	-1.34669	-9.23024	-9.21034	-3.4296
-23.7028	-1.59702	-9.21034	-9.23024	-3.66516	-1.59702	-9.21034	-9.23024	-3.66516
-23.292	-1.51005	-9.23024	-9.23024	-3.32146	-1.51005	-9.23024	-9.23024	-3.32146
-21.7718	-1.30785	-9.21034	-7.82405	-3.4296	-1.30785	-9.21034	-7.82405	-3.4296
-24.5833	-1.34669	-9.21034	-9.21034	-4.81589	-1.34669	-9.21034	-9.21034	-4.81589
-25.2691	-1.51005	-9.23024	-9.21034	-5.31852	-1.51005	-9.23024	-9.21034	-5.31852
-24.1249	-1.26976	-9.23024	-9.21034	-4.41455	-1.26976	-9.23024	-9.21034	-4.41455
-23.9073	-1.38629	-9.21034	-9.23024	-4.08044	-1.38629	-9.21034	-9.23024	-4.08044
-25.0289	-1.26976	-9.23024	-9.21034	-5.31852	-1.26976	-9.23024	-9.21034	-5.31852
-23.0298	-1.15964	-9.23024	-7.82405	-4.81589	-1.15964	-9.23024	-7.82405	-4.81589
-24.3354	-1.26976	-9.23024	-9.23024	-4.60517	-1.26976	-9.23024	-9.23024	-4.60517
-26.2061	-1.30785	-9.23024	-9.23024	-6.43775	-1.30785	-9.23024	-9.23024	-6.43775
-25.4141	-1.34669	-9.23024	-9.21034	-5.62682	-1.34669	-9.23024	-9.21034	-5.62682
-25.1257	-1.34669	-9.23024	-9.23024	-5.31852	-1.34669	-9.23024	-9.23024	-5.31852
-26.1481	-1.26976	-9.23024	-9.21034	-6.43775	-1.26976	-9.23024	-9.21034	-6.43775
-26.2845	-1.38629	-9.23024	-9.23024	-6.43775	-1.38629	-9.23024	-9.23024	-6.43775
