ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.126622	4.50217	3.79333	1	
0.257362	9.534	12.6533	2	
0.29062	6.88567	7.62667	0	
0.0801911	5.82634	4.08	0	
0.199183	6.09117	5.36667	0	
0.247061	6.09117	7.60667	0	
0.27638	7.68017	7.82	2	
0.313498	6.62084	6.99333	0	
0.491283	10.5933	9.58	2	
0.198329	4.50217	5.18	1	
0.238074	7.68017	7.74	2	
0.58947	15.3603	23.1267	2	
0.170278	7.1505	6.26667	0	
0.283843	3.178	2.54667	0	
0.122115	8.20984	7.34	0	
0.345421	9.00434	8.60667	1	
0.255451	6.62084	7.56667	2	
0.260659	6.356	8.07333	0	
0.380086	5.5615	6.83333	1	
0.102275	3.70767	2.93333	0	
0.0937058	2.91317	2.58667	1	
0.600049	4.50217	6.39333	1	
0.341282	8.47467	6.88667	1	
0.0568375	6.62084	4.68667	0	
0.206946	8.7395	10.7267	1	
0.0760357	7.41534	6.09333	1	
0.238458	6.88567	6.84	1	
0.158616	5.03184	5.32667	0	
0.213605	5.5615	5.38667	0	
0.102255	4.50217	4.64667	1	
0.226721	5.82634	5.24	1	
0.32045	9.00434	6.50667	1	
0.237538	4.767	5.28667	0	
0.131661	8.20984	8.47333	1	
0.207759	11.123	12.1	3	
0.355004	2.64833	3.26667	0	
0.687764	9.26917	11.9333	0	
0.497364	5.5615	6.6	0	
0.375571	7.945	4.87333	2	
0.203181	5.29667	4.74667	1	
0.290123	7.945	7.36	1	
0.0576329	6.356	5.22	1	
0.251989	10.0637	11.3933	1	
0.416836	5.03184	6.34	1	
0.206784	12.1823	10.86	0	
0.129897	2.64833	1.38667	0	
0.124553	5.03184	4.98	1	
0.26296	9.79884	13.0667	6	
0.143565	6.62084	7.02	1	
0.21432	3.9725	4.50667	1	
0.205843	7.1505	5.66667	1	
0.226329	7.68017	5.82667	2	
0.244235	5.03184	4.8	0	
0.276644	8.7395	10.26	3	
0.304765	6.62084	8.38667	2	
0.0774476	6.88567	4.93333	1	
0.236334	6.09117	5.38	2	
0.296724	8.47467	11.4667	3	
0.380158	7.945	9.16	0	
0.148961	3.70767	3.00667	2	
0.405075	6.62084	7.05333	3	
0.188052	9.79884	9.35333	0	
0.157973	6.356	6.17333	1	
0.354674	9.534	8.68667	1	
0.243335	5.5615	5.88667	1	
0.343185	8.7395	10.3933	1	
0.350789	7.945	9.99333	0	
0.259655	11.3878	12.24	2	
0.224574	10.0637	7.6	3	
0.276323	9.26917	9.65333	0	
0.244049	5.5615	2.51333	1	
0.148092	5.03184	4.45333	1	
0.158582	7.1505	5.56667	2	
0.0946636	6.62084	5.81333	2	
0.135226	4.50217	3.32	1	
0.648703	12.712	19.0933	1	
0.319844	6.09117	5.78667	1	
0.187312	9.534	9.95333	3	
0.112603	4.767	4.42667	3	
0.281752	6.09117	7.34	1	
0.372181	6.62084	3.18	1	
0.176672	6.88567	6.30667	2	
0.238576	7.68017	6.62667	3	
0.236519	8.7395	8.63333	1	
0.172533	3.70767	4.26	2	
0.284863	8.20984	8.65333	2	
0.423351	7.41534	8.84	2	
0.204841	5.82634	3.98667	3	
0.308688	6.88567	8.82667	1	
0.221896	8.7395	8.08	2	
0.260886	2.3835	2.75333	1	
0.217842	6.62084	6.46	1	
0.193778	8.20984	8.75333	2	
0.374426	6.356	9.03333	1	
0.149452	10.5933	11.5467	5	
0.342281	6.09117	7.92	1	
0.189212	10.0637	11.6467	6	
0.209723	5.5615	5.98667	2	
0.195858	6.62084	8.01333	2	
0.178305	6.62084	5.68667	2	
0.253379	8.7395	10.72	2	
0.243744	5.5615	5.85333	2	
0.380735	7.1505	8.21333	2	
0.451412	8.20984	8.9	1	
0.0929024	6.62084	4.82667	1	
0.170682	6.62084	5.1	2	
0.306045	7.945	8.96667	2	
0.130589	5.03184	4.98667	1	
0.208457	5.03184	3.45333	2	
0.0906609	6.356	4.38	2	
0.0530363	7.41534	5.69333	2	
0.398044	6.09117	3.25333	0	
0.277874	6.88567	7.06667	2	
0.258474	9.79884	9.29333	4	
0.203503	7.945	7.92667	2	
0.18812	3.178	2.06	1	
0.350487	6.356	2.90667	0	
0.320202	6.09117	4.01333	0	
0.226627	5.82634	5.08	1	
0.151994	5.29667	5.02667	2	
0.136336	4.23734	4.34	1	
0.173883	8.47467	8.58	4	
0.103685	5.5615	4.81333	1	
0.33061	5.29667	4.38667	2	
0.268454	4.50217	5.50667	2	
0.27152	7.945	8.96667	2	
0.565325	10.0637	16.46	4	
0.248173	6.09117	6.72667	3	
0.148446	10.0637	5.53333	1	
0.217725	11.9175	14.9533	4	
0.149437	9.534	8.24	1	
0.415643	5.03184	4.85333	1	
0.158103	9.00434	9.14667	2	
0.374023	5.29667	4.55333	1	
0.159328	8.20984	8.43333	2	
0.233896	12.4472	14.9267	2	
0.236115	7.945	7.45333	2	
0.11664	2.91317	2.57333	0	
0.257887	6.09117	5.34	3	
0.0812697	7.945	6.3	3	
0.316832	7.1505	7.42	2	
0.470172	6.88567	10.4933	2	
0.397814	5.03184	5.60667	2	
0.181104	9.00434	6.86	1	
0.136084	10.5933	8.64667	5	
0.186449	6.09117	7.07333	1	
0.22403	8.20984	9.26	2	
0.295173	8.20984	8.18	3	
0.0282647	2.64833	2.34667	1	
0.210681	5.03184	5.2	2	
0.122915	6.88567	5.41333	3	
0.292042	5.29667	6.54	1	
0.15744	7.41534	7.81333	1	
0.141335	3.44283	2.44	1	
0.31227	6.88567	4.73333	2	
0.43053	7.945	10.9133	2	
0.349497	6.09117	4.00667	1	
0.0792412	5.82634	5.4	2	
0.161039	6.88567	6.03333	3	
0.318814	6.62084	6.16	2	
0.277062	6.88567	5.87333	1	
0.267116	4.23734	4.3	2	
0.370117	8.20984	9.38667	2	
0.0703785	2.3835	1.97333	0	
0.474607	9.00434	13.14	2	
0.420817	6.62084	7.65333	1	
0.327189	6.09117	6.42667	3	
0.35983	5.29667	6.34667	1	
0.256233	4.50217	2.32	0	
0.319485	3.9725	4.91333	1	
0.207418	5.82634	4.19333	2	
0.305211	6.356	6.00667	3	
0.237343	11.123	11.3333	3	
0.295343	3.178	1.65333	0	
0.222863	6.88567	7.03333	5	
0.160521	5.82634	6.22667	2	
0.300573	4.767	5.90667	1	
0.11198	6.62084	6.52	2	
0.0988782	4.50217	4.13333	4	
0.274389	7.41534	9.04667	3	
0.417607	7.41534	9.54	3	
0.226726	7.945	8.04	2	
0.334269	7.41534	7.00667	2	
0.161781	5.29667	4.21333	0	
0.257465	5.82634	7.37333	2	
0.0942039	3.70767	3.9	1	
0.183276	5.82634	6.52667	2	
0.174837	6.88567	6.20667	1	
0.183638	7.68017	8.51333	5	
0.130215	6.356	7.20667	3	
0.134398	2.64833	2.16667	1	
0.29126	8.20984	8.16667	2	
0.266543	8.20984	9.28667	5	
0.148306	3.178	3.58	2	
0.178785	5.29667	5.64667	3	
0.150885	7.68017	7.22	2	
0.137103	9.79884	10.2133	5	
0.411855	4.767	5.73333	2	
0.136559	6.356	5.00667	3	
0.345117	7.41534	8.28667	4	
0.208723	8.20984	6.29333	1	
0.0685089	5.5615	4.24	1	
0.0796958	3.70767	3.08667	2	
0.224236	7.68017	5.47333	4	
0.143168	6.356	5.88	1	
0.325974	5.03184	6.46667	1	
0.31739	6.356	7.08667	2	
0.229268	9.79884	10.8467	5	
0.188997	7.1505	7.43333	1	
0.298314	10.5933	12.1	6	
0.365008	6.09117	7.1	1	
0.333747	5.5615	6.04	3	
0.292063	3.70767	3.56	1	
0.149772	4.50217	3.37333	1	
0.210562	10.0637	8.99333	5	
0.083461	7.41534	7.60667	2	
0.199407	5.5615	5.66	3	
0.42696	8.47467	11.42	5	
0.211647	7.945	7.53333	2	
0.177222	7.1505	5.00667	1	
0.152532	5.5615	4.88667	3	
0.350881	7.68017	7.64	2	
0.202754	10.5933	12.32	3	
0.337453	8.47467	9.29333	4	
0.266677	8.20984	9.88667	3	
0.393032	4.50217	6	2	
0.227241	8.20984	7.57333	3	
0.135765	7.1505	6.67333	3	
0.286103	8.47467	9.05333	4	
0.238214	6.62084	8.79333	3	
0.239579	6.09117	4.82	2	
0.150476	6.62084	6.24667	3	
0.192274	8.47467	6.79333	3	
0.231857	10.5933	10.2667	3	
0.236337	5.82634	6.16667	0	
0.188067	8.47467	8.25333	4	
0.45139	5.29667	4.92	1	
0.138305	8.7395	7.82667	0	
0.0857659	5.82634	4.35333	0	
0.349333	4.767	5.8	0	
0.49127	8.7395	11.8733	0	
0.0925104	7.1505	6.77333	0	
0.0618522	3.178	2.29333	0	
0.816296	12.712	10.1933	0	
0.192042	4.50217	3.80667	0	
0.692423	10.8582	13.8667	0	
0.290455	12.9768	15.5267	1	
0.0989541	5.03184	4.20667	0	
0.358554	3.44283	4.39333	0	
0.321447	5.29667	6.74667	1	
0.185664	5.82634	5.20667	0	
0.278121	5.5615	5.53333	0	
0.260318	6.09117	7.99333	2	
0.258498	9.26917	8.94667	1	
0.158557	7.41534	7.21333	1	
0.20127	9.79884	6.72	1	
0.246132	10.5933	9.58667	0	
0.294706	5.82634	4.09333	1	
0.0820504	5.29667	4.69333	0	
0.361611	6.88567	7.16667	1	
0.278893	5.03184	5.01333	0	
0.180593	7.945	5.77333	0	
0.17702	4.23734	5.56	2	
0.125246	5.03184	2.52667	0	
0.151449	7.1505	8.41333	0	
0.327652	10.0637	12.26	1	
0.0855304	5.29667	3.80667	0	
0.171432	5.29667	5.54667	0	
0.349819	11.3878	12.3	1	
0.296876	6.356	6.85333	0	
0.201357	7.945	7.92	2	
0.224088	7.945	5.01333	0	
0.11294	8.20984	8.10667	2	
0.5297	10.5933	15.7733	1	
0.393379	4.23734	4.5	1	
0.385372	7.945	10.2467	1	
0.172868	3.9725	3.12667	1	
0.558828	7.945	12.0533	0	
0.211535	6.356	6.3	2	
0.171148	3.9725	3.31333	1	
0.0454286	5.03184	3.7	0	
0.144986	7.945	6.04	1	
0.193325	7.41534	6.86667	1	
0.42248	10.3285	8.88667	3	
0.110115	5.5615	4.94	1	
0.206772	8.47467	9.88667	2	
0.329554	9.26917	5.91333	1	
0.172207	7.41534	6.88667	1	
0.397254	14.301	11.0333	2	
0.213477	7.1505	8.71333	3	
0.26121	9.79884	10.1067	2	
0.264614	11.3878	10.6267	1	
0.106607	4.50217	3.88667	1	
0.218076	3.9725	3.68667	0	
0.226539	5.82634	3.70667	2	
0.136473	4.767	4.52	0	
0.0539508	9.00434	6.42667	1	
0.124631	8.20984	7.50667	0	
0.084507	6.356	5.33333	1	
0.142194	5.03184	3.78667	0	
0.226087	4.50217	2.39333	0	
0.323873	2.64833	2.08667	0	
0.146182	3.70767	3.08667	0	
0.394013	7.1505	5.76	1	
0.0231934	3.9725	2.68	1	
0.0738485	3.9725	3.16	0	
0.245542	6.88567	6.70667	1	
0.0842712	3.70767	3.19333	1	
0.221017	7.1505	7.58667	1	
0.428747	14.301	18.7667	4	
0.411845	8.47467	8.38	1	
0.240575	8.47467	10.36	2	
0.125444	6.356	6.03333	1	
0.114225	5.29667	5.32667	2	
0.251378	5.82634	7.04	2	
0.179255	6.88567	5.87333	0	
0.12092	6.62084	4.61333	1	
0.231243	7.41534	7.76667	2	
0.0920521	6.09117	4.32	1	
0.125976	6.62084	6.26667	2	
0.251991	11.123	11.16	2	
0.0415424	6.88567	4.12667	1	
0.160486	10.0637	10.5467	2	
0.397625	10.0637	11.72	1	
0.219282	5.03184	5.48	2	
0.316716	6.356	3.92	1	
0.132546	5.29667	3.74	0	
0.24561	5.03184	5.5	3	
0.24287	7.41534	6.8	1	
0.306935	7.945	5	1	
0.265077	3.9725	4.86	2	
0.309531	5.29667	5.06	1	
0.116186	3.70767	2.88	0	
0.175612	8.20984	7.1	2	
0.2319	10.3285	9.37333	0	
0.129998	6.62084	4.63333	0	
0.462685	7.41534	8.1	1	
0.39109	7.1505	7.34667	1	
0.0292873	4.767	4.22	2	
0.144792	6.88567	6.52	2	
0.1608	6.88567	5.88667	3	
0.29997	8.20984	8.27333	1	
0.0175914	2.64833	1.98667	1	
0.35251	7.41534	9.81333	1	
0.39089	5.03184	5.39333	1	
0.168133	5.82634	6.56667	1	
0.274843	6.09117	6.83333	1	
0.144285	3.70767	3.78667	1	
0.165149	4.767	5.24667	2	
0.273322	7.41534	5.53333	2	
0.262659	4.50217	4.65333	2	
0.359853	3.9725	4.78667	2	
0.261328	9.26917	11.5533	2	
0.183543	7.41534	5.86667	3	
0.253817	6.09117	5.45333	2	
0.145724	4.50217	4.48	2	
0.106347	6.356	6.1	2	
0.170967	7.1505	8.26667	3	
0.414527	6.62084	9.6	1	
0.470418	7.945	10.82	3	
0.344181	6.356	8.18	2	
0.0639226	6.356	4.86667	1	
0.0189493	4.23734	3.10667	1	
0.206491	8.20984	8.29333	2	
0.189884	8.47467	6.92	5	
0.154809	7.1505	4.53333	2	
0.207926	9.534	7.90667	2	
0.318306	9.79884	9.50667	2	
0.32423	3.70767	2.80667	1	
0.462053	9.26917	13.2933	2	
0.201029	6.356	5.88667	1	
0.232164	7.68017	8.26667	2	
0.351737	8.7395	8.70667	4	
0.196734	7.41534	7.12667	3	
0.20055	8.47467	8.08	4	
0.222532	7.68017	8.2	1	
0.255564	7.41534	4.63333	2	
0.206784	9.534	11.2	3	
0.101847	6.356	3.59333	1	
0.342353	3.9725	4.58667	1	
0.0364381	3.178	2.65333	1	
0.425523	6.356	6.06667	1	
0.240316	6.88567	7.62667	1	
0.250661	6.09117	5.62	1	
0.183378	6.88567	5.88	1	
0.333012	5.82634	2.96	2	
0.198742	3.44283	2.20667	0	
0.320731	9.26917	11.1533	4	
0.219187	4.767	4.44	1	
0.23544	6.88567	7.27333	2	
0.34283	9.534	8.72	4	
0.279765	6.09117	7.37333	4	
0.322508	5.5615	5.38667	1	
0.202625	9.79884	9.71333	5	
0.192125	4.767	5.29333	2	
0.178379	6.62084	6.83333	2	
0.0993237	6.88567	6.03333	3	
0.184568	4.50217	3.42667	1	
0.274644	5.82634	6.58667	1	
0.20929	9.79884	8.12667	5	
0.189534	6.88567	7.99333	2	
0.111925	5.5615	4.20667	0	
0.114219	6.62084	6.20667	3	
0.0751765	6.88567	6.41333	3	
0.0374995	2.3835	1.48	0	
0.404885	2.91317	2.66667	0	
0.0420409	6.88567	6.48	3	
0.203101	7.68017	7.02	4	
0.154894	6.09117	4.82	1	
0.138607	7.1505	7.61333	5	
0.230274	4.767	5	2	
0.140707	5.29667	3.68667	1	
0.357447	7.1505	9.17333	3	
0.260471	7.945	8.1	1	
0.185535	6.09117	6.66667	2	
0.12019	7.945	7.17333	4	
0.15374	5.82634	5.17333	2	
0.148529	11.3878	10.8933	5	
0.185508	7.1505	6.77333	1	
0.0527636	3.70767	2.48667	2	
0.271932	7.1505	8.17333	3	
0.216763	8.47467	7.88	4	
0.291281	6.62084	6.80667	2	
0.253175	6.09117	7.63333	3	
0.311591	8.47467	10.8	3	
0.110201	6.88567	5.84	1	
0.071087	4.767	4.62	3	
0.439979	4.767	5.22	2	
0.237899	4.50217	4.88667	2	
0.240204	6.09117	3.72	1	
0.0940603	5.5615	5.57333	3	
0.263922	9.00434	10.7267	3	
0.0876848	4.23734	3.98667	2	
0.104569	11.6527	11.1	3	
0.277291	7.945	8.26	3	
0.32825	5.82634	4.04667	2	
0.292887	10.8582	13.3933	3	
0.302145	10.0637	13.4	4	
0.111481	5.29667	5.78	2	
0.300883	8.20984	7.54	2	
0.15331	11.9175	12.2867	5	
0.166652	6.09117	7.14667	3	
0.372979	5.5615	6.45333	2	
0.212236	5.29667	5.35333	1	
0.272601	9.00434	8.18667	7	
0.203441	8.47467	8.83333	4	
0.188036	9.26917	8.48667	3	
0.323021	6.62084	7.32	2	
0.142996	6.356	4.42	2	
0.3957	7.945	9.30667	2	
0.192066	6.09117	5.32	1	
0.513597	8.7395	12.1	1	
0.259417	2.64833	2.48667	1	
0.288251	9.00434	10.4533	5	
0.364877	7.945	7.88	3	
0.145993	6.88567	5.63333	1	
0.308931	4.767	5.70667	2	
0.480772	10.8582	15.78	3	
0.242725	8.7395	7.09333	1	
0.391941	8.20984	7.35333	3	
0.229482	7.68017	6.9	3	
0.18491	7.68017	7.22667	0	
0.248688	6.62084	6.26667	4	
0.203425	13.2417	13.3067	4	
0.164775	5.03184	5.60667	2	
0.148573	4.767	4.21333	1	
0.182638	5.5615	6.37333	2	
0.176885	4.767	5.2	2	
0.222979	8.47467	8.67333	6	
0.271867	7.1505	7.62667	4	
0.185588	5.29667	6.5	2	
0.20363	6.356	7.07333	4	
0.272349	7.41534	7.85333	3	
0.283501	6.88567	6.04667	2	
0.36733	3.178	2.85333	0	
0.383791	9.26917	13.32	3	
0.21432	5.29667	5.28667	3	
0.139373	7.1505	6.88667	3	
0.144811	4.50217	3.3	1	
0.161048	6.09117	5.48667	2	
0.124864	4.767	5.19333	4	
0.113094	4.23734	3.92667	2	
0.252601	7.41534	9.32667	4	
0.107956	10.5933	9.76	3	
0.158311	7.1505	7.07333	4	
0.372116	8.47467	11.26	4	
0.133794	8.20984	8.10667	4	
0.161981	5.82634	6.68667	1	
0.37205	5.82634	4.63333	0	
0.146387	3.9725	2.31333	0	
0.133643	6.356	4.6	0	
0.355878	8.7395	5.95333	0	
0.581941	8.20984	13.0333	0	
0.479528	6.356	9.16667	0	
0.266071	8.20984	9.18	0	
0.264549	5.29667	3.81333	0	
0.00778825	2.3835	1.36	0	
0.0239054	4.23734	3.86	0	
0.238448	6.09117	6.24	1	
0.317533	9.534	13.0667	1	
0.208696	4.50217	5.48	0	
0.20026	4.767	4.68	0	
0.336132	6.88567	6.74	1	
0.0979433	5.29667	4.71333	0	
0.195216	2.64833	1.95333	0	
0.129629	4.23734	3.62667	1	
0.144313	4.50217	3.08667	0	
0.39566	8.47467	11.2467	1	
0.259438	4.767	4.58667	0	
0.202805	7.1505	7.54667	0	
0.138621	4.50217	4.62	0	
0.0938901	5.03184	4.55333	0	
0.29063	3.9725	4.4	1	
0.1084	9.26917	7.66	0	
0.181304	6.09117	5.42	1	
0.20639	6.88567	5.08667	0	
0.0478325	7.945	6.46	0	
0.0858682	4.23734	3.46	0	
0.318817	5.5615	7.35333	1	
0.0215817	3.44283	2.36667	0	
0.142203	5.82634	4.56667	0	
0.0725008	5.5615	4.44	1	
0.231941	5.5615	4.07333	0	
0.288832	8.20984	10.2	2	
0.170123	5.29667	4.14	0	
0.0390995	3.70767	3.03333	0	
0.381861	3.70767	3.26	1	
0.347293	10.3285	6.80667	2	
0.0988722	7.68017	6.60667	1	
0.242774	8.47467	8.25333	2	
0.124806	6.88567	4.53333	1	
0.201871	5.82634	6.3	1	
0.241971	8.7395	8.50667	3	
0.270538	8.47467	10.28	1	
0.206135	6.356	5.92667	1	
0.243861	5.82634	5.92	3	
0.282601	7.68017	7.74	1	
0.094315	7.1505	5.27333	0	
0.118029	4.767	4.74667	1	
0.230499	5.82634	5.84	0	
0.35903	7.1505	6.42	2	
0.189906	5.82634	6.27333	1	
0.198093	5.5615	5.34	0	
0.158768	6.62084	6.35333	0	
0.372625	7.945	7.22	1	
0.242394	7.1505	8.34	5	
0.170122	5.03184	6.68	1	
0.257618	7.945	8.18	2	
0.204291	7.945	9.25333	2	
0.100083	11.6527	12.12	2	
0.0224852	5.5615	3.92667	0	
0.372476	6.88567	7.08	0	
0.280677	5.29667	6.40667	1	
0.193137	4.767	5.41333	0	
0.103398	5.5615	4.79333	0	
0.331361	6.356	5.26667	0	
0.374316	6.62084	7.64667	1	
0.165827	7.68017	5.30667	0	
0.391046	11.6527	16.64	3	
0.144752	5.5615	4.38667	1	
0.0592315	10.0637	9.61333	3	
0.453156	8.47467	11.52	1	
0.222918	5.03184	5.68	2	
0.230575	7.41534	7.42	1	
0.232666	8.47467	5.96667	2	
0.24262	9.534	10.7067	2	
0.196759	4.50217	4.60667	2	
0.188913	6.09117	5.60667	1	
0.225785	4.50217	5.01333	1	
0.297414	7.68017	8.30667	4	
0.278335	8.20984	9.95333	1	
0.208656	10.3285	11.68	2	
0.165255	7.68017	7.4	1	
0.439631	6.356	4.94	2	
0.383322	10.3285	9.68667	1	
0.168228	8.20984	9.07333	2	
0.0808394	5.03184	4.32667	0	
0.156566	5.29667	4.9	2	
0.1735	5.29667	3.64	1	
0.299246	9.534	9.26	3	
0.199291	7.68017	5.05333	1	
0.354707	5.82634	5.53333	2	
0.211861	5.29667	3.33333	0	
0.215358	5.82634	5.08	1	
0.225889	3.178	3.04667	0	
0.212073	6.356	4.88667	1	
0.280105	7.1505	8.03333	1	
0.338024	5.29667	7.86	2	
0.143884	4.767	5.22667	1	
0.208775	6.356	8.2	2	
0.228059	6.62084	6.27333	1	
0.206865	4.50217	4.22	1	
0.269791	9.26917	9.95333	1	
0.120661	7.41534	6.78667	2	
0.263118	5.29667	5.48	1	
0.237411	9.79884	5.45333	0	
0.0520473	7.41534	7.43333	3	
0.244161	4.23734	4.07333	0	
0.152541	5.03184	4.2	2	
0.429881	7.68017	8.98	3	
0.154552	8.7395	9.24667	2	
0.496354	4.23734	6.92	2	
0.424065	8.20984	11.38	1	
0.35846	6.88567	4.78667	1	
0.0681319	5.5615	4.30667	0	
0.204834	4.23734	2.28	0	
0.295388	6.62084	8.80667	0	
0.133122	7.68017	6.73333	3	
0.204508	4.23734	5.46	3	
0.0505192	7.68017	7.32	3	
0.23131	6.88567	7.5	1	
0.155481	4.767	4.09333	1	
0.184978	3.9725	3.76667	1	
0.263	9.534	12.3267	0	
0.375549	11.9175	16.62	4	
0.123539	6.09117	5.44	2	
0.0513504	6.356	4.88667	2	
0.221261	7.68017	7.15333	2	
0.138538	8.20984	6.98	3	
0.11595	4.23734	4.52667	2	
0.465021	10.0637	10.66	1	
0.46426	6.356	3.90667	1	
0.214819	5.5615	5.81333	1	
0.13571	5.82634	6.18667	2	
0.352203	6.356	5.30667	1	
0.102455	6.62084	6.42667	2	
0.116491	7.945	6.17333	2	
0.247241	9.79884	11.7667	1	
0.0855729	5.29667	5.36667	3	
0.21975	7.41534	7.54667	2	
0.245	9.26917	11.02	3	
0.231293	7.68017	8.24	1	
0.197462	10.0637	9.66	4	
0.448506	8.20984	9.06667	2	
0.219988	7.68017	7.82	1	
0.213078	6.09117	5.53333	2	
0.10191	10.5933	9.83333	3	
0.239585	8.7395	9.68667	2	
0.286811	13.2417	14.2333	3	
0.196521	9.79884	10.9733	4	
0.296236	8.20984	10.9667	2	
0.283718	5.03184	4.44	1	
0.230575	8.47467	8.05333	5	
0.261398	9.26917	11.1933	3	
0.139071	6.09117	6.05333	1	
0.256569	6.356	3.8	1	
0.0997577	6.356	4.78	1	
0.0616373	5.29667	3.24	0	
0.285493	6.09117	5.52667	3	
0.25296	6.62084	5.16	2	
0.294031	6.09117	6.81333	1	
0.300252	4.50217	4.66667	1	
0.286684	7.68017	9.38	2	
0.0721049	2.64833	1.88	2	
0.22614	10.5933	12.2467	4	
0.215997	3.70767	4.09333	2	
0.152065	5.29667	4.50667	1	
0.273419	11.123	9.98667	2	
0.13388	6.09117	5.52	2	
0.132584	9.26917	9.46	3	
0.139347	5.5615	6.32	4	
0.294129	6.356	5.83333	1	
0.385571	9.79884	12.0333	3	
0.178846	7.1505	7.73333	4	
0.182298	7.945	8.66667	2	
0.216766	7.41534	9.43333	5	
0.208804	4.23734	5.26667	2	
0.246978	8.7395	10.42	3	
0.404055	6.88567	5.42667	2	
0.359409	5.82634	4.9	3	
0.318024	4.50217	5.52667	2	
0.0683257	7.945	7.5	4	
0.261908	7.68017	8.97333	2	
0.237363	9.00434	10.36	3	
0.218871	7.1505	8.22	4	
0.468617	7.945	9.97333	3	
0.207353	7.68017	5.65333	3	
0.199776	3.9725	3.72	1	
0.263454	5.03184	3.86667	1	
0.238234	7.1505	7.32	1	
0.44452	5.5615	5.36667	2	
0.327449	9.79884	11.24	3	
0.0795866	6.356	4.58	3	
0.109133	5.5615	3.83333	2	
0.131647	8.47467	7.1	3	
0.314439	7.1505	8.14667	3	
0.204019	4.50217	4.42	2	
0.295643	7.68017	9.5	3	
0.166791	7.41534	6.19333	2	
0.22966	6.62084	6.59333	3	
0.123129	9.79884	10.6267	3	
0.276948	5.29667	4.39333	2	
0.134584	4.23734	4.3	3	
0.0619157	4.767	3.77333	1	
0.241648	6.09117	5.54667	1	
0.31161	8.20984	5.4	3	
0.171059	9.26917	9.67333	7	
0.159817	7.41534	8.10667	2	
0.183419	7.41534	8.44667	3	
0.379329	9.534	11.1267	5	
0.298225	7.68017	8.18667	2	
0.177104	11.3878	10.72	2	
0.229431	5.82634	4.90667	1	
0.101725	5.5615	4.42	1	
0.288927	4.50217	3.92	1	
0.285393	7.41534	6.01333	2	
0.198791	10.5933	10.8667	2	
0.394738	5.82634	5.59333	2	
0.259938	7.68017	5.5	2	
0.12096	4.767	5.09333	3	
0.113452	3.9725	2.84667	1	
0.277887	6.356	8.38667	2	
0.406364	5.29667	4.06667	1	
0.145761	6.62084	4.65333	1	
0.37257	5.82634	6.86667	1	
0.291277	5.82634	6.39333	3	
0.103317	6.88567	6.21333	2	
0.274315	8.47467	10.08	3	
0.234337	6.88567	7.77333	4	
0.270247	6.88567	7.10667	3	
0.352315	7.68017	6.91333	2	
0.345445	7.1505	7.98667	2	
0.101041	5.82634	4.72667	2	
0.364015	7.68017	8.42	2	
0.224439	5.5615	4.79333	2	
0.462794	6.09117	5.88	2	
0.32513	10.5933	10.0533	3	
0.247663	4.23734	3.93333	2	
0.413168	6.88567	5.34667	3	
0.274984	6.88567	4.36667	3	
0.200258	6.09117	5.95333	2	
0.095141	4.23734	3.82667	0	
0.288354	8.47467	10.1267	2	
0.121786	6.62084	6.54	2	
0.251724	5.82634	5.96667	2	
0.235467	9.534	10.5733	3	
0.152826	5.82634	5.69333	3	
0.0767433	4.767	3.93333	0	
0.442931	10.8582	13.1467	0	
0.28621	6.88567	4.18667	0	
0.270113	5.5615	6.47333	0	
0.0279651	5.82634	4.72667	0	
0.232649	5.29667	5.24	0	
0.135841	5.5615	5.02	1	
0.11479	7.68017	6.54667	1	
0.216812	6.62084	8.00667	1	
0.410642	3.70767	4.96	0	
0.138213	7.41534	5.56667	1	
0.239452	10.3285	9.56667	0	
0.0774042	6.356	6.78667	0	
0.295081	3.9725	2.48	0	
0.137269	3.9725	2.9	1	
0.318136	8.20984	10.8	0	
0.0837346	5.29667	5.2	1	
0.237162	10.8582	8.09333	2	
0.0789983	6.88567	5.4	1	
0.104485	5.5615	4.5	0	
0.16966	8.47467	5.41333	1	
0.228481	6.62084	6.56667	0	
0.278599	6.09117	7.14667	1	
0.235634	9.26917	6.33333	0	
0.315485	7.68017	7.53333	2	
0.371559	9.00434	10.1133	2	
0.51431	9.00434	9.54667	0	
0.436151	6.356	7.94	1	
0.48484	7.1505	10.0067	1	
0.381731	6.356	8.37333	1	
0.432842	6.356	5.02667	0	
0.232191	12.9768	13.2867	0	
0.349715	8.7395	12.2	3	
0.2351	10.8582	13.6667	1	
0.259324	6.88567	7.64	1	
0.494124	6.09117	6	0	
0.298151	9.26917	7.06667	1	
0.316318	6.09117	7.95333	1	
0.129938	8.20984	6.43333	2	
0.155523	4.767	4.30667	1	
0.222879	5.5615	5.77333	2	
0.0304577	3.9725	2.63333	1	
0.323527	7.41534	5.31333	0	
0.342743	10.5933	14.2933	1	
0.37557	5.82634	6.99333	0	
0.0994531	6.356	4.87333	0	
0.276111	6.62084	6.92	2	
0.407478	8.47467	9.14	1	
0.173609	6.356	5.7	1	
0.118105	8.7395	7.88	2	
0.108629	7.1505	3.49333	1	
0.1941	2.11867	1.81333	0	
0.129814	3.70767	3.9	1	
0.136158	5.03184	4.84	1	
0.353071	7.945	5.24	2	
0.0973252	5.29667	4.6	0	
0.295054	4.50217	3.9	0	
