Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-17.2451	-1.59702	-5.99146	-6.43775	-3.21888	-1.59702	-5.99146	-6.43775	-3.21888	
-17.2451	-1.59702	-5.99146	-6.43775	-3.21888	-1.59702	-5.99146	-6.43775	-3.21888	
-15.8958	-1.93517	-5.62682	-5.99146	-2.34237	-1.93517	-5.62682	-5.99146	-2.34237	
-15.8958	-1.93517	-5.62682	-5.99146	-2.34237	-1.93517	-5.62682	-5.99146	-2.34237	
-12.7531	-1.59702	-3.93223	-4.60517	-2.61867	-1.59702	-3.93223	-4.60517	-2.61867	
-12.9159	-1.83258	-4.60517	-3.93223	-2.54593	-1.83258	-4.60517	-3.93223	-2.54593	
-15.9024	-1.9885	-5.31852	-5.05146	-3.54391	-1.9885	-5.31852	-5.05146	-3.54391	
-11.5215	-1.7832	-3.21888	-3.66516	-2.85423	-1.7832	-3.21888	-3.66516	-2.85423	
-11.5215	-1.7832	-3.21888	-3.66516	-2.85423	-1.7832	-3.21888	-3.66516	-2.85423	
-11.5215	-1.7832	-3.21888	-3.66516	-2.85423	-1.7832	-3.21888	-3.66516	-2.85423	
-14.4745	-1.9885	-4.81589	-5.05146	-2.61867	-1.9885	-4.81589	-5.05146	-2.61867	
-14.4745	-1.9885	-4.81589	-5.05146	-2.61867	-1.9885	-4.81589	-5.05146	-2.61867	
-14.4745	-1.9885	-4.81589	-5.05146	-2.61867	-1.9885	-4.81589	-5.05146	-2.61867	
-14.4745	-1.9885	-4.81589	-5.05146	-2.61867	-1.9885	-4.81589	-5.05146	-2.61867	
-14.4745	-1.9885	-4.81589	-5.05146	-2.61867	-1.9885	-4.81589	-5.05146	-2.61867	
-11.7637	-1.7832	-3.1213	-4.24053	-2.61867	-1.7832	-3.1213	-4.24053	-2.61867	
-11.7637	-1.7832	-3.1213	-4.24053	-2.61867	-1.7832	-3.1213	-4.24053	-2.61867	
-11.7637	-1.7832	-3.1213	-4.24053	-2.61867	-1.7832	-3.1213	-4.24053	-2.61867	
-11.7637	-1.7832	-3.1213	-4.24053	-2.61867	-1.7832	-3.1213	-4.24053	-2.61867	
-11.7637	-1.7832	-3.1213	-4.24053	-2.61867	-1.7832	-3.1213	-4.24053	-2.61867	
-13.5492	-1.83258	-3.54391	-5.05146	-3.1213	-1.83258	-3.54391	-5.05146	-3.1213	
-13.5492	-1.83258	-3.54391	-5.05146	-3.1213	-1.83258	-3.54391	-5.05146	-3.1213	
-13.5492	-1.83258	-3.54391	-5.05146	-3.1213	-1.83258	-3.54391	-5.05146	-3.1213	
-13.5492	-1.83258	-3.54391	-5.05146	-3.1213	-1.83258	-3.54391	-5.05146	-3.1213	
-12.751	-1.68794	-3.79424	-4.41455	-2.85423	-1.68794	-3.79424	-4.41455	-2.85423	
-14.6688	-1.9885	-4.81589	-5.31852	-2.54593	-1.9885	-4.81589	-5.31852	-2.54593	
-14.6688	-1.9885	-4.81589	-5.31852	-2.54593	-1.9885	-4.81589	-5.31852	-2.54593	
-14.6688	-1.9885	-4.81589	-5.31852	-2.54593	-1.9885	-4.81589	-5.31852	-2.54593	
-14.6688	-1.9885	-4.81589	-5.31852	-2.54593	-1.9885	-4.81589	-5.31852	-2.54593	
-14.5232	-1.88322	-5.62682	-4.60517	-2.40795	-1.88322	-5.62682	-4.60517	-2.40795	
-14.5232	-1.88322	-5.62682	-4.60517	-2.40795	-1.88322	-5.62682	-4.60517	-2.40795	
-14.8212	-1.83258	-4.24053	-5.62682	-3.1213	-1.83258	-4.24053	-5.62682	-3.1213	
-14.8212	-1.83258	-4.24053	-5.62682	-3.1213	-1.83258	-4.24053	-5.62682	-3.1213	
-14.8212	-1.83258	-4.24053	-5.62682	-3.1213	-1.83258	-4.24053	-5.62682	-3.1213	
-14.8212	-1.83258	-4.24053	-5.62682	-3.1213	-1.83258	-4.24053	-5.62682	-3.1213	
-15.343	-2.27887	-5.31852	-5.05146	-2.69415	-2.27887	-5.31852	-5.05146	-2.69415	
-14.7485	-1.4267	-4.60517	-5.05146	-3.66516	-1.4267	-4.60517	-5.05146	-3.66516	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-12.9112	-1.88322	-4.08044	-4.60517	-2.34237	-1.88322	-4.08044	-4.60517	-2.34237	
-13.2903	-1.68794	-3.4296	-5.05146	-3.1213	-1.68794	-3.4296	-5.05146	-3.1213	
-13.2903	-1.68794	-3.4296	-5.05146	-3.1213	-1.68794	-3.4296	-5.05146	-3.1213	
-15.5505	-1.83258	-4.60517	-5.99146	-3.1213	-1.83258	-4.60517	-5.99146	-3.1213	
-15.5505	-1.83258	-4.60517	-5.99146	-3.1213	-1.83258	-4.60517	-5.99146	-3.1213	
-15.5505	-1.83258	-4.60517	-5.99146	-3.1213	-1.83258	-4.60517	-5.99146	-3.1213	
-16.9209	-2.54593	-3.1213	-4.81589	-6.43775	-2.54593	-3.1213	-4.81589	-6.43775	
-16.9209	-2.54593	-3.1213	-4.81589	-6.43775	-2.54593	-3.1213	-4.81589	-6.43775	
-14.6869	-1.735	-5.99146	-4.41455	-2.54593	-1.735	-5.99146	-4.41455	-2.54593	
-13.1637	-1.9885	-4.08044	-4.81589	-2.27887	-1.9885	-4.08044	-4.81589	-2.27887	
-13.1637	-1.9885	-4.08044	-4.81589	-2.27887	-1.9885	-4.08044	-4.81589	-2.27887	
-16.1672	-1.93517	-6.43775	-5.31852	-2.47575	-1.93517	-6.43775	-5.31852	-2.47575	
-13.7432	-1.46794	-5.05146	-4.81589	-2.40795	-1.46794	-5.05146	-4.81589	-2.40795	
-13.7432	-1.46794	-5.05146	-4.81589	-2.40795	-1.46794	-5.05146	-4.81589	-2.40795	
-13.6068	-1.9885	-3.79424	-5.05146	-2.77259	-1.9885	-3.79424	-5.05146	-2.77259	
-12.1353	-1.30785	-4.41455	-3.79424	-2.61867	-1.30785	-4.41455	-3.79424	-2.61867	
-12.1353	-1.30785	-4.41455	-3.79424	-2.61867	-1.30785	-4.41455	-3.79424	-2.61867	
-12.1353	-1.30785	-4.41455	-3.79424	-2.61867	-1.30785	-4.41455	-3.79424	-2.61867	
-12.7575	-1.46794	-3.66516	-4.08044	-3.54391	-1.46794	-3.66516	-4.08044	-3.54391	
-12.7575	-1.46794	-3.66516	-4.08044	-3.54391	-1.46794	-3.66516	-4.08044	-3.54391	
-15.731	-1.7832	-5.62682	-5.62682	-2.69415	-1.7832	-5.62682	-5.62682	-2.69415	
-15.731	-1.7832	-5.62682	-5.62682	-2.69415	-1.7832	-5.62682	-5.62682	-2.69415	
-15.731	-1.7832	-5.62682	-5.62682	-2.69415	-1.7832	-5.62682	-5.62682	-2.69415	
-17.4119	-1.46794	-7.01312	-5.99146	-2.93935	-1.46794	-7.01312	-5.99146	-2.93935	
-17.3143	-1.735	-7.01312	-5.62682	-2.93935	-1.735	-7.01312	-5.62682	-2.93935	
-17.3143	-1.735	-7.01312	-5.62682	-2.93935	-1.735	-7.01312	-5.62682	-2.93935	
-15.2814	-1.64196	-5.62682	-5.31852	-2.69415	-1.64196	-5.62682	-5.31852	-2.69415	
-12.2227	-1.735	-3.79424	-4.41455	-2.27887	-1.735	-3.79424	-4.41455	-2.27887	
-13.5317	-2.54593	-3.93223	-3.93223	-3.1213	-2.54593	-3.93223	-3.93223	-3.1213	
-13.5317	-2.54593	-3.93223	-3.93223	-3.1213	-2.54593	-3.93223	-3.93223	-3.1213	
-13.5317	-2.54593	-3.93223	-3.93223	-3.1213	-2.54593	-3.93223	-3.93223	-3.1213	
-14.3635	-2.0433	-4.24053	-4.41455	-3.66516	-2.0433	-4.24053	-4.41455	-3.66516	
-14.3635	-2.0433	-4.24053	-4.41455	-3.66516	-2.0433	-4.24053	-4.41455	-3.66516	
-11.923	-1.83258	-3.21888	-3.93223	-2.93935	-1.83258	-3.21888	-3.93223	-2.93935	
-11.923	-1.83258	-3.21888	-3.93223	-2.93935	-1.83258	-3.21888	-3.93223	-2.93935	
-12.105	-1.4267	-3.21888	-4.60517	-2.85423	-1.4267	-3.21888	-4.60517	-2.85423	
-12.105	-1.4267	-3.21888	-4.60517	-2.85423	-1.4267	-3.21888	-4.60517	-2.85423	
-12.105	-1.4267	-3.21888	-4.60517	-2.85423	-1.4267	-3.21888	-4.60517	-2.85423	
-12.105	-1.4267	-3.21888	-4.60517	-2.85423	-1.4267	-3.21888	-4.60517	-2.85423	
-12.105	-1.4267	-3.21888	-4.60517	-2.85423	-1.4267	-3.21888	-4.60517	-2.85423	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.7417	-2.0433	-3.4296	-4.24053	-3.02826	-2.0433	-3.4296	-4.24053	-3.02826	
-12.9523	-1.51005	-3.93223	-4.08044	-3.4296	-1.51005	-3.93223	-4.08044	-3.4296	
-12.9159	-1.4267	-4.60517	-4.60517	-2.27887	-1.4267	-4.60517	-4.60517	-2.27887	
-12.9159	-1.4267	-4.60517	-4.60517	-2.27887	-1.4267	-4.60517	-4.60517	-2.27887	
-12.9159	-1.4267	-4.60517	-4.60517	-2.27887	-1.4267	-4.60517	-4.60517	-2.27887	
-12.9159	-1.4267	-4.60517	-4.60517	-2.27887	-1.4267	-4.60517	-4.60517	-2.27887	
-12.6335	-1.46794	-3.32146	-3.4296	-4.41455	-1.46794	-3.32146	-3.4296	-4.41455	
-12.6335	-1.46794	-3.32146	-3.4296	-4.41455	-1.46794	-3.32146	-3.4296	-4.41455	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-11.2647	-1.34669	-3.4296	-3.79424	-2.69415	-1.34669	-3.4296	-3.79424	-2.69415	
-13.1025	-1.55306	-3.79424	-4.81589	-2.93935	-1.55306	-3.79424	-4.81589	-2.93935	
-13.1025	-1.55306	-3.79424	-4.81589	-2.93935	-1.55306	-3.79424	-4.81589	-2.93935	
-13.1025	-1.55306	-3.79424	-4.81589	-2.93935	-1.55306	-3.79424	-4.81589	-2.93935	
-13.1025	-1.55306	-3.79424	-4.81589	-2.93935	-1.55306	-3.79424	-4.81589	-2.93935	
-14.7253	-1.51005	-3.79424	-4.81589	-4.60517	-1.51005	-3.79424	-4.81589	-4.60517	
-12.6668	-1.9885	-3.66516	-4.24053	-2.77259	-1.9885	-3.66516	-4.24053	-2.77259	
-12.6668	-1.9885	-3.66516	-4.24053	-2.77259	-1.9885	-3.66516	-4.24053	-2.77259	
-12.6668	-1.9885	-3.66516	-4.24053	-2.77259	-1.9885	-3.66516	-4.24053	-2.77259	
-13.3647	-1.59702	-4.24053	-5.05146	-2.47575	-1.59702	-4.24053	-5.05146	-2.47575	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-11.898	-1.51005	-3.79424	-4.60517	-1.9885	-1.51005	-3.79424	-4.60517	-1.9885	
-14.7703	-1.51005	-4.41455	-5.99146	-2.85423	-1.51005	-4.41455	-5.99146	-2.85423	
-14.7703	-1.51005	-4.41455	-5.99146	-2.85423	-1.51005	-4.41455	-5.99146	-2.85423	
-13.1914	-2.21733	-3.79424	-4.24053	-2.93935	-2.21733	-3.79424	-4.24053	-2.93935	
-13.471	-1.64196	-4.24053	-4.81589	-2.77259	-1.64196	-4.24053	-4.81589	-2.77259	
-13.471	-1.64196	-4.24053	-4.81589	-2.77259	-1.64196	-4.24053	-4.81589	-2.77259	
-13.471	-1.64196	-4.24053	-4.81589	-2.77259	-1.64196	-4.24053	-4.81589	-2.77259	
-13.471	-1.64196	-4.24053	-4.81589	-2.77259	-1.64196	-4.24053	-4.81589	-2.77259	
-13.1292	-2.0433	-3.79424	-4.81589	-2.47575	-2.0433	-3.79424	-4.81589	-2.47575	
-11.5858	-1.64196	-3.4296	-4.41455	-2.09964	-1.64196	-3.4296	-4.41455	-2.09964	
-11.5858	-1.64196	-3.4296	-4.41455	-2.09964	-1.64196	-3.4296	-4.41455	-2.09964	
-12.3202	-1.83258	-3.21888	-4.24053	-3.02826	-1.83258	-3.21888	-4.24053	-3.02826	
-12.3202	-1.83258	-3.21888	-4.24053	-3.02826	-1.83258	-3.21888	-4.24053	-3.02826	
-12.3202	-1.83258	-3.21888	-4.24053	-3.02826	-1.83258	-3.21888	-4.24053	-3.02826	
-14.0053	-1.26976	-4.41455	-4.08044	-4.24053	-1.26976	-4.41455	-4.08044	-4.24053	
-14.0053	-1.26976	-4.41455	-4.08044	-4.24053	-1.26976	-4.41455	-4.08044	-4.24053	
-14.0053	-1.26976	-4.41455	-4.08044	-4.24053	-1.26976	-4.41455	-4.08044	-4.24053	
-12.5782	-1.88322	-3.54391	-3.93223	-3.21888	-1.88322	-3.54391	-3.93223	-3.21888	
-12.1115	-1.9885	-3.66516	-4.24053	-2.21733	-1.9885	-3.66516	-4.24053	-2.21733	
-13.6616	-1.59702	-5.05146	-4.60517	-2.40795	-1.59702	-5.05146	-4.60517	-2.40795	
-13.6616	-1.59702	-5.05146	-4.60517	-2.40795	-1.59702	-5.05146	-4.60517	-2.40795	
-12.5816	-2.61867	-3.66516	-4.08044	-2.21733	-2.61867	-3.66516	-4.08044	-2.21733	
-12.5816	-2.61867	-3.66516	-4.08044	-2.21733	-2.61867	-3.66516	-4.08044	-2.21733	
-12.5816	-2.61867	-3.66516	-4.08044	-2.21733	-2.61867	-3.66516	-4.08044	-2.21733	
-12.5816	-2.61867	-3.66516	-4.08044	-2.21733	-2.61867	-3.66516	-4.08044	-2.21733	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-13.6249	-1.64196	-4.60517	-4.60517	-2.77259	-1.64196	-4.60517	-4.60517	-2.77259	
-15.4394	-1.46794	-5.99146	-5.99146	-1.9885	-1.46794	-5.99146	-5.99146	-1.9885	
-13.063	-1.68794	-3.93223	-4.41455	-3.02826	-1.68794	-3.93223	-4.41455	-3.02826	
-13.063	-1.68794	-3.93223	-4.41455	-3.02826	-1.68794	-3.93223	-4.41455	-3.02826	
-12.0543	-1.68794	-3.54391	-4.60517	-2.21733	-1.68794	-3.54391	-4.60517	-2.21733	
-12.0543	-1.68794	-3.54391	-4.60517	-2.21733	-1.68794	-3.54391	-4.60517	-2.21733	
-12.0543	-1.68794	-3.54391	-4.60517	-2.21733	-1.68794	-3.54391	-4.60517	-2.21733	
-15.7701	-2.85423	-5.05146	-3.93223	-3.93223	-2.85423	-5.05146	-3.93223	-3.93223	
-15.7701	-2.85423	-5.05146	-3.93223	-3.93223	-2.85423	-5.05146	-3.93223	-3.93223	
-14.7664	-1.9885	-4.60517	-5.05146	-3.1213	-1.9885	-4.60517	-5.05146	-3.1213	
-15.2643	-1.68794	-5.31852	-5.31852	-2.93935	-1.68794	-5.31852	-5.31852	-2.93935	
-15.1171	-1.55306	-5.62682	-5.31852	-2.61867	-1.55306	-5.62682	-5.31852	-2.61867	
-19.1181	-1.46794	-5.31852	-9.21034	-3.1213	-1.46794	-5.31852	-9.21034	-3.1213	
-17.0819	-0.956072	-5.99146	-5.31852	-4.81589	-0.956072	-5.99146	-5.31852	-4.81589	
-17.0819	-0.956072	-5.99146	-5.31852	-4.81589	-0.956072	-5.99146	-5.31852	-4.81589	
-12.2594	-2.0433	-3.1213	-4.81589	-2.27887	-2.0433	-3.1213	-4.81589	-2.27887	
-12.2594	-2.0433	-3.1213	-4.81589	-2.27887	-2.0433	-3.1213	-4.81589	-2.27887	
-12.2594	-2.0433	-3.1213	-4.81589	-2.27887	-2.0433	-3.1213	-4.81589	-2.27887	
-13.3749	-1.51005	-4.24053	-4.08044	-3.54391	-1.51005	-4.24053	-4.08044	-3.54391	
-11.9605	-1.30785	-4.41455	-4.08044	-2.15762	-1.30785	-4.41455	-4.08044	-2.15762	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.4691	-1.9885	-3.1213	-4.08044	-2.27887	-1.9885	-3.1213	-4.08044	-2.27887	
-11.609	-1.55306	-3.1213	-4.08044	-2.85423	-1.55306	-3.1213	-4.08044	-2.85423	
-11.938	-1.51005	-3.21888	-3.54391	-3.66516	-1.51005	-3.21888	-3.54391	-3.66516	
-12.0486	-2.0433	-3.21888	-4.24053	-2.54593	-2.0433	-3.21888	-4.24053	-2.54593	
-12.0486	-2.0433	-3.21888	-4.24053	-2.54593	-2.0433	-3.21888	-4.24053	-2.54593	
-12.0486	-2.0433	-3.21888	-4.24053	-2.54593	-2.0433	-3.21888	-4.24053	-2.54593	
-13.6562	-2.09964	-4.08044	-5.31852	-2.15762	-2.09964	-4.08044	-5.31852	-2.15762	
-13.6562	-2.09964	-4.08044	-5.31852	-2.15762	-2.09964	-4.08044	-5.31852	-2.15762	
-15.831	-1.88322	-7.01312	-4.08044	-2.85423	-1.88322	-7.01312	-4.08044	-2.85423	
-15.831	-1.88322	-7.01312	-4.08044	-2.85423	-1.88322	-7.01312	-4.08044	-2.85423	
-15.5346	-1.735	-5.62682	-5.31852	-2.85423	-1.735	-5.62682	-5.31852	-2.85423	
-15.5346	-1.735	-5.62682	-5.31852	-2.85423	-1.735	-5.62682	-5.31852	-2.85423	
-13.5627	-1.68794	-5.31852	-4.08044	-2.47575	-1.68794	-5.31852	-4.08044	-2.47575	
-12.0681	-2.21733	-3.21888	-4.41455	-2.21733	-2.21733	-3.21888	-4.41455	-2.21733	
-12.0681	-2.21733	-3.21888	-4.41455	-2.21733	-2.21733	-3.21888	-4.41455	-2.21733	
-15.8331	-1.34669	-4.41455	-5.99146	-4.08044	-1.34669	-4.41455	-5.99146	-4.08044	
-15.8331	-1.34669	-4.41455	-5.99146	-4.08044	-1.34669	-4.41455	-5.99146	-4.08044	
-13.1317	-1.59702	-3.54391	-5.05146	-2.93935	-1.59702	-3.54391	-5.05146	-2.93935	
-13.1317	-1.59702	-3.54391	-5.05146	-2.93935	-1.59702	-3.54391	-5.05146	-2.93935	
-13.1317	-1.59702	-3.54391	-5.05146	-2.93935	-1.59702	-3.54391	-5.05146	-2.93935	
-15.9237	-1.7832	-5.99146	-4.60517	-3.54391	-1.7832	-5.99146	-4.60517	-3.54391	
-15.9237	-1.7832	-5.99146	-4.60517	-3.54391	-1.7832	-5.99146	-4.60517	-3.54391	
-15.9237	-1.7832	-5.99146	-4.60517	-3.54391	-1.7832	-5.99146	-4.60517	-3.54391	
-15.9237	-1.7832	-5.99146	-4.60517	-3.54391	-1.7832	-5.99146	-4.60517	-3.54391	
-14.2611	-1.93517	-4.08044	-5.62682	-2.61867	-1.93517	-4.08044	-5.62682	-2.61867	
-14.2611	-1.93517	-4.08044	-5.62682	-2.61867	-1.93517	-4.08044	-5.62682	-2.61867	
-14.6393	-1.83258	-4.81589	-5.05146	-2.93935	-1.83258	-4.81589	-5.05146	-2.93935	
-13.609	-1.59702	-5.05146	-4.41455	-2.54593	-1.59702	-5.05146	-4.41455	-2.54593	
-13.609	-1.59702	-5.05146	-4.41455	-2.54593	-1.59702	-5.05146	-4.41455	-2.54593	
-13.609	-1.59702	-5.05146	-4.41455	-2.54593	-1.59702	-5.05146	-4.41455	-2.54593	
-16.8796	-1.4267	-5.31852	-5.31852	-4.81589	-1.4267	-5.31852	-5.31852	-4.81589	
-16.8796	-1.4267	-5.31852	-5.31852	-4.81589	-1.4267	-5.31852	-5.31852	-4.81589	
-13.194	-1.7832	-3.66516	-4.08044	-3.66516	-1.7832	-3.66516	-4.08044	-3.66516	
-13.194	-1.7832	-3.66516	-4.08044	-3.66516	-1.7832	-3.66516	-4.08044	-3.66516	
-13.194	-1.7832	-3.66516	-4.08044	-3.66516	-1.7832	-3.66516	-4.08044	-3.66516	
-13.194	-1.7832	-3.66516	-4.08044	-3.66516	-1.7832	-3.66516	-4.08044	-3.66516	
-13.194	-1.7832	-3.66516	-4.08044	-3.66516	-1.7832	-3.66516	-4.08044	-3.66516	
-13.7993	-1.51005	-4.08044	-4.41455	-3.79424	-1.51005	-4.08044	-4.41455	-3.79424	
-13.7993	-1.51005	-4.08044	-4.41455	-3.79424	-1.51005	-4.08044	-4.41455	-3.79424	
-13.7993	-1.51005	-4.08044	-4.41455	-3.79424	-1.51005	-4.08044	-4.41455	-3.79424	
-13.7993	-1.51005	-4.08044	-4.41455	-3.79424	-1.51005	-4.08044	-4.41455	-3.79424	
-13.7993	-1.51005	-4.08044	-4.41455	-3.79424	-1.51005	-4.08044	-4.41455	-3.79424	
-11.8637	-1.68794	-3.54391	-4.41455	-2.21733	-1.68794	-3.54391	-4.41455	-2.21733	
-11.8637	-1.68794	-3.54391	-4.41455	-2.21733	-1.68794	-3.54391	-4.41455	-2.21733	
-11.8637	-1.68794	-3.54391	-4.41455	-2.21733	-1.68794	-3.54391	-4.41455	-2.21733	
-11.8637	-1.68794	-3.54391	-4.41455	-2.21733	-1.68794	-3.54391	-4.41455	-2.21733	
-11.8637	-1.68794	-3.54391	-4.41455	-2.21733	-1.68794	-3.54391	-4.41455	-2.21733	
-11.8637	-1.68794	-3.54391	-4.41455	-2.21733	-1.68794	-3.54391	-4.41455	-2.21733	
-13.461	-1.7832	-3.93223	-3.66516	-4.08044	-1.7832	-3.93223	-3.66516	-4.08044	
-13.1994	-1.46794	-5.31852	-3.79424	-2.61867	-1.46794	-5.31852	-3.79424	-2.61867	
-13.1994	-1.46794	-5.31852	-3.79424	-2.61867	-1.46794	-5.31852	-3.79424	-2.61867	
-13.1994	-1.46794	-5.31852	-3.79424	-2.61867	-1.46794	-5.31852	-3.79424	-2.61867	
-12.6963	-1.38629	-3.93223	-4.60517	-2.77259	-1.38629	-3.93223	-4.60517	-2.77259	
-12.6963	-1.38629	-3.93223	-4.60517	-2.77259	-1.38629	-3.93223	-4.60517	-2.77259	
-12.6963	-1.38629	-3.93223	-4.60517	-2.77259	-1.38629	-3.93223	-4.60517	-2.77259	
-12.6963	-1.38629	-3.93223	-4.60517	-2.77259	-1.38629	-3.93223	-4.60517	-2.77259	
-15.0434	-1.7832	-5.05146	-5.99146	-2.21733	-1.7832	-5.05146	-5.99146	-2.21733	
-15.0434	-1.7832	-5.05146	-5.99146	-2.21733	-1.7832	-5.05146	-5.99146	-2.21733	
-13.1637	-1.9885	-4.81589	-4.08044	-2.27887	-1.9885	-4.81589	-4.08044	-2.27887	
-13.1637	-1.9885	-4.81589	-4.08044	-2.27887	-1.9885	-4.81589	-4.08044	-2.27887	
-13.1637	-1.9885	-4.81589	-4.08044	-2.27887	-1.9885	-4.81589	-4.08044	-2.27887	
-13.1637	-1.9885	-4.81589	-4.08044	-2.27887	-1.9885	-4.81589	-4.08044	-2.27887	
-13.1637	-1.9885	-4.81589	-4.08044	-2.27887	-1.9885	-4.81589	-4.08044	-2.27887	
-13.1637	-1.9885	-4.81589	-4.08044	-2.27887	-1.9885	-4.81589	-4.08044	-2.27887	
-11.7369	-1.93517	-3.66516	-3.79424	-2.34237	-1.93517	-3.66516	-3.79424	-2.34237	
-11.7369	-1.93517	-3.66516	-3.79424	-2.34237	-1.93517	-3.66516	-3.79424	-2.34237	
-11.7369	-1.93517	-3.66516	-3.79424	-2.34237	-1.93517	-3.66516	-3.79424	-2.34237	
-11.7369	-1.93517	-3.66516	-3.79424	-2.34237	-1.93517	-3.66516	-3.79424	-2.34237	
-11.7369	-1.93517	-3.66516	-3.79424	-2.34237	-1.93517	-3.66516	-3.79424	-2.34237	
-11.7369	-1.93517	-3.66516	-3.79424	-2.34237	-1.93517	-3.66516	-3.79424	-2.34237	
