Total	ZnA[Total]	thetaWatt[Total]	ThetaTaj[Total]	Rm[Total]	ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
-25.4141	-2.15762	-7.01312	-7.01312	-9.23024	-2.15762	-7.01312	-7.01312	-9.23024
-21.8306	-2.15762	-4.81589	-5.62682	-9.23024	-2.15762	-4.81589	-5.62682	-9.23024
-23.6211	-2.77259	-5.62682	-5.99146	-9.23024	-2.77259	-5.62682	-5.99146	-9.23024
-29.1388	-2.85423	-9.23024	-7.82405	-9.23024	-2.85423	-9.23024	-7.82405	-9.23024
-23.5737	-2.85423	-5.05146	-6.43775	-9.23024	-2.85423	-5.05146	-6.43775	-9.23024
-20.8234	-2.34237	-3.93223	-5.31852	-9.23024	-2.34237	-3.93223	-5.31852	-9.23024
-21.0386	-2.34237	-4.41455	-5.05146	-9.23024	-2.34237	-4.41455	-5.05146	-9.23024
-23.8053	-1.93517	-7.82405	-4.81589	-9.23024	-1.93517	-7.82405	-4.81589	-9.23024
-21.4391	-2.47575	-4.41455	-5.31852	-9.23024	-2.47575	-4.41455	-5.31852	-9.23024
-26.3463	-2.27887	-9.21034	-5.62682	-9.23024	-2.27887	-9.21034	-5.62682	-9.23024
-22.1675	-2.27887	-6.43775	-7.01312	-6.43775	-2.27887	-6.43775	-7.01312	-6.43775
-22.1753	-2.15762	-4.81589	-5.99146	-9.21034	-2.15762	-4.81589	-5.99146	-9.21034
-21.3514	-2.40795	-4.41455	-5.31852	-9.21034	-2.40795	-4.41455	-5.31852	-9.21034
-22.4308	-2.15762	-4.60517	-6.43775	-9.23024	-2.15762	-4.60517	-6.43775	-9.23024
-23.8407	-2.27887	-5.31852	-7.01312	-9.23024	-2.27887	-5.31852	-7.01312	-9.23024
-23.2766	-2.61867	-4.41455	-7.01312	-9.23024	-2.61867	-4.41455	-7.01312	-9.23024
-30.6301	-2.93935	-9.23024	-9.23024	-9.23024	-2.93935	-9.23024	-9.23024	-9.23024
-21.0861	-1.9885	-4.81589	-5.05146	-9.23024	-1.9885	-4.81589	-5.05146	-9.23024
-19.9286	-2.61867	-3.66516	-4.41455	-9.23024	-2.61867	-3.66516	-4.41455	-9.23024
-24.2881	-1.93517	-7.82405	-5.31852	-9.21034	-1.93517	-7.82405	-5.31852	-9.21034
-21.4328	-2.27887	-5.31852	-4.60517	-9.23024	-2.27887	-5.31852	-4.60517	-9.23024
-20.6747	-2.40795	-4.24053	-4.81589	-9.21034	-2.40795	-4.24053	-4.81589	-9.21034
-23.1909	-2.34237	-5.62682	-5.99146	-9.23024	-2.34237	-5.62682	-5.99146	-9.23024
-26.3672	-1.93517	-5.99146	-9.21034	-9.23024	-1.93517	-5.99146	-9.21034	-9.23024
-23.3182	-2.0433	-5.62682	-6.43775	-9.21034	-2.0433	-5.62682	-6.43775	-9.21034
-21.3566	-2.27887	-4.24053	-5.62682	-9.21034	-2.27887	-4.24053	-5.62682	-9.21034
-27.1887	-1.735	-9.23024	-7.01312	-9.21034	-1.735	-9.23024	-7.01312	-9.21034
-25.5353	-2.85423	-7.01312	-6.43775	-9.23024	-2.85423	-7.01312	-6.43775	-9.23024
-29.454	-1.7832	-9.23024	-9.21034	-9.23024	-1.7832	-9.23024	-9.21034	-9.23024
-21.1409	-2.61867	-4.24053	-5.05146	-9.23024	-2.61867	-4.24053	-5.05146	-9.23024
-20.6846	-2.34237	-4.08044	-6.43775	-7.82405	-2.34237	-4.08044	-6.43775	-7.82405
-29.8682	-2.21733	-9.21034	-9.21034	-9.23024	-2.21733	-9.21034	-9.21034	-9.23024
-19.5746	-2.61867	-4.08044	-5.05146	-7.82405	-2.61867	-4.08044	-5.05146	-7.82405
-23.0581	-1.7832	-9.21034	-7.01312	-5.05146	-1.7832	-9.21034	-7.01312	-5.05146
-19.9592	-1.83258	-4.08044	-4.81589	-9.23024	-1.83258	-4.08044	-4.81589	-9.23024
-25.5917	-2.09964	-9.21034	-5.05146	-9.23024	-2.09964	-9.21034	-5.05146	-9.23024
-23.6534	-1.7832	-5.62682	-7.01312	-9.23024	-1.7832	-5.62682	-7.01312	-9.23024
-23.8388	-1.9885	-7.82405	-4.81589	-9.21034	-1.9885	-7.82405	-4.81589	-9.21034
-19.8301	-1.88322	-3.66516	-5.05146	-9.23024	-1.88322	-3.66516	-5.05146	-9.23024
-20.0789	-2.47575	-3.32146	-5.05146	-9.23024	-2.47575	-3.32146	-5.05146	-9.23024
-22.6662	-2.34237	-4.08044	-7.01312	-9.23024	-2.34237	-4.08044	-7.01312	-9.23024
-22.7837	-1.93517	-5.62682	-5.99146	-9.23024	-1.93517	-5.62682	-5.99146	-9.23024
-27.7535	-3.32146	-9.21034	-5.99146	-9.23024	-3.32146	-9.21034	-5.99146	-9.23024
-28.4129	-2.93935	-9.23024	-7.01312	-9.23024	-2.93935	-9.23024	-7.01312	-9.23024
-25.4338	-2.77259	-7.01312	-6.43775	-9.21034	-2.77259	-7.01312	-6.43775	-9.21034
-19.6819	-2.27887	-4.24053	-3.93223	-9.23024	-2.27887	-4.24053	-3.93223	-9.23024
-22.6155	-2.34237	-5.05146	-5.99146	-9.23024	-2.34237	-5.05146	-5.99146	-9.23024
-22.4724	-1.9885	-5.62682	-5.62682	-9.23024	-1.9885	-5.62682	-5.62682	-9.23024
-21.6575	-2.69415	-4.41455	-5.31852	-9.23024	-2.69415	-4.41455	-5.31852	-9.23024
-23.6372	-2.34237	-5.62682	-6.43775	-9.23024	-2.34237	-5.62682	-6.43775	-9.23024
-20.3207	-2.34237	-3.93223	-4.81589	-9.23024	-2.34237	-3.93223	-4.81589	-9.23024
-26.6861	-2.61867	-7.82405	-7.01312	-9.23024	-2.61867	-7.82405	-7.01312	-9.23024
-22.8752	-2.21733	-4.41455	-7.01312	-9.23024	-2.21733	-4.41455	-7.01312	-9.23024
-20.9808	-1.88322	-5.05146	-4.81589	-9.23024	-1.88322	-5.05146	-4.81589	-9.23024
-25.8344	-2.34237	-7.82405	-6.43775	-9.23024	-2.34237	-7.82405	-6.43775	-9.23024
-21.4889	-2.21733	-5.62682	-4.41455	-9.23024	-2.21733	-5.62682	-4.41455	-9.23024
-25.7553	-1.68794	-7.82405	-7.01312	-9.23024	-1.68794	-7.82405	-7.01312	-9.23024
-22.6399	-2.09964	-5.31852	-5.99146	-9.23024	-2.09964	-5.31852	-5.99146	-9.23024
-20.9081	-2.27887	-4.08044	-5.31852	-9.23024	-2.27887	-4.08044	-5.31852	-9.23024
-25.3753	-2.69415	-6.43775	-7.01312	-9.23024	-2.69415	-6.43775	-7.01312	-9.23024
-25.4537	-2.77259	-7.01312	-6.43775	-9.23024	-2.77259	-7.01312	-6.43775	-9.23024
-25.9	-3.21888	-6.43775	-7.01312	-9.23024	-3.21888	-6.43775	-7.01312	-9.23024
-21.1972	-2.09964	-4.81589	-5.05146	-9.23024	-2.09964	-4.81589	-5.05146	-9.23024
-30.5903	-2.93935	-9.21034	-9.21034	-9.23024	-2.93935	-9.21034	-9.21034	-9.23024
-17.5938	-2.0433	-5.31852	-4.24053	-5.99146	-2.0433	-5.31852	-4.24053	-5.99146
-18.1544	-2.15762	-4.24053	-5.31852	-6.43775	-2.15762	-4.24053	-5.31852	-6.43775
-22.7662	-1.38629	-9.21034	-9.23024	-2.93935	-1.38629	-9.21034	-9.23024	-2.93935
-20.3855	-1.88322	-7.01312	-7.82405	-3.66516	-1.88322	-7.01312	-7.82405	-3.66516
-19.1663	-1.7832	-6.43775	-5.31852	-5.62682	-1.7832	-6.43775	-5.31852	-5.62682
-17.773	-2.27887	-6.43775	-6.43775	-2.61867	-2.27887	-6.43775	-6.43775	-2.61867
-12.105	-2.09964	-3.66516	-3.93223	-2.40795	-2.09964	-3.66516	-3.93223	-2.40795
-23.7028	-2.40795	-9.23024	-7.82405	-4.24053	-2.40795	-9.23024	-7.82405	-4.24053
-16.5655	-1.68794	-5.31852	-7.01312	-2.54593	-1.68794	-5.31852	-7.01312	-2.54593
-16.0732	-2.21733	-3.93223	-5.99146	-3.93223	-2.21733	-3.93223	-5.99146	-3.93223
-18.727	-1.88322	-7.82405	-4.60517	-4.41455	-1.88322	-7.82405	-4.60517	-4.41455
-14.2046	-1.735	-5.31852	-5.05146	-2.09964	-1.735	-5.31852	-5.05146	-2.09964
-18.1883	-2.61867	-5.05146	-6.43775	-4.08044	-2.61867	-5.05146	-6.43775	-4.08044
-18.3929	-1.88322	-7.82405	-5.99146	-2.69415	-1.88322	-7.82405	-5.99146	-2.69415
-13.1375	-1.68794	-3.66516	-5.62682	-2.15762	-1.68794	-3.66516	-5.62682	-2.15762
-21.3609	-1.68794	-9.23024	-7.01312	-3.4296	-1.68794	-9.23024	-7.01312	-3.4296
-12.1229	-2.09964	-3.4296	-4.60517	-1.9885	-2.09964	-3.4296	-4.60517	-1.9885
-18.2966	-1.83258	-7.82405	-5.31852	-3.32146	-1.83258	-7.82405	-5.31852	-3.32146
-18.0761	-2.21733	-5.62682	-5.99146	-4.24053	-2.21733	-5.62682	-5.99146	-4.24053
-23.5737	-2.27887	-9.23024	-7.82405	-4.24053	-2.27887	-9.23024	-7.82405	-4.24053
-12.7309	-1.68794	-3.66516	-4.60517	-2.77259	-1.68794	-3.66516	-4.60517	-2.77259
-12.5622	-1.68794	-3.66516	-3.66516	-3.54391	-1.68794	-3.66516	-3.66516	-3.54391
-18.509	-1.55306	-7.82405	-6.43775	-2.69415	-1.55306	-7.82405	-6.43775	-2.69415
-12.9739	-2.15762	-3.66516	-4.60517	-2.54593	-2.15762	-3.66516	-4.60517	-2.54593
-13.1497	-2.34237	-3.79424	-4.24053	-2.77259	-2.34237	-3.79424	-4.24053	-2.77259
-22.6364	-2.61867	-7.01312	-7.01312	-5.99146	-2.61867	-7.01312	-7.01312	-5.99146
-17.816	-1.7832	-7.82405	-5.99146	-2.21733	-1.7832	-7.82405	-5.99146	-2.21733
-14.8265	-2.47575	-3.66516	-4.08044	-4.60517	-2.47575	-3.66516	-4.08044	-4.60517
-18.1692	-2.61867	-6.43775	-5.31852	-3.79424	-2.61867	-6.43775	-5.31852	-3.79424
-13.6048	-1.9885	-4.08044	-5.31852	-2.21733	-1.9885	-4.08044	-5.31852	-2.21733
-13.3925	-1.64196	-4.24053	-4.81589	-2.69415	-1.64196	-4.24053	-4.81589	-2.69415
-12.1296	-1.46794	-4.41455	-3.21888	-3.02826	-1.46794	-4.41455	-3.21888	-3.02826
-13.1266	-1.735	-3.66516	-5.31852	-2.40795	-1.735	-3.66516	-5.31852	-2.40795
-12.5424	-1.38629	-3.79424	-3.93223	-3.4296	-1.38629	-3.79424	-3.93223	-3.4296
-19.6568	-1.4267	-7.82405	-5.99146	-4.41455	-1.4267	-7.82405	-5.99146	-4.41455
-16.35	-2.27887	-5.05146	-5.99146	-3.02826	-2.27887	-5.05146	-5.99146	-3.02826
-11.4084	-1.38629	-3.93223	-3.54391	-2.54593	-1.38629	-3.93223	-3.54391	-2.54593
-15.831	-1.88322	-5.62682	-5.62682	-2.69415	-1.88322	-5.62682	-5.62682	-2.69415
-17.3898	-1.55306	-7.82405	-5.31852	-2.69415	-1.55306	-7.82405	-5.31852	-2.69415
-16.8805	-1.59702	-6.43775	-5.62682	-3.21888	-1.59702	-6.43775	-5.62682	-3.21888
-22.975	-1.9885	-9.23024	-7.82405	-3.93223	-1.9885	-9.23024	-7.82405	-3.93223
-17.9189	-2.61867	-5.31852	-6.43775	-3.54391	-2.61867	-5.31852	-6.43775	-3.54391
-14.4775	-2.09964	-4.24053	-4.81589	-3.32146	-2.09964	-4.24053	-4.81589	-3.32146
-18.056	-2.77259	-4.24053	-5.99146	-5.05146	-2.77259	-4.24053	-5.99146	-5.05146
-16.6285	-2.09964	-6.43775	-5.31852	-2.77259	-2.09964	-6.43775	-5.31852	-2.77259
-18.0565	-1.68794	-7.01312	-7.01312	-2.34237	-1.68794	-7.01312	-7.01312	-2.34237
-23.292	-1.51005	-9.23024	-9.23024	-3.32146	-1.51005	-9.23024	-9.23024	-3.32146
-14.0666	-1.59702	-5.31852	-4.60517	-2.54593	-1.59702	-5.31852	-4.60517	-2.54593
-15.4817	-1.59702	-5.62682	-5.31852	-2.93935	-1.59702	-5.62682	-5.31852	-2.93935
-17.2618	-2.15762	-7.01312	-5.99146	-2.09964	-2.15762	-7.01312	-5.99146	-2.09964
-22.9828	-1.68794	-9.23024	-7.82405	-4.24053	-1.68794	-9.23024	-7.82405	-4.24053
-21.226	-1.55306	-9.23024	-7.82405	-2.61867	-1.55306	-9.23024	-7.82405	-2.61867
-19.6438	-2.34237	-5.99146	-5.99146	-5.31852	-2.34237	-5.99146	-5.99146	-5.31852
-15.9879	-1.59702	-5.99146	-5.99146	-2.40795	-1.59702	-5.99146	-5.99146	-2.40795
-14.5237	-1.64196	-5.99146	-4.41455	-2.47575	-1.64196	-5.99146	-4.41455	-2.47575
-15.379	-1.30785	-6.43775	-4.41455	-3.21888	-1.30785	-6.43775	-4.41455	-3.21888
-12.1066	-2.0433	-3.54391	-4.24053	-2.27887	-2.0433	-3.54391	-4.24053	-2.27887
-13.2476	-1.7832	-4.24053	-4.60517	-2.61867	-1.7832	-4.24053	-4.60517	-2.61867
-12.9697	-1.26976	-4.24053	-4.60517	-2.85423	-1.26976	-4.24053	-4.60517	-2.85423
-11.8886	-1.88322	-3.66516	-3.93223	-2.40795	-1.88322	-3.66516	-3.93223	-2.40795
-24.326	-2.47575	-9.21034	-7.82405	-4.81589	-2.47575	-9.21034	-7.82405	-4.81589
-14.2827	-1.735	-4.08044	-5.99146	-2.47575	-1.735	-4.08044	-5.99146	-2.47575
-14.5417	-1.55306	-5.05146	-5.31852	-2.61867	-1.55306	-5.05146	-5.31852	-2.61867
-11.8162	-1.9885	-3.66516	-3.54391	-2.61867	-1.9885	-3.66516	-3.54391	-2.61867
-15.6771	-1.64196	-5.05146	-6.43775	-2.54593	-1.64196	-5.05146	-6.43775	-2.54593
-11.464	-1.7832	-3.32146	-3.66516	-2.69415	-1.7832	-3.32146	-3.66516	-2.69415
-16.0784	-1.46794	-5.62682	-5.05146	-3.93223	-1.46794	-5.62682	-5.05146	-3.93223
-16.4194	-2.15762	-5.05146	-6.43775	-2.77259	-2.15762	-5.05146	-6.43775	-2.77259
-15.2038	-1.9885	-4.81589	-5.62682	-2.77259	-1.9885	-4.81589	-5.62682	-2.77259
-12.8748	-1.88322	-3.32146	-5.05146	-2.61867	-1.88322	-3.32146	-5.05146	-2.61867
-15.8062	-1.46794	-4.60517	-5.31852	-4.41455	-1.46794	-4.60517	-5.31852	-4.41455
-17.0344	-1.83258	-6.43775	-5.99146	-2.77259	-1.83258	-6.43775	-5.99146	-2.77259
-20.8048	-1.55306	-7.01312	-7.82405	-4.41455	-1.55306	-7.01312	-7.82405	-4.41455
-15.6011	-1.88322	-5.31852	-5.99146	-2.40795	-1.88322	-5.31852	-5.99146	-2.40795
-13.2314	-2.34237	-3.66516	-4.81589	-2.40795	-2.34237	-3.66516	-4.81589	-2.40795
-18.5434	-2.21733	-7.01312	-5.99146	-3.32146	-2.21733	-7.01312	-5.99146	-3.32146
-20.1123	-1.9885	-9.21034	-6.43775	-2.47575	-1.9885	-9.21034	-6.43775	-2.47575
-15.6481	-1.38629	-5.99146	-5.99146	-2.27887	-1.38629	-5.99146	-5.99146	-2.27887
-22.5396	-1.55306	-9.23024	-9.21034	-2.54593	-1.55306	-9.23024	-9.21034	-2.54593
-13.9882	-1.88322	-4.24053	-5.31852	-2.54593	-1.88322	-4.24053	-5.31852	-2.54593
-12.8606	-2.34237	-3.21888	-4.60517	-2.69415	-2.34237	-3.21888	-4.60517	-2.69415
-13.5114	-2.21733	-3.4296	-5.31852	-2.54593	-2.21733	-3.4296	-5.31852	-2.54593
-19.2445	-1.46794	-7.01312	-7.82405	-2.93935	-1.46794	-7.01312	-7.82405	-2.93935
-19.8762	-1.735	-9.21034	-5.99146	-2.93935	-1.735	-9.21034	-5.99146	-2.93935
-13.879	-1.55306	-4.81589	-4.81589	-2.69415	-1.55306	-4.81589	-4.81589	-2.69415
-14.4477	-2.0433	-4.81589	-4.81589	-2.77259	-2.0433	-4.81589	-4.81589	-2.77259
-17.272	-1.9885	-5.62682	-6.43775	-3.21888	-1.9885	-5.62682	-6.43775	-3.21888
-12.651	-1.88322	-3.54391	-3.4296	-3.79424	-1.88322	-3.54391	-3.4296	-3.79424
-13.2748	-1.88322	-3.93223	-4.24053	-3.21888	-1.88322	-3.93223	-4.24053	-3.21888
-20.0772	-1.88322	-9.21034	-6.43775	-2.54593	-1.88322	-9.21034	-6.43775	-2.54593
-14.8249	-1.64196	-5.31852	-5.31852	-2.54593	-1.64196	-5.31852	-5.31852	-2.54593
-14.3038	-2.15762	-4.24053	-5.05146	-2.85423	-2.15762	-4.24053	-5.05146	-2.85423
-16.7293	-1.30785	-6.43775	-5.31852	-3.66516	-1.30785	-6.43775	-5.31852	-3.66516
-17.6765	-2.34237	-5.62682	-5.62682	-4.08044	-2.34237	-5.62682	-5.62682	-4.08044
-18.5979	-1.64196	-6.43775	-7.82405	-2.69415	-1.64196	-6.43775	-7.82405	-2.69415
-21.3384	-2.34237	-7.01312	-5.99146	-5.99146	-2.34237	-7.01312	-5.99146	-5.99146
-25.3554	-2.85423	-9.21034	-9.21034	-4.08044	-2.85423	-9.21034	-9.21034	-4.08044
-13.1874	-2.34237	-4.24053	-3.66516	-2.93935	-2.34237	-4.24053	-3.66516	-2.93935
-13.3925	-1.64196	-4.24053	-4.08044	-3.4296	-1.64196	-4.24053	-4.08044	-3.4296
-24.6877	-1.64196	-9.23024	-9.21034	-4.60517	-1.64196	-9.23024	-9.21034	-4.60517
-21.9883	-1.735	-9.21034	-7.82405	-3.21888	-1.735	-9.21034	-7.82405	-3.21888
-20.1086	-1.68794	-9.21034	-5.99146	-3.21888	-1.68794	-9.21034	-5.99146	-3.21888
-20.5596	-1.88322	-9.21034	-6.43775	-3.02826	-1.88322	-9.21034	-6.43775	-3.02826
-17.2618	-2.15762	-5.31852	-5.99146	-3.79424	-2.15762	-5.31852	-5.99146	-3.79424
-14.861	-2.09964	-4.41455	-5.31852	-3.02826	-2.09964	-4.41455	-5.31852	-3.02826
-15.6682	-1.83258	-4.60517	-4.81589	-4.41455	-1.83258	-4.60517	-4.81589	-4.41455
-13.9376	-2.09964	-3.93223	-4.24053	-3.66516	-2.09964	-3.93223	-4.24053	-3.66516
-13.3628	-1.93517	-3.79424	-4.60517	-3.02826	-1.93517	-3.79424	-4.60517	-3.02826
-17.9528	-1.88322	-6.43775	-7.01312	-2.61867	-1.88322	-6.43775	-7.01312	-2.61867
-12.2655	-1.93517	-3.66516	-3.54391	-3.1213	-1.93517	-3.66516	-3.54391	-3.1213
-13.5831	-1.46794	-4.60517	-4.81589	-2.69415	-1.46794	-4.60517	-4.81589	-2.69415
-23.9228	-1.68794	-9.21034	-9.23024	-3.79424	-1.68794	-9.21034	-9.23024	-3.79424
-23.8677	-1.34669	-9.21034	-9.23024	-4.08044	-1.34669	-9.21034	-9.23024	-4.08044
-13.8674	-2.09964	-4.24053	-5.05146	-2.47575	-2.09964	-4.24053	-5.05146	-2.47575
-13.0099	-1.83258	-3.54391	-4.60517	-3.02826	-1.83258	-3.54391	-4.60517	-3.02826
-17.4917	-1.34669	-6.43775	-5.62682	-4.08044	-1.34669	-6.43775	-5.62682	-4.08044
-11.4257	-1.19567	-3.1213	-4.08044	-3.02826	-1.19567	-3.1213	-4.08044	-3.02826
-14.7403	-1.7832	-5.05146	-5.05146	-2.85423	-1.7832	-5.05146	-5.05146	-2.85423
-13.2173	-1.9885	-3.79424	-4.81589	-2.61867	-1.9885	-3.79424	-4.81589	-2.61867
-16.0299	-2.15762	-5.62682	-5.62682	-2.61867	-2.15762	-5.62682	-5.62682	-2.61867
-22.8316	-2.47575	-9.21034	-7.82405	-3.32146	-2.47575	-9.21034	-7.82405	-3.32146
-13.2856	-2.09964	-3.93223	-3.93223	-3.32146	-2.09964	-3.93223	-3.93223	-3.32146
-11.8796	-1.59702	-3.4296	-4.08044	-2.77259	-1.59702	-3.4296	-4.08044	-2.77259
-21.7917	-1.88322	-9.23024	-7.01312	-3.66516	-1.88322	-9.23024	-7.01312	-3.66516
-13.1637	-1.9885	-3.66516	-4.08044	-3.4296	-1.9885	-3.66516	-4.08044	-3.4296
-20.6747	-1.59702	-7.01312	-6.43775	-5.62682	-1.59702	-7.01312	-6.43775	-5.62682
-18.2174	-1.7832	-7.01312	-7.01312	-2.40795	-1.7832	-7.01312	-7.01312	-2.40795
-21.3609	-1.68794	-9.23024	-7.82405	-2.61867	-1.68794	-9.23024	-7.82405	-2.61867
-22.466	-0.924071	-9.21034	-9.21034	-3.1213	-0.924071	-9.21034	-9.21034	-3.1213
-11.567	-1.59702	-3.32146	-4.24053	-2.40795	-1.59702	-3.32146	-4.24053	-2.40795
-15.8062	-2.21733	-5.99146	-5.05146	-2.54593	-2.21733	-5.99146	-5.05146	-2.54593
-12.2198	-1.51005	-3.79424	-3.79424	-3.1213	-1.51005	-3.79424	-3.79424	-3.1213
-16.3319	-1.9885	-6.43775	-5.05146	-2.85423	-1.9885	-6.43775	-5.05146	-2.85423
-21.9883	-2.09964	-9.21034	-6.43775	-4.24053	-2.09964	-9.21034	-6.43775	-4.24053
-22.8316	-1.93517	-9.21034	-9.21034	-2.47575	-1.93517	-9.21034	-9.21034	-2.47575
-21.9658	-1.88322	-9.23024	-7.82405	-3.02826	-1.88322	-9.23024	-7.82405	-3.02826
-17.4558	-1.59702	-5.62682	-6.43775	-3.79424	-1.59702	-5.62682	-6.43775	-3.79424
-18.8985	-2.09964	-7.01312	-5.99146	-3.79424	-2.09964	-7.01312	-5.99146	-3.79424
-13.1144	-2.15762	-4.81589	-3.66516	-2.47575	-2.15762	-4.81589	-3.66516	-2.47575
-14.9188	-1.83258	-5.99146	-4.81589	-2.27887	-1.83258	-5.99146	-4.81589	-2.27887
-14.8046	-1.64196	-5.31852	-4.41455	-3.4296	-1.64196	-5.31852	-4.41455	-3.4296
-23.0359	-2.09964	-9.23024	-9.23024	-2.47575	-2.09964	-9.23024	-9.23024	-2.47575
-11.94	-1.68794	-3.4296	-3.79424	-3.02826	-1.68794	-3.4296	-3.79424	-3.02826
-15.3211	-1.55306	-6.43775	-5.05146	-2.27887	-1.55306	-6.43775	-5.05146	-2.27887
-22.7016	-1.4267	-7.82405	-7.82405	-5.62682	-1.4267	-7.82405	-7.82405	-5.62682
-15.747	-1.51005	-4.81589	-5.99146	-3.4296	-1.51005	-4.81589	-5.99146	-3.4296
-16.5158	-1.46794	-7.01312	-5.62682	-2.40795	-1.46794	-7.01312	-5.62682	-2.40795
-23.1411	-1.05527	-9.21034	-7.82405	-5.05146	-1.05527	-9.21034	-7.82405	-5.05146
-17.1581	-1.51005	-6.43775	-5.99146	-3.21888	-1.51005	-6.43775	-5.99146	-3.21888
-17.9656	-2.34237	-5.99146	-7.01312	-2.61867	-2.34237	-5.99146	-7.01312	-2.61867
-17.0912	-2.0433	-5.62682	-7.01312	-2.40795	-2.0433	-5.62682	-7.01312	-2.40795
-14.4893	-2.09964	-4.60517	-5.62682	-2.15762	-2.09964	-4.60517	-5.62682	-2.15762
-18.119	-1.34669	-7.01312	-6.43775	-3.32146	-1.34669	-7.01312	-6.43775	-3.32146
-16.976	-2.21733	-6.43775	-5.62682	-2.69415	-2.21733	-6.43775	-5.62682	-2.69415
-13.9376	-1.735	-5.05146	-3.93223	-3.21888	-1.735	-5.05146	-3.93223	-3.21888
-26.706	-1.23237	-9.23024	-9.23024	-7.01312	-1.23237	-9.23024	-9.23024	-7.01312
-15.072	-1.88322	-4.24053	-5.62682	-3.32146	-1.88322	-4.24053	-5.62682	-3.32146
-26.2061	-1.30785	-9.23024	-9.23024	-6.43775	-1.30785	-9.23024	-9.23024	-6.43775
-23.3937	-1.30785	-9.21034	-7.82405	-5.05146	-1.30785	-9.21034	-7.82405	-5.05146
-22.7016	-1.4267	-9.21034	-7.82405	-4.24053	-1.4267	-9.21034	-7.82405	-4.24053
-12.8359	-1.38629	-3.54391	-4.24053	-3.66516	-1.38629	-3.54391	-4.24053	-3.66516
-23.2697	-1.68794	-9.23024	-9.23024	-3.1213	-1.68794	-9.23024	-9.23024	-3.1213
-13.0875	-1.7832	-4.08044	-4.60517	-2.61867	-1.7832	-4.08044	-4.60517	-2.61867
-18.3231	-2.77259	-5.99146	-6.43775	-3.1213	-2.77259	-5.99146	-6.43775	-3.1213
-25.8223	-2.54593	-9.23024	-9.23024	-4.81589	-2.54593	-9.23024	-9.23024	-4.81589
-25.408	-2.34237	-9.23024	-9.23024	-4.60517	-2.34237	-9.23024	-9.23024	-4.60517
-19.0799	-2.47575	-9.21034	-5.05146	-2.34237	-2.47575	-9.21034	-5.05146	-2.34237
-25.1539	-2.27887	-9.23024	-9.23024	-4.41455	-2.27887	-9.23024	-9.23024	-4.41455
-24.4123	-2.15762	-9.23024	-9.23024	-3.79424	-2.15762	-9.23024	-9.23024	-3.79424
-17.0472	-2.0433	-5.62682	-6.43775	-2.93935	-2.0433	-5.62682	-6.43775	-2.93935
-26.4753	-2.40795	-9.23024	-7.82405	-7.01312	-2.40795	-9.23024	-7.82405	-7.01312
-14.8532	-1.83258	-5.62682	-5.05146	-2.34237	-1.83258	-5.62682	-5.05146	-2.34237
-24.0475	-2.40795	-9.21034	-9.21034	-3.21888	-2.40795	-9.21034	-9.21034	-3.21888
-13.8531	-1.51005	-4.81589	-5.05146	-2.47575	-1.51005	-4.81589	-5.05146	-2.47575
-27.5526	-1.30785	-9.21034	-9.21034	-7.82405	-1.30785	-9.21034	-9.21034	-7.82405
-13.2394	-1.88322	-3.4296	-4.60517	-3.32146	-1.88322	-3.4296	-4.60517	-3.32146
-11.9596	-1.93517	-3.66516	-4.08044	-2.27887	-1.93517	-3.66516	-4.08044	-2.27887
-16.8507	-2.0433	-5.31852	-7.01312	-2.47575	-2.0433	-5.31852	-7.01312	-2.47575
-19.5309	-1.7832	-9.21034	-6.43775	-2.09964	-1.7832	-9.21034	-6.43775	-2.09964
-13.1302	-1.68794	-3.4296	-4.08044	-3.93223	-1.68794	-3.4296	-4.08044	-3.93223
-11.8312	-1.7832	-2.93935	-4.08044	-3.02826	-1.7832	-2.93935	-4.08044	-3.02826
-11.9861	-1.30785	-3.21888	-4.24053	-3.21888	-1.30785	-3.21888	-4.24053	-3.21888
-22.5197	-1.55306	-7.82405	-7.82405	-5.31852	-1.55306	-7.82405	-7.82405	-5.31852
-14.7236	-1.735	-5.31852	-5.05146	-2.61867	-1.735	-5.31852	-5.05146	-2.61867
-24.8634	-1.12424	-9.21034	-9.21034	-5.31852	-1.12424	-9.21034	-9.21034	-5.31852
-21.9646	-2.15762	-9.21034	-7.82405	-2.77259	-2.15762	-9.21034	-7.82405	-2.77259
-13.1818	-1.83258	-2.69415	-4.24053	-4.41455	-1.83258	-2.69415	-4.24053	-4.41455
-13.7371	-1.83258	-5.05146	-4.08044	-2.77259	-1.83258	-5.05146	-4.08044	-2.77259
-12.3884	-1.59702	-3.93223	-4.24053	-2.61867	-1.59702	-3.93223	-4.24053	-2.61867
-12.025	-1.83258	-3.54391	-3.79424	-2.85423	-1.83258	-3.54391	-3.79424	-2.85423
-13.3476	-2.0433	-4.08044	-4.81589	-2.40795	-2.0433	-4.08044	-4.81589	-2.40795
-23.5685	-2.09964	-9.23024	-9.21034	-3.02826	-2.09964	-9.23024	-9.21034	-3.02826
-14.2819	-1.64196	-3.79424	-3.79424	-5.05146	-1.64196	-3.79424	-3.79424	-5.05146
-15.0928	-1.64196	-4.24053	-4.60517	-4.60517	-1.64196	-4.24053	-4.60517	-4.60517
