ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.197453	19.5977	18.6867	0	
0.279005	2.11867	1.87333	0	
0.209885	3.44283	3.42667	0	
0.298721	3.178	2.15333	0	
0.215662	1.05933	0.673333	0	
0.0630064	5.29667	4.52667	2	
0.241528	8.7395	6.40667	0	
0.360065	16.1548	21.8133	1	
0.209153	16.9493	19.5333	1	
na	0	0	0	
0.274937	14.301	16.7667	2	
0.172185	5.29667	4.34667	2	
0.15916	4.50217	2.74667	0	
0.216377	14.8307	15.9733	7	
0.352905	22.246	23.3467	3	
0.413271	25.6888	11.6067	0	
0.261675	12.9768	12.42	4	
0.141278	25.1592	17.74	1	
0.0953343	6.09117	5.77333	0	
0.304476	16.4197	16.2267	0	
0.173685	1.85383	1.18	0	
0.214059	1.589	1.54	1	
0.208864	25.1592	21.8333	1	
0.291058	30.7207	28.9	2	
0.211708	6.356	5.82	1	
0.236493	8.7395	7.91333	0	
0.165368	17.7438	14.7267	4	
0.395703	20.657	21.5533	0	
0.309121	5.5615	3.82	1	
0.193073	23.3053	19.4333	1	
0.188753	18.5383	9.94667	0	
0.269951	11.9175	11.1467	0	
0.219458	20.657	13.4133	0	
0.32942	6.62084	4.86667	1	
0.241992	16.1548	19.3667	0	
0.0338164	0.529667	0.573333	0	
0.358968	23.5702	32.86	3	
0.0928532	6.09117	4.74667	1	
0.105466	15.3603	11.88	0	
0.205531	12.9768	14.2	6	
0.500301	28.8668	16.3933	0	
0.310696	25.6888	26.5	9	
0.101682	14.301	14.6733	0	
0.190343	3.44283	4.28	0	
0.245282	12.712	10.6067	3	
0.0741896	17.479	13.3067	1	
0.328453	18.5383	23.1467	0	
0.242036	27.5427	30.1133	0	
na	0	0	0	
0.355534	31.2503	37.8067	7	
0.382028	18.0087	13.5533	1	
0.184557	9.79884	9.85333	1	
0.225878	12.712	12.9267	1	
0.17163	5.5615	5.36	0	
0.205017	13.7713	15.14	4	
0.0458694	5.29667	4.09333	0	
0.103399	7.68017	7.96	0	
0.159677	26.4833	30.6	3	
0.379681	6.88567	9.15333	0	
0.288336	27.8075	31.9533	0	
0.303924	19.068	19.8533	4	
0.274578	4.50217	4.84	2	
0.209653	22.7757	22.86	0	
0.181829	1.32417	0.74	0	
0.190189	17.479	17.6933	1	
0.365644	15.6252	19.9	1	
0.0930051	8.47467	7.07333	1	
0.267811	11.3878	11.3	2	
0.227877	1.85383	1.76	1	
0.206659	14.0362	12.6067	1	
0.136535	2.91317	3.40667	2	
0.287982	6.62084	6.14667	1	
0.272661	10.8582	11.66	0	
0.312105	9.534	5.17333	1	
0.178739	16.9493	15.2	0	
0.347001	8.7395	9.92	1	
0.180374	11.9175	10	6	
0.138339	20.657	15.6333	0	
0.496875	53.4964	78.3	0	
0.138341	5.82634	6.21333	0	
0.188439	8.7395	9.99333	4	
0.126497	16.4197	13.16	1	
0.225303	21.4515	18.48	5	
0.0342636	10.3285	7.89333	0	
0.0667472	9.26917	8.86667	0	
0.244784	10.3285	7.48	0	
0.23157	12.4472	10.1533	0	
0.228719	10.3285	6.85333	0	
0.0474425	17.479	14.0333	2	
0.221752	11.9175	13.5667	0	
0.293068	2.3835	2.75333	1	
0.180081	6.62084	6.60667	3	
0.380582	25.6888	35.9	1	
0.286413	11.123	13.0867	2	
0.54419	19.8625	30.5333	0	
0.213043	17.7438	16.94	5	
0.230173	19.068	19.9	2	
0.138679	8.47467	7.84	1	
0.256792	17.7438	17.7133	3	
0.26159	19.3328	16.9733	0	
0.58269	20.657	32.8	0	
na	0	0	0	
0.399158	17.7438	22.54	0	
0.283521	19.8625	21.5267	5	
0.508513	5.5615	4.51333	1	
0.132372	4.767	3.58	0	
na	0	0	0	
0.114549	1.589	0.993333	0	
0.0571471	12.712	12.4333	0	
0.206131	6.09117	3.84	2	
0.204557	26.2185	25.8067	6	
0.250701	7.945	7.27333	3	
0.114173	17.7438	17.1	1	
0.00568182	0.529667	0.3	0	
0.148773	4.767	4.04667	1	
0.117275	18.2735	15.4133	0	
0.344335	20.657	13.84	2	
0.191517	19.068	16.98	0	
0.160219	11.6527	10.5133	2	
0.403301	10.0637	9.81333	0	
0.186268	10.5933	11.6267	1	
0.0241228	1.589	1.54	0	
0.14848	17.2142	16.7533	2	
0.262947	15.0955	9.8	2	
0.0954254	1.05933	1.10667	0	
0.254179	20.9218	24.6267	0	
0.465998	31.78	33.66	0	
0.284684	11.6527	14.5	1	
0.302967	14.5658	9.38	2	
0.0327442	3.44283	1.83333	0	
0.0582047	2.11867	2.29333	0	
0.331761	35.7525	25.2333	1	
0.163442	24.0998	23.6133	1	
0.244456	16.1548	17.3333	1	
0.0776815	6.62084	4.32667	1	
0.358685	22.7757	17.4667	0	
0.244546	11.6527	13.92	0	
0.207403	1.589	1.03333	0	
0.175775	33.8987	36.3	3	
0.201039	7.41534	5.28	0	
0.273288	25.9537	16.9	2	
0.171472	10.5933	10.3533	0	
0.187757	10.3285	9.99333	0	
0.00436658	1.05933	0.46	0	
0.303105	13.5065	14.7733	1	
0.260266	1.32417	0.96	0	
na	0	0	0	
0.204004	19.3328	17.96	0	
0.543883	13.7713	21.2867	0	
0.137235	20.657	17.9333	0	
0.103143	8.20984	7.27333	3	
0.141318	23.5702	18.8267	4	
0.34708	26.7482	20.9667	1	
0.158832	21.1867	19.4667	2	
0.33149	27.8075	31.2667	0	
0.213518	20.1273	25.08	3	
0.248199	21.9812	24.92	1	
0.420827	2.11867	2.42	0	
0.169185	9.534	9.04	0	
na	0	0	0	
0.350979	23.5702	32.74	0	
0.297039	14.0362	14.7267	1	
0.354042	37.8712	51.5533	1	
0.221944	16.9493	12.88	2	
0.298521	6.62084	9.48667	1	
0.108879	18.2735	16.68	0	
0.210201	1.589	1.76	1	
0.289536	32.8393	40.16	0	
0.146799	15.0955	12.1067	1	
0.275862	23.0405	27	7	
0.181846	8.7395	9.02	2	
0.320205	11.123	11.26	5	
0.102569	9.26917	6.55333	2	
0.160682	12.1823	13.3267	0	
0.199122	15.0955	11.1667	3	
0.29865	22.246	27.0333	0	
0.364156	29.1317	32.22	10	
0.249799	13.2417	11.1733	2	
0.19321	6.62084	6.63333	2	
0.101713	7.41534	8.15333	1	
0.336411	4.23734	2.16	0	
0.53148	6.356	9.08667	2	
0.381924	13.7713	18.5133	0	
0.224029	6.09117	5.18	0	
0.163445	3.9725	4.33333	1	
0.3652	17.7438	10.3133	1	
0.338535	15.6252	17.58	1	
0.225202	18.2735	18.08	0	
0.208894	16.6845	12.8267	0	
0.249373	13.5065	13.6067	1	
0.271353	7.68017	5.09333	0	
0.251113	11.3878	12.9333	0	
0.294439	4.50217	5.40667	0	
0.185482	12.1823	11.9133	0	
0.150219	2.64833	2.56667	0	
0.0856651	6.356	5.62667	2	
0.186384	16.6845	15.56	6	
0.16603	15.3603	10.7533	0	
0.431028	24.8943	36.3267	1	
0.254837	6.62084	6.56	1	
0.102312	13.5065	13.28	0	
0.5622	18.8032	27.46	0	
0.0363844	2.64833	2.26667	0	
0.481055	33.1042	20.6133	0	
0.277948	7.68017	7.03333	0	
0.269286	21.1867	18.8533	4	
0.299377	10.3285	8.95333	1	
0.231313	25.6888	22.3467	1	
0.0165631	0.529667	0.433333	0	
0.394103	4.767	5.86667	0	
0.466983	24.3647	27.1067	1	
0.317844	21.4515	26.9133	0	
0.148458	5.29667	5.46	0	
0.0303854	0.7945	0.853333	0	
na	0.264833	0.08	0	
0.0943438	7.945	4.67333	0	
0.239493	19.068	14.8267	3	
0.183769	3.9725	3.32667	1	
0.166934	15.0955	13.14	0	
0.318968	20.1273	22.6667	4	
0.237702	23.0405	16.06	2	
0.132912	17.479	16.0467	1	
0.342658	20.3922	22.8067	1	
0.408896	1.32417	1.38	0	
0.221223	9.534	10.1133	1	
0.164729	15.3603	14.08	0	
0.167812	12.9768	14.42	0	
0.200134	13.7713	12.1	0	
0.134247	3.178	3.44	0	
0.198743	16.9493	16.2733	0	
0.34825	25.6888	33.2733	0	
0.110421	17.479	15.8667	1	
0.0939635	10.3285	7.80667	0	
0.187551	13.7713	13.42	0	
0.199465	17.2142	18.2733	2	
0.24956	16.1548	18.8667	2	
0.163182	13.2417	10.66	3	
0.248313	9.26917	8.98	0	
0.305021	33.1042	38.18	1	
0.15262	14.0362	11.2533	5	
0.157165	5.03184	4.57333	1	
0.170897	5.03184	4.64667	2	
0.122387	2.11867	2.30667	0	
0.305807	6.356	7.02	0	
0.372906	12.4472	17.4933	0	
0.152634	11.6527	11.3133	5	
0.442959	1.05933	1.60667	0	
0.22743	28.0723	27.66	1	
0.211379	21.1867	15.8133	1	
0.308144	4.23734	6.02667	0	
0.193996	3.70767	4.05333	1	
0.127091	10.5933	8.86667	0	
0.145818	2.3835	2.43333	0	
0.115751	11.9175	12.1133	5	
0.273294	13.5065	17.7133	0	
0.193794	28.8668	22.6133	1	
0.253579	3.44283	3.70667	0	
0.107779	10.5933	10.5933	1	
0.525218	21.7163	20.9133	0	
0.270325	5.5615	6.80667	2	
0.156015	10.5933	10.1467	1	
0.211229	28.3372	35.7267	0	
0.238107	13.2417	14.2533	0	
0.00362319	0.7945	0.386667	0	
0.412499	30.191	42.9667	1	
0.379996	11.6527	11.56	0	
0.256945	9.00434	9.03333	0	
0.300464	8.7395	8.88667	3	
0.349195	30.191	16.0533	0	
0.386225	34.4283	16.5067	1	
0.0941314	1.32417	1.17333	0	
0.252995	10.3285	10.5133	3	
0.242598	23.5702	24.38	1	
0.218746	5.82634	6.50667	1	
0.274973	9.79884	8.79333	0	
0.142851	5.03184	2.33333	0	
0.292951	4.767	4.86667	1	
0.536824	35.4877	55.16	0	
0.284275	27.8075	33.84	8	
0.138774	1.05933	0.966667	0	
0.196778	21.7163	23.1933	3	
0.152169	7.41534	7.27333	2	
0.127713	18.5383	15.32	3	
0.0998661	14.8307	12.8667	3	
0.155144	3.9725	3.04667	0	
0.323338	24.8943	32.8067	9	
na	0.264833	0.08	0	
0.128046	15.6252	15.76	1	
0.107646	6.88567	4.38	1	
0.436974	4.23734	4.58667	0	
0.159936	4.50217	4.76667	0	
0.443861	39.1953	56.3667	0	
0.395198	6.356	5.20667	0	
0.486812	4.23734	4.18667	0	
0.255249	17.479	18.5867	6	
0.202448	17.7438	12.1467	3	
0.332116	29.9262	40.0267	0	
0.139413	10.3285	11.7933	0	
0.240088	21.1867	23.5	1	
na	0	0	0	
0.219735	13.7713	18.1067	1	
0.209938	17.7438	17.0867	0	
na	0	0	0	
0.203483	12.4472	14.1467	0	
0.607899	2.11867	3.24	0	
0.518757	30.7207	47.1933	0	
0.168425	16.4197	18.4533	0	
0.141031	5.29667	5.16	0	
0.0798305	14.5658	13.8267	0	
0.168194	12.712	13.2133	0	
0.200095	11.3878	12.3533	4	
0.403968	18.2735	14.1533	2	
0.529915	0.7945	1.52	1	
0.298833	28.602	32.8067	2	
0.135234	18.0087	17.4067	0	
0.00173611	0.529667	0.16	0	
0.208442	20.1273	21.0267	7	
0.199578	12.9768	12.9267	0	
0.0869263	12.712	10.2133	0	
0.298328	19.068	11.9	0	
0.194187	17.7438	15.26	3	
0.22672	7.68017	6.42	0	
0.0766649	10.0637	9.08	0	
0.389896	21.9812	31.4533	3	
0.139356	4.23734	2.11333	0	
0.205289	19.5977	18.46	1	
0.343117	12.4472	15.8	1	
0.0661676	16.6845	14.0333	3	
0.268305	21.9812	26.58	8	
0.251995	5.03184	3.20667	0	
0.20021	15.0955	14.04	0	
0.0530824	3.44283	2.69333	0	
0.0714075	7.1505	4.82	0	
0.486906	23.3053	19.8867	0	
0.0924599	8.47467	6.26667	0	
0.108519	13.5065	13.1933	6	
0.255992	6.88567	7.46667	0	
0.356823	29.6613	26.4467	4	
0.34214	52.1722	27.7667	0	
0.0736632	13.5065	7.92	1	
0.209709	12.9768	9.39333	4	
0.253173	9.534	9.47333	1	
0.215818	3.9725	3.44	0	
0.316016	5.03184	4.64	0	
0.157401	17.2142	15.8	0	
0.206295	6.88567	6.38	1	
0.0730738	4.23734	4.66	0	
0.391365	5.03184	4.94	2	
0.157891	7.945	5.86	0	
0.301632	40.2547	49.6267	0	
0.157866	10.0637	10.4333	0	
0.259563	8.7395	10.56	2	
0.372052	29.9262	36.24	7	
0.207699	17.7438	13.2067	1	
0.383807	2.11867	3.26	1	
0.00362319	0.529667	0.233333	0	
0.36644	10.8582	13.04	4	
0.270357	3.44283	3.3	0	
0.118571	18.8032	15.62	0	
0.330621	26.7482	27.16	2	
0.2246	7.945	5.98	0	
0.220529	13.5065	12.3	0	
0.0994291	15.6252	10.1467	0	
0.111269	15.89	12.8133	0	
0.0187198	1.05933	0.866667	0	
0.376688	26.2185	31.3067	2	
0.352144	3.9725	5.54667	1	
0.306699	26.7482	28.8933	0	
0.200942	16.1548	20.6933	0	
0.343645	9.26917	10.4333	1	
0.239457	15.3603	19.42	0	
0.34315	10.5933	12.7267	0	
0.306855	3.70767	3.17333	0	
0.120039	4.50217	3.45333	0	
0.211146	7.1505	6.63333	1	
0.323749	10.5933	6.4	1	
0.233029	3.178	4.32667	3	
0.188304	25.9537	22.26	0	
0.265302	21.7163	27.4533	0	
0.248374	8.47467	8.35333	2	
0.276886	16.1548	15.9733	0	
0.171193	17.479	13.9267	0	
0.341258	3.44283	3.94	2	
0.277145	31.2503	26.7733	2	
0.253417	41.0492	31.64	2	
0.112607	8.47467	7.46	2	
0.274019	19.3328	21.2267	2	
0.162345	1.589	2.21333	1	
0.0509392	5.5615	5.32667	0	
0.102584	3.44283	3.54667	1	
0.220874	11.3878	9.16	1	
0.282742	15.0955	18.62	5	
na	0	0	0	
0.206349	0.529667	0.8	0	
0.186643	4.23734	5.28	1	
0.209506	12.9768	13.1867	0	
0.330064	19.068	23.6733	0	
0.00299416	1.05933	0.466667	0	
0.202805	1.85383	2.14	0	
0.31044	4.23734	4.86667	0	
0.192072	15.3603	16.7133	0	
0.127568	10.3285	11.1	3	
0.303228	6.356	6.44667	2	
0.119531	6.09117	4.06667	0	
0.361953	13.2417	10.0133	3	
0.24939	14.301	14.7333	3	
0.263067	3.44283	2.06	0	
0.141568	3.178	3.22667	0	
0.236425	21.9812	24.58	1	
0.134118	17.479	10.3867	1	
0.245882	7.945	6.64667	1	
0.067027	3.70767	3.4	0	
0.17985	15.3603	8.97333	0	
0.37607	5.03184	6.50667	0	
0.0388743	1.589	1.48	1	
0.474287	18.8032	28.26	0	
0.197769	15.3603	12.68	1	
0.239837	19.5977	15.3933	4	
0.0199315	1.85383	1.5	0	
0.305956	28.0723	34.9	2	
0.459059	12.9768	16.22	1	
0.278696	10.8582	14.0067	0	
0.250643	10.0637	5.62	0	
0.20218	3.44283	2.33333	0	
0.299331	6.88567	6.06	0	
0.468976	4.23734	5.37333	0	
0.160354	6.356	6.58667	4	
0.229178	16.9493	14.54	9	
0.355396	14.301	17.7467	0	
0.420717	5.29667	6.37333	0	
0.288822	21.4515	15.7267	0	
0.155691	14.5658	8.38667	2	
0.211658	24.0998	29.0867	0	
0.362462	3.178	3.11333	1	
0.27344	6.356	3.68667	0	
0.124143	17.2142	15.0467	1	
0.187409	19.5977	17.1467	1	
0.281929	19.8625	13.7	0	
0.337397	26.2185	34.6667	1	
0.196968	8.7395	7.28	2	
0.133401	11.9175	10.8867	6	
0.174274	6.356	4.94667	0	
0.0706832	12.1823	9.59333	0	
0.322806	19.3328	21.82	8	
0.381801	9.26917	5.80667	0	
0.137356	2.91317	2.33333	0	
0.188056	3.44283	4.18667	0	
0.256599	23.3053	22.4333	0	
na	0.264833	0.38	0	
0.174994	17.479	10.88	0	
na	0.264833	0.08	0	
0.190485	1.85383	1.40667	0	
0.127587	3.70767	2.8	0	
0.672697	32.5745	51.9	0	
0.518088	1.32417	1.67333	0	
0.354792	9.26917	10.92	2	
0.154967	9.79884	10.14	2	
0.0676012	2.11867	2.08667	1	
0.493055	21.1867	26.76	0	
0.0490431	1.05933	1.26667	0	
0.128686	9.00434	8.30667	0	
0.0996631	9.26917	10.7267	0	
0.205514	12.1823	14.34	2	
0.20494	6.356	3.29333	0	
0.29295	10.3285	6.99333	0	
0.268852	16.4197	18.98	0	
na	0	0	0	
0.230703	4.767	3.89333	1	
0.128037	6.62084	6.80667	1	
0.0464988	5.5615	4.39333	0	
0.372242	14.5658	14.0867	6	
0.194754	13.2417	8.82667	0	
0.240992	36.547	41.6	0	
0.0738611	6.356	4.22667	0	
0.273822	23.0405	26.26	2	
0.246284	23.3053	22.6533	5	
0.476617	21.7163	16.1133	1	
0.405988	19.068	16.8267	2	
0.249394	4.50217	2.84667	0	
0.643402	4.50217	7.02667	0	
0.237637	3.70767	2.95333	0	
0.0246386	1.589	1.4	1	
0.332369	12.1823	13.6933	1	
0.0133483	2.64833	1.86667	1	
0.214224	13.5065	14.1933	0	
0.00793651	0.529667	0.36	0	
0.357684	9.79884	12.6667	0	
0.132485	23.835	25.52	0	
0.58956	12.9768	21.4267	0	
0.120507	15.89	10.48	0	
0.181368	24.8943	20.5333	8	
0.304325	13.5065	15.1933	1	
0.0819807	11.6527	7.1	0	
0.12686	15.3603	12.5067	1	
0.150525	10.8582	9.72	0	
0.60141	30.4558	47.2	0	
0.359372	25.9537	32.5467	0	
0.268	30.9855	22.36	1	
0.0520677	7.41534	4.91333	0	
0.414697	18.2735	13.22	0	
0.264924	3.44283	2.78667	1	
0.272567	24.8943	22.6267	6	
0.276589	12.4472	14.9733	2	
0.217974	3.44283	2.71333	1	
0.107086	9.79884	11.2533	2	
0.0972222	0.529667	0.753333	0	
0.240656	17.7438	15.1933	0	
0.326595	17.2142	21.3867	0	
0.106053	7.68017	6.39333	1	
0.229635	15.0955	16.7733	7	
0.314806	12.712	13.0467	4	
0.37159	8.47467	11.72	0	
0.296478	16.1548	11.34	1	
0.346899	10.0637	12.6533	0	
0.21875	0.7945	1.06	0	
0.0171088	1.32417	1.20667	1	
0.0274616	3.44283	2.84	0	
0.292489	2.3835	3.5	0	
0.0926947	1.589	1.96667	0	
0.198215	1.85383	2.05333	1	
0.205228	17.7438	18.1933	3	
0.121971	10.5933	8.6	0	
0.437831	1.05933	0.8	0	
0.331304	0.7945	1.25333	1	
0.388397	9.00434	10.7333	0	
0.693178	3.70767	2.7	0	
0.0527484	14.301	11.74	0	
0.430625	3.44283	4.94	0	
0.00793651	0.7945	0.44	0	
0.231095	6.62084	6.12	1	
0.156015	12.9768	13.3467	1	
0.196869	7.41534	8.34	6	
0.269574	27.5427	27.64	7	
0.178143	14.0362	11.9333	1	
0.136845	10.3285	7.24	0	
0.222341	21.4515	14.5467	1	
0.138369	6.356	7.09333	3	
0.182707	8.47467	7.08667	0	
0.0327037	1.589	1.31333	0	
0.291232	1.05933	1.40667	0	
0.335368	23.0405	22.7333	5	
0.407326	18.0087	24.7733	0	
0.366401	14.5658	16.4533	3	
0.110216	9.00434	7.28	4	
0.327329	12.9768	17.7267	0	
0.0943991	10.8582	10.1867	0	
0.421296	0.7945	0.953333	0	
0.259055	4.767	4.81333	0	
0.090347	13.2417	11.5933	1	
0.212981	16.4197	21.0267	0	
0.354448	20.3922	21.5333	0	
0.414239	10.5933	6.88667	0	
0.176923	4.50217	4.31333	3	
0.0952333	14.8307	14.12	5	
0.261989	9.26917	11.1733	1	
0.112813	10.0637	8.52667	0	
na	0.264833	0.153333	0	
0.300271	29.6613	39.8867	7	
0.131388	5.29667	3.46	0	
0.296581	23.5702	15.28	3	
0.367442	25.6888	32.3067	0	
0.642491	57.4689	91.7067	0	
0.343717	14.5658	17.4467	0	
0.261574	21.4515	18.08	5	
0.0525794	1.589	1.60667	0	
0.114088	14.5658	11.8133	0	
0.0748781	11.9175	10.2733	0	
0.24134	32.5745	35.58	6	
0.226021	7.41534	6.06667	1	
0.143323	11.9175	9.39333	1	
0.00173611	0.529667	0.16	0	
0.225283	10.0637	10.46	0	
0.109947	7.1505	4.77333	0	
0.23765	6.62084	7.72667	1	
0.259595	29.1317	26.4133	1	
0.319119	17.7438	23.0133	0	
0.509549	9.79884	15.02	0	
0.215609	12.4472	12.02	1	
0.0505627	8.20984	7.26	1	
0.00793651	0.529667	0.36	0	
0.322731	17.2142	8.65333	0	
0.218705	8.20984	9.04667	2	
0.192135	5.82634	5.32	2	
0.436273	18.2735	10.2667	2	
0.209573	2.91317	2.24	1	
0.290928	9.79884	11.6667	3	
0.157564	6.88567	7.94667	2	
0.667564	37.6063	59.46	0	
0.335155	28.602	25.36	2	
0.353781	2.64833	1.05333	0	
0.145934	9.79884	8.54	3	
0.0907858	22.246	19.0067	1	
0.308512	27.2778	27.4333	0	
0.140009	11.6527	10.2	1	
0.186173	24.3647	21.1267	3	
0.522443	39.1953	57.9333	0	
0.446398	23.0405	23.7667	0	
0.205584	20.9218	19.7067	3	
0.209806	25.6888	29.6733	4	
0.295462	7.68017	6.63333	0	
0.421746	7.68017	6.05333	0	
0.0201665	4.767	3.1	0	
0.423114	18.0087	18.5667	2	
0.142255	21.4515	20.3067	0	
0.493661	23.3053	34.08	1	
0.244262	18.0087	19.5533	9	
0.298724	9.79884	11.56	1	
0.0175424	2.91317	2.35333	0	
0.328367	23.3053	26.3267	8	
0.174442	8.20984	8.91333	2	
0.216368	6.09117	4.72	0	
0.421141	2.91317	4.29333	0	
0.183013	18.0087	20.4867	1	
0.156778	9.79884	9.05333	0	
0.201867	28.0723	26.0133	0	
0.31277	11.9175	11.1667	4	
0.268879	13.7713	17.3267	0	
0.159178	7.945	9.16667	5	
0.240522	1.85383	2.35333	0	
0.29596	20.9218	12.7333	0	
0.194954	21.4515	20.84	9	
0.263709	19.3328	23.0667	11	
0.112123	14.8307	10.9933	2	
0.475973	6.62084	9.46	0	
0.198869	9.00434	10.7867	1	
0.25613	2.3835	3.66	0	
0.0871389	4.23734	4.74667	0	
0.307943	12.1823	8.49333	1	
0.565629	1.32417	1.87333	0	
0.13191	13.5065	11.3467	0	
0.270959	3.44283	2.46667	0	
0.104695	9.00434	7.30667	1	
0.372092	24.8943	33.22	1	
0.562465	1.85383	2.4	0	
0.22383	10.8582	11.8467	2	
0.40731	20.657	14.5133	0	
0.267633	24.0998	25.0933	2	
0.187967	15.3603	14.1	4	
0.124142	11.9175	10.9533	0	
0.219631	5.29667	6.63333	0	
0.301898	5.5615	6.50667	3	
0.127074	16.4197	13.8467	1	
0.183889	5.29667	4.56	3	
0.294269	25.6888	21.7867	3	
0.41564	6.62084	4.76667	1	
0.171733	21.7163	17.4733	1	
0.00370896	1.32417	0.68	0	
0.0506913	3.9725	3.80667	1	
0.154513	15.89	16.7533	0	
0.119807	19.3328	13.64	1	
0.311459	23.3053	30.2	0	
0.460323	6.62084	8.76667	0	
0.151415	14.301	14.24	2	
0.420444	20.657	29.6267	2	
0.131368	15.3603	13.1467	0	
0.213727	3.44283	2.92	0	
0.119887	1.05933	1.42667	0	
0.210954	13.7713	13.4467	0	
0.169405	11.9175	12.1067	0	
0.285546	24.3647	20.9933	0	
0.154337	2.64833	2.28667	0	
0.570939	1.85383	2.57333	0	
0.183979	10.8582	7.32	0	
0.269987	11.3878	14.02	0	
0.47601	2.91317	2.51333	0	
0.122751	5.29667	3.55333	0	
0.128921	20.657	17.32	1	
0.336779	12.712	16.44	1	
0.421155	24.3647	19.1733	2	
0.316762	4.767	5.46	0	
0.0873029	9.79884	8.9	1	
0.490088	4.23734	2.96667	0	
0.171015	22.246	20.06	3	
0.212532	12.1823	14.1067	7	
0.261529	7.945	9.14	0	
0.0630428	2.3835	2.00667	0	
0.229969	1.589	2.47333	0	
0.102552	10.3285	6.02667	1	
0.193919	20.657	21.1533	1	
0.154058	10.5933	8.18667	0	
0.337244	23.3053	22	0	
0.271424	6.62084	5.09333	1	
0.233841	21.4515	25.4533	0	
0.339366	16.6845	22.4133	0	
0.0408782	5.5615	4.43333	0	
0.360914	21.4515	18.0733	3	
0.19057	1.85383	1.78	1	
0.322339	4.767	4.04	0	
0.275737	21.1867	25.8467	1	
0.267685	25.424	27.4	1	
0.21545	18.8032	18.3867	0	
0.0878812	5.03184	4.74	1	
0.237911	16.9493	16.7467	5	
0.365258	10.3285	9.51333	1	
0.291532	23.0405	25.4933	1	
0.144736	10.0637	9.18667	0	
0.175248	17.7438	17.6467	4	
0.113223	3.178	2.36667	0	
0.302615	19.068	17.22	0	
0.297935	8.20984	8.46667	2	
0.295117	3.44283	3.64667	0	
0.276067	3.178	1.26	0	
0.278021	30.4558	22.74	0	
0.29492	9.00434	4.99333	1	
0.18212	3.44283	3.29333	0	
0.484453	15.6252	15.8867	0	
0.110133	3.44283	3.45333	0	
0.0797749	9.534	8.22	3	
0.263717	8.7395	10.2133	1	
0.064561	1.05933	1.32667	0	
0.233956	6.88567	6.82	2	
0.193115	10.0637	10.8	2	
0.305544	31.78	38.24	6	
0.348634	25.1592	33.7667	1	
0.0452408	2.64833	1.92667	0	
0.126638	6.62084	6.68667	0	
0.0449254	5.03184	4.29333	1	
0.402999	5.82634	6.22	1	
0.215826	22.7757	25.0267	8	
0.121593	2.91317	2.26667	0	
0.223532	17.7438	21.48	0	
0.277946	3.44283	4.18667	0	
na	0.264833	0.08	0	
0.168235	5.03184	6.22667	2	
0.217231	9.534	9.80667	2	
0.587392	1.32417	2.17333	0	
0.192064	28.602	28.52	0	
0.590774	1.85383	2.02667	0	
0.00173611	1.85383	0.56	0	
0.214746	11.9175	11.5067	3	
0.0625	0.529667	0.666667	0	
0.173188	12.712	14.1333	4	
0.266551	9.534	10.5667	1	
0.282693	5.5615	5.34667	1	
0.149792	5.03184	4.28	2	
0.19327	9.00434	9.50667	0	
0.0982497	2.91317	2.88667	0	
0.295433	11.6527	9.4	2	
0.225047	7.41534	8.09333	1	
0.245752	9.00434	5.79333	0	
0.092032	12.4472	11.1467	0	
0.222839	15.89	11.3533	0	
0.110439	12.1823	10.18	1	
0.126446	15.3603	12.4533	2	
0.242366	19.8625	23.0267	0	
0.0110975	1.589	1.19333	0	
0.132482	1.32417	1.88667	0	
0.237908	12.9768	17.12	0	
0.305335	5.5615	7.56667	1	
0.231311	3.44283	4.58	3	
0.269256	27.013	33.5067	0	
0.0338164	0.529667	0.573333	0	
0.471035	36.547	22.0333	2	
0.361332	8.47467	8.22	1	
0.283322	7.945	8.53333	1	
0.284164	1.85383	1.81333	0	
0.223295	18.0087	16.1133	5	
0.203662	14.8307	16.0533	9	
0.0541021	18.8032	13.7733	2	
0.310855	8.7395	10.3133	3	
0.421435	14.5658	9.20667	0	
0.0562567	14.301	9.86667	1	
0.0644209	13.5065	12.26	1	
0.107592	9.00434	7.6	4	
0.131944	0.529667	0.46	0	
0.0695054	0.7945	0.88	0	
0.317481	16.6845	19.7533	2	
0.210022	11.123	10.8933	1	
0.103406	4.23734	4.07333	0	
0.153638	2.64833	1.85333	1	
0.355371	11.3878	12.0533	2	
0.256405	21.1867	21.9	2	
na	0	0	0	
0.00368037	1.05933	0.533333	0	
0.334765	17.2142	21.6467	5	
0.27343	2.91317	3.08	1	
0.185435	17.7438	14.3867	1	
0.331238	22.7757	27.7	0	
0.135455	19.3328	19.5733	0	
0.141092	21.4515	18.1333	0	
0.0598264	9.79884	10.0933	2	
0.168812	18.8032	15.8	2	
0.338272	21.1867	13.6	0	
0.0613606	7.41534	6.34667	3	
0.200181	10.3285	9.15333	0	
0.274379	12.712	15.3067	1	
0.393443	6.09117	8.13333	0	
0.0151157	4.767	3.28667	0	
0.203916	4.767	5.59333	3	
0.212887	7.945	8.57333	2	
0.427546	0.7945	1.02	0	
0.328948	19.5977	19.2667	7	
na	0.264833	0.28	0	
0.339058	13.5065	10.2067	0	
0.200651	17.479	11.9933	4	
0.176868	29.1317	23.46	0	
0.306089	18.0087	19.62	2	
0.171473	5.82634	5.94	1	
0.174952	20.1273	19.1667	0	
