mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:35:31 2008 

Input data from the file: ex11.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 1296

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
Heter_theta_alphag:    1.000000
No_rec_males:          0
Invar_mut_sites:       630
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.595073	-4.40364	0.381243	0.0825846	0.375274	0.0530424	-2.31724	0	0	0.0719013	na	0.5	0.931034	0.0994517	20	0	0	5.0484	4.18621	6.50345	-0.232079	-0.711351	0.2	0.2	2	4	5.34483	0.170783	0.1	na	0.23888	
-0.048616	-2.31346	0.531591	0.411645	0.537553	0.414909	0.450575	0	0	0.0362845	na	0.366667	0.868966	0.120579	12	0	0	3.02904	2.98391	2.53333	-0.0202464	0.212237	0.3	0.366667	2	2	2.75862	-0.22984	0.16	na	0.335131	
-1.1614	-5.38841	-1.12226	-1.33298	-1.34112	-1.54484	-2.25287	0.0588235	0.111111	0.103045	na	0.466667	0.926437	0.0758534	18	0	0	4.54356	3.01149	5.26437	-0.458213	-0.757173	0.2	0.3	1	8	4.13793	-0.25388	0.104444	na	0.332061	
-0.27625	-3.92442	-0.830724	-0.76832	-0.383337	-0.419405	-2.53793	0.0454545	0.0869565	0.163964	na	0.533333	0.926437	0.108737	23	0	0	5.80566	5.35172	7.88966	-0.106249	-0.689718	0.233333	0.233333	3	7	6.62069	0.419826	0.104444	na	0.186856	
-0.96971	-6.08903	-0.442054	-0.715812	-0.565109	-0.84717	1.97701	0.0588235	0.111111	0.0922262	na	0.5	0.949425	0.085065	18	0	0	4.54356	3.26437	1.28736	-0.382583	0.664458	0.133333	0.233333	2	6	2.27586	-1.41934	0.0822222	na	0.612676	
-0.144149	-1.00517	0.869024	0.64439	0.928185	0.683447	-1.02069	0.1875	0.352941	0.269052	na	0.366667	0.898851	0.117888	17	0	0	4.29114	4.11034	5.13103	-0.0572526	-0.360156	0.233333	0.4	1	2	4.62069	0.215625	0.131111	na	0.243289	
0.812634	-0.0354479	0.156449	0.427325	0.117945	0.424363	-1.93103	0.1875	0.294118	0.273681	na	0.366667	0.862069	0.149685	17	0	0	4.29114	5.31034	7.24138	0.322758	-0.681376	0.3	0.366667	4	4	6.27586	1.2986	0.166667	na	0.188312	
1.28657	-2.26652	0.444281	0.838622	0.448353	0.889776	1.18621	0.2	0.333333	0.30731	na	0.533333	0.931034	0.167015	21	0	0	5.30082	7.24828	6.06207	0.499244	0.349053	0.2	0.266667	3	4	6.65517	0.750576	0.1	na	0.137964	
0.0102899	-2.1406	-0.121985	-0.0935183	-0.207126	-0.159506	-0.101149	0.166667	0.28	0.306043	na	0.5	0.926437	0.120243	25	0	0	6.3105	6.32874	6.42989	0.00392774	-0.0255392	0.2	0.2	2	7	6.37931	0.0331195	0.104444	na	0.158009	
0.11598	-3.70964	0.23815	0.234278	0.210904	0.215708	-1.43448	0.117647	0.222222	0.174424	na	0.5	0.937931	0.124493	18	0	0	4.54356	4.69655	6.13103	0.0457581	-0.482118	0.166667	0.233333	2	4	5.41379	0.544678	0.0933333	na	0.212922	
1.00244	0.0805686	1.36748	1.46774	1.44784	1.55791	0.0091954	0.125	0.222222	0.34466	na	0.266667	0.763218	0.166922	9	0	0	2.27178	3.0046	2.9954	0.438347	0.00544004	0.466667	0.566667	1	0	3	0.759582	0.262222	na	0.332823	
-0.967129	-7.94753	-0.199839	-0.519527	-0.287174	-0.622399	-1.36092	0.0625	0.117647	0.136418	na	0.533333	0.937931	0.0850214	17	0	0	4.29114	3.07816	4.43908	-0.38412	-0.480208	0.166667	0.333333	2	5	3.75862	-0.348423	0.0933333	na	0.324869	
0.0666363	-0.0620362	0.156449	0.15038	0.117945	0.121353	0.818391	0.125	0.235294	0.173435	na	0.333333	0.889655	0.122468	17	0	0	4.29114	4.37471	3.55632	0.0264663	0.288774	0.2	0.233333	1	4	3.96552	-0.213052	0.14	na	0.228586	
0.480617	-4.65743	0.833971	0.847974	0.900506	0.914853	2.63908	0	0	0.0905863	na	0.6	0.965517	0.139641	23	0	0	5.80566	6.5954	3.95632	0.184852	0.717207	0.1	0.166667	4	3	5.27586	-0.272898	0.0666667	na	0.151621	
-0.103825	-1.70468	0.512736	0.373229	0.523065	0.375971	1.28736	0.25	0.352941	0.292006	na	0.4	0.894253	0.118802	17	0	0	4.29114	4.16092	2.87356	-0.0412368	0.45425	0.266667	0.433333	1	3	3.51724	-0.506357	0.135556	na	0.240331	
0.280088	-4.53311	-0.426692	-0.240103	-0.539664	-0.320622	2.13333	0.142857	0.266667	0.240869	na	0.5	0.908046	0.128028	15	0	0	3.7863	4.10115	1.96782	0.113	0.836403	0.266667	0.366667	2	5	3.03448	-0.54134	0.122222	na	0.243834	
-0.419492	-3.06477	0.688841	0.400902	0.717337	0.409599	0.8	0.230769	0.428571	0.262708	na	0.4	0.885057	0.107076	14	0	0	3.53388	3.08966	2.28966	-0.170819	0.332163	0.233333	0.4	3	2	2.68966	-0.640288	0.144444	na	0.323661	
0.565792	0.941922	1.05569	1.05828	1.12566	1.13009	0.23908	0.166667	0.230769	0.254248	na	0.266667	0.857471	0.145924	13	0	0	3.28146	3.84368	3.6046	0.232824	0.105511	0.266667	0.4	1	1	3.72414	0.354775	0.171111	na	0.260167	
-1.2794	-1.57456	0.531591	-0.0360302	0.537553	-0.0668896	0.717241	0.272727	0.5	0.278233	na	0.266667	0.731034	0.0741422	12	0	0	3.02904	1.84138	1.12414	-0.532812	0.337847	0.5	0.633333	0	2	1.48276	-1.31425	0.293333	na	0.543071	
-2.10819	-5.90659	-1.9647	-2.36249	-2.31003	-2.70675	-0.0367816	0.0555556	0.105263	0.0586678	na	0.4	0.714943	0.0533256	19	0	0	4.79598	1.87816	1.91494	-0.826738	-0.0118021	0.533333	0.6	1	11	1.89655	-1.7395	0.308889	na	0.532436	
0.0305887	-0.589303	0.918354	0.74826	0.986916	0.800184	-2.0046	0.235294	0.388889	0.319733	na	0.366667	0.857471	0.124401	18	0	0	4.54356	4.58391	6.58851	0.0120683	-0.673729	0.333333	0.4	1	2	5.58621	0.652591	0.171111	na	0.218154	
0.429896	-2.68197	0.0693824	0.216562	0.0173236	0.191215	0.23908	0.157895	0.25	0.247634	na	0.5	0.933333	0.138404	20	0	0	5.0484	5.67126	5.43218	0.16766	0.0733934	0.166667	0.2	3	5	5.55172	0.289983	0.0977778	na	0.176328	
0.0581881	-2.43906	-0.343236	-0.250975	-0.472437	-0.346359	3.31034	0.0322581	0.0625	0.156244	na	0.566667	0.949425	0.120367	32	0	0	8.07743	8.2069	4.89655	0.0217799	0.669917	0.166667	0.3	3	10	6.55172	-0.597802	0.0822222	na	0.243697	
-0.612168	-3.93038	-0.47852	-0.614786	-0.629084	-0.757063	0.57931	0.0689655	0.1	0.14416	na	0.566667	0.947126	0.0992195	30	0	0	7.5726	6.28966	5.71034	-0.230223	0.124277	0.166667	0.233333	3	10	6	-0.650632	0.0844444	na	0.317982	
-0.76315	0.981137	-0.779746	-0.912226	-0.447593	-0.678153	-5.01149	0.178571	0.241379	0.249289	na	0.333333	0.841379	0.0927912	29	0	0	7.32018	5.77011	10.7816	-0.287749	-1.10839	0.333333	0.433333	2	9	8.27586	0.40679	0.186667	na	0.693227	
1.35155	-1.90058	0.440731	0.854342	0.44032	0.898182	1.08506	0	0	0.218463	na	0.466667	0.933333	0.171217	16	0	0	4.03872	5.64598	4.56092	0.540791	0.403001	0.133333	0.2	3	3	5.10345	0.729898	0.0977778	na	0.177117	
-0.94112	-4.4078	-0.68169	-0.896183	-0.831403	-1.04567	0.735632	0	0	0.066526	na	0.433333	0.903448	0.0826093	16	0	0	4.03872	2.91954	2.18391	-0.376567	0.273221	0.233333	0.4	0	6	2.55172	-1.01937	0.126667	na	0.34252	
-1.19869	-2.4525	-1.5165	-1.66603	-0.493817	-0.905929	-12.1287	0.323529	0.371429	0.358145	na	0.5	0.935632	0.0924838	35	0	0	8.83469	5.93563	18.0644	-0.445916	-2.26237	0.2	0.3	2	11	12	1.14913	0.0955556	na	0.673896	
-0.69003	-3.25804	-1.41447	-1.39075	-1.70911	-1.64259	0.174713	0.0416667	0.08	0.0942274	na	0.5	0.933333	0.090939	25	0	0	6.3105	5.08736	4.91264	-0.26339	0.0441132	0.166667	0.266667	3	12	5	-0.630724	0.0977778	na	0.196566	
0.790794	-0.499006	0.625954	0.800394	0.666711	0.86307	0.45977	0	0	0.17049	na	0.5	0.949425	0.14954	30	0	0	7.5726	9.22989	8.77011	0.2974	0.0986322	0.133333	0.2	3	5	9	0.590562	0.0822222	na	0.108344	
-0.0661582	-1.84247	0.437183	0.329662	0.431288	0.323347	-1.11264	0.2	0.363636	0.309296	na	0.333333	0.868966	0.119722	11	0	0	2.77662	2.71954	3.83218	-0.0279344	-0.56209	0.266667	0.466667	1	2	3.27586	0.45192	0.16	na	0.367709	
0.025257	-2.75324	-0.0735256	-0.0493172	-0.148494	-0.107347	1.18621	0.142857	0.272727	0.235292	na	0.5	0.933333	0.119993	22	0	0	5.55324	5.5931	4.4069	0.00975563	0.335175	0.166667	0.2	3	6	5	-0.29538	0.0977778	na	0.178792	
0.783236	2.22254	1.68749	1.64406	1.89566	1.82941	-5.91264	0.333333	0.48	0.489281	na	0.333333	0.829885	0.153977	25	0	0	6.3105	7.69885	13.6115	0.298968	-1.49288	0.366667	0.433333	1	0	10.6552	2.09103	0.197778	na	0.259779	
-0.856435	-2.58436	-1.12226	-1.21941	-1.34112	-1.42026	-2.06897	0.0588235	0.111111	0.13199	na	0.4	0.905747	0.0896349	18	0	0	4.54356	3.41379	5.48276	-0.337893	-0.695363	0.2	0.4	3	8	4.44828	-0.0596362	0.124444	na	0.292929	
-0.663457	0.589739	1.0432	0.586066	1.1377	0.629078	-4.30345	0.1	0.190476	0.206948	na	0.3	0.829885	0.0998334	21	0	0	5.30082	4.29655	8.6	-0.25745	-1.26633	0.366667	0.5	1	2	6.44828	0.635915	0.197778	na	0.46549	
1.13311	2.30757	0.0665908	0.472767	0.0164126	0.47055	0.910345	0.133333	0.1875	0.313739	na	0.266667	0.76092	0.16139	16	0	0	4.03872	5.38621	4.47586	0.453387	0.338111	0.4	0.433333	1	4	4.93103	0.611704	0.264444	na	0.556978	
-0.0568883	-1.93746	-0.337928	-0.29217	-0.448311	-0.380637	1.43448	0.0555556	0.105263	0.120355	na	0.433333	0.905747	0.115546	19	0	0	4.79598	4.71724	3.28276	-0.022309	0.460282	0.233333	0.266667	3	6	4	-0.477544	0.124444	na	0.211988	
-0.613588	-2.15274	-0.820631	-0.886533	-0.984306	-1.03567	2.26207	0.0714286	0.133333	0.123102	na	0.366667	0.763218	0.0937573	15	0	0	3.7863	3.09655	0.834483	-0.247549	0.886876	0.466667	0.533333	1	6	1.96552	-1.31104	0.262222	na	0.32294	
-0.538226	-3.2177	0.512736	0.211961	0.523065	0.199525	-0.285057	0.125	0.235294	0.162523	na	0.433333	0.926437	0.102011	17	0	0	4.29114	3.61609	3.90115	-0.21377	-0.100584	0.2	0.3	1	3	3.75862	-0.348423	0.104444	na	0.276542	
-0.758623	-5.59515	-0.779746	-0.910501	-0.447593	-0.676222	-3.33793	0.214286	0.310345	0.264868	na	0.6	0.958621	0.0954641	29	0	0	7.32018	5.77931	9.11724	-0.286042	-0.738251	0.133333	0.233333	3	9	7.44828	0.0545262	0.0733333	na	0.173031	
0.592754	-0.82566	0.130267	0.32966	0.0853114	0.320011	1.6	0.142857	0.275862	0.25302	na	0.5	0.933333	0.140816	29	0	0	7.32018	8.52414	6.92414	0.223501	0.353873	0.166667	0.166667	3	7	7.72414	0.171947	0.0977778	na	0.234628	
-0.251725	-0.911667	0.578252	0.370236	0.59891	0.375175	-1.50805	0.235294	0.388889	0.374647	na	0.366667	0.873563	0.11267	18	0	0	4.54356	4.21149	5.71954	-0.0993142	-0.506842	0.3	0.4	1	3	4.96552	0.264104	0.155556	na	0.237445	
0.373419	-3.31823	0.395008	0.456792	0.39367	0.468686	2.42759	0.0833333	0.16	0.173567	na	0.566667	0.954023	0.133616	25	0	0	6.3105	6.97241	4.54483	0.142537	0.612941	0.133333	0.2	4	5	5.75862	-0.26561	0.0777778	na	0.143422	
0.342293	-4.34024	0.395008	0.44501	0.39367	0.455576	1.07586	0	0	0.0794104	na	0.6	0.965517	0.132921	25	0	0	6.3105	6.91724	5.84138	0.130656	0.271644	0.1	0.166667	3	5	6.37931	0.0331195	0.0666667	na	0.144566	
-0.293782	-0.98247	0.062604	-0.0562971	0.015169	-0.102758	-2.14253	0.0909091	0.166667	0.228541	na	0.3	0.852874	0.115581	12	0	0	3.02904	2.75632	4.89885	-0.122347	-1.00921	0.3	0.466667	0	3	3.82759	0.678722	0.175556	na	0.725605	
