mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:36:18 2008 

Input data from the file: ex14.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 4432

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                10
No_rec_males:          0
Range_rnt:             1
Recnt_min:             0.000500
Recnt_max:             0.050000
Rm:                    2
Nhapl:                 0
Rmfix:                 1
Method_samp:           1

REJECTION ALGORITHM. Fix Rm (and optionally nhapl) and screening all probable R.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.550881	-0.741523	0.658582	0.735673	0.716674	0.801564	5.4069	0.0425532	0.0833333	0.129487	na	0.6	0.96092	0.139959	48	0	0	12.1162	13.9103	8.50345	0.201229	0.753393	0.133333	0.166667	2	8	11.2069	-0.250669	0.0711111	na	0.0718889	
-0.605213	-5.73572	-0.613053	-0.719972	-0.796689	-0.886963	0.285057	0.166667	0.243243	0.194997	na	0.666667	0.96092	0.0951286	37	0	0	9.33953	7.7977	7.51264	-0.224336	0.0505362	0.166667	0.2	2	13	7.65517	-0.582991	0.0711111	na	0.128243	
0.361271	1.35787	0.344785	0.413005	0.33876	0.422415	2.24368	0.189189	0.315789	0.303923	na	0.433333	0.898851	0.132472	38	0	0	9.59195	10.5356	8.29195	0.133692	0.388152	0.2	0.233333	2	8	9.41379	-0.060262	0.131111	na	0.094916	
-1.06448	-4.62254	-0.229815	-0.587658	-0.334526	-0.715393	2.54713	0.0384615	0.0740741	0.0605905	na	0.533333	0.954023	0.0833161	27	0	0	6.81534	4.7908	2.24368	-0.403668	0.60058	0.133333	0.2	2	8	3.51724	-1.48983	0.0777778	na	0.208733	
0.0270615	-0.766915	-0.222035	-0.166248	-0.331259	-0.248326	-0.983908	0.0606061	0.117647	0.147198	na	0.5	0.878161	0.118889	34	0	0	8.58227	8.64598	9.62989	0.0100865	-0.188444	0.333333	0.4	2	10	9.13793	0.206784	0.151111	na	0.115661	
0.212084	1.13636	-0.0802537	0.0183854	0.0199894	0.108783	-0.928736	0.209302	0.295455	0.308295	na	0.466667	0.931034	0.125806	44	0	0	11.1065	11.7425	12.6713	0.0778227	-0.140326	0.166667	0.3	2	11	12.2069	0.327577	0.1	na	0.0851605	
-0.823535	-1.91237	0.569686	0.137417	0.603362	0.11805	-2.98851	0.181818	0.235294	0.265141	na	0.5	0.91954	0.0925694	34	0	0	8.58227	6.64368	9.63218	-0.306953	-0.572376	0.233333	0.366667	2	6	8.13793	-0.165359	0.111111	na	0.150519	
0.00665673	0.257193	0.705706	0.562386	0.770958	0.604536	-0.91954	0.372093	0.454545	0.449172	na	0.5	0.942529	0.122502	44	0	0	11.1065	11.1264	12.046	0.00244264	-0.138936	0.133333	0.233333	2	7	11.5862	0.142808	0.0888889	na	0.179752	
0.855376	-1.81503	0.605649	0.80994	0.646477	0.877143	-1.57241	0.235294	0.4	0.313664	na	0.6	0.928736	0.150484	35	0	0	8.83469	10.9034	12.4759	0.318203	-0.293302	0.233333	0.333333	2	6	11.6897	1.03646	0.102222	na	0.0917141	
0.0175852	-0.248138	0.531813	0.429928	0.55809	0.445942	1.91264	0.1875	0.30303	0.303066	na	0.466667	0.926437	0.121869	33	0	0	8.32985	8.37011	6.45747	0.00656792	0.376405	0.2	0.3	2	6	7.41379	-0.349682	0.104444	na	0.119473	
-0.224875	-2.24596	-0.489139	-0.475248	-0.648784	-0.606037	4.22989	0.0857143	0.166667	0.156843	na	0.566667	0.937931	0.10962	36	0	0	9.08711	8.52874	4.29885	-0.0835007	0.768947	0.166667	0.2	2	12	6.41379	-0.947357	0.0933333	na	0.117251	
-0.708546	-6.01753	-0.553275	-0.709502	-0.704298	-0.854604	-2.92414	0.181818	0.26087	0.192064	na	0.566667	0.91954	0.0920388	23	0	0	5.80566	4.64138	7.56552	-0.272516	-0.794675	0.266667	0.333333	2	8	6.10345	0.153393	0.111111	na	0.215453	
0.516563	0.53444	0.405059	0.519785	0.666711	0.745805	0.689655	0.0689655	0.133333	0.170659	na	0.433333	0.917241	0.138766	30	0	0	7.5726	8.65517	7.96552	0.194268	0.147948	0.2	0.233333	2	5	8.31034	0.30523	0.113333	na	0.115538	
-0.941245	-3.65362	0.184164	-0.212392	0.148393	-0.285658	1.13103	0.0689655	0.1	0.103438	na	0.533333	0.949425	0.0871355	30	0	0	7.5726	5.6	4.46897	-0.353981	0.242635	0.133333	0.166667	2	7	5.03448	-1.0501	0.0822222	na	0.178571	
0.392364	-1.88337	0.577689	0.610056	0.618494	0.655042	0.294253	0.0909091	0.133333	0.178414	na	0.633333	0.965517	0.134369	45	0	0	11.3589	12.5609	12.2667	0.143802	0.0435413	0.133333	0.166667	2	8	12.4138	0.307881	0.0666667	na	0.079612	
0.959658	2.03326	0.423663	0.70752	0.434357	0.761024	2.25287	0.181818	0.244444	0.27672	na	0.466667	0.875862	0.152981	45	0	0	11.3589	14.2989	12.046	0.351716	0.333363	0.333333	0.366667	2	9	13.1724	0.52929	0.153333	na	0.0699357	
0.230625	-0.506758	-0.255735	-0.113332	-0.201493	-0.0552742	4.02759	0.0652174	0.12766	0.15168	na	0.566667	0.94023	0.125532	47	0	0	11.8637	12.6	8.57241	0.0843338	0.57233	0.166667	0.2	2	13	10.5862	-0.358821	0.0911111	na	0.0793651	
0.589787	0.331343	0.776621	0.843629	0.841113	0.914187	3.69655	0.0740741	0.142857	0.181829	na	0.433333	0.889655	0.142974	28	0	0	7.06776	8.22759	4.53103	0.222998	0.843714	0.266667	0.266667	2	4	6.37931	-0.301741	0.14	na	0.121542	
0.558318	-1.54263	0.371756	0.509791	0.369706	0.531224	0.965517	0.181818	0.235294	0.248403	na	0.566667	0.958621	0.139645	34	0	0	8.58227	9.89655	8.93103	0.2081	0.184921	0.1	0.2	2	7	9.41379	0.309444	0.0733333	na	0.101045	
0.127712	1.78603	0.48313	0.432298	0.507465	0.451317	0.597701	0.137255	0.192308	0.230217	na	0.466667	0.91954	0.125924	52	0	0	13.1258	13.5747	12.977	0.0464721	0.0772743	0.2	0.2	2	10	13.2759	0.0385187	0.111111	na	0.441998	
0.918726	2.89446	1.25867	1.35371	1.42471	1.51521	4.6069	0.131579	0.25641	0.216986	na	0.4	0.905747	0.155363	39	0	0	9.84437	12.3034	7.69655	0.339446	0.778174	0.233333	0.266667	2	3	10	0.0514696	0.124444	na	0.081278	
-1.01169	-3.70348	-1.22564	-1.36115	-1.478	-1.59443	0.395402	0.047619	0.0909091	0.0675212	na	0.466667	0.866667	0.0795261	22	0	0	5.55324	3.95632	3.56092	-0.390771	0.111725	0.333333	0.466667	2	10	3.75862	-0.958168	0.162222	na	0.50552	
0.136629	1.01129	0.455912	0.414242	0.474498	0.429711	-6.34483	0.18	0.254902	0.249711	na	0.5	0.926437	0.12505	51	0	0	12.8734	13.3448	19.6897	0.049762	-0.835362	0.2	0.2	2	10	16.5172	0.95186	0.104444	na	0.0749354	
-0.00984521	-1.98212	-0.30266	-0.245301	-0.418338	-0.334734	3.77931	0.04	0.0769231	0.10587	na	0.5	0.944828	0.117691	26	0	0	6.56292	6.54483	2.76552	-0.00374528	0.921587	0.133333	0.2	2	8	4.65517	-0.88906	0.0866667	na	0.152792	
-1.03241	-7.64613	-0.897473	-1.10749	-1.10832	-1.31156	1.85747	0.0416667	0.08	0.0810315	na	0.6	0.958621	0.0812418	25	0	0	6.3105	4.48046	2.62299	-0.394079	0.468993	0.133333	0.233333	2	10	3.55172	-1.32776	0.0733333	na	0.223191	
-0.0675664	-4.07465	0.755126	0.582729	0.794264	0.610084	2.17931	0.0714286	0.133333	0.13248	na	0.466667	0.894253	0.120388	15	0	0	3.7863	3.71034	1.53103	-0.0272594	0.854429	0.3	0.366667	2	2	2.62069	-0.839289	0.135556	na	0.269517	
-1.02063	-2.34498	-1.53434	-1.61158	-1.84394	-1.88853	0.285057	0.0869565	0.125	0.144614	na	0.433333	0.914943	0.0886698	24	0	0	6.05808	4.31494	4.02989	-0.391006	0.0746193	0.2	0.333333	2	12	4.17241	-0.938316	0.115556	na	0.231753	
0.126059	-1.17922	0.625954	0.546779	0.666711	0.57882	-0.11954	0.103448	0.166667	0.17217	na	0.5	0.917241	0.125673	30	0	0	7.5726	7.83678	7.95632	0.0474082	-0.0256444	0.233333	0.3	2	5	7.89655	0.134031	0.113333	na	0.127603	
-0.0170829	3.59023	-0.255735	-0.209357	0.507822	0.38819	-5.0023	0.173913	0.234043	0.239005	na	0.366667	0.852874	0.120896	47	0	0	11.8637	11.8092	16.8115	-0.00624678	-0.710839	0.3	0.3	2	9	14.3103	0.687185	0.175556	na	0.254039	
0.104215	-0.82271	0.115609	0.132034	0.0660851	0.0973978	3.90805	0.136364	0.244444	0.213793	na	0.566667	0.937931	0.122484	45	0	0	11.3589	11.6782	7.77011	0.0381951	0.578282	0.2	0.233333	2	11	9.72414	-0.477116	0.0933333	na	0.17126	
-0.624659	-5.17279	-1.46236	-1.40599	-1.72913	-1.63525	0.956322	0.0588235	0.111111	0.15109	na	0.5	0.921839	0.0925666	18	0	0	4.54356	3.71954	2.76322	-0.246449	0.321412	0.166667	0.333333	2	9	3.24138	-0.815029	0.108889	na	0.26885	
-0.547584	-3.81818	-0.744809	-0.80246	-0.949935	-0.982006	1.98621	0.0294118	0.0571429	0.0873463	na	0.6	0.956322	0.0987548	35	0	0	8.83469	7.51034	5.52414	-0.203703	0.370487	0.133333	0.133333	2	13	6.51724	-0.841325	0.0755556	na	0.13315	
-0.807074	-3.39259	0.0268816	-0.288404	-0.0376994	-0.378738	2.17931	0.235294	0.342857	0.254582	na	0.566667	0.931034	0.0910032	35	0	0	8.83469	6.88276	4.70345	-0.300235	0.406506	0.2	0.366667	2	9	5.7931	-1.10421	0.1	na	0.145291	
