mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:57:54 2008 

Input data from the file: ex16.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 7787

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Thetaw:                5
No_rec_males:          0
Recombination:         10
Heter_rec_alphag:      0.500000


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.427736	-2.7335	-0.101952	-0.241092	-0.177103	-0.316087	0.165517	0	0	0.0889504	na	0.433333	0.914943	0.103372	18	0	0	4.54356	3.97931	3.81379	-0.168756	0.055629	0.2	0.2	1	5	3.89655	-0.404959	0.115556	na	0.2513	
-0.0718371	-1.20493	-0.663284	-0.558597	-0.820655	-0.683509	1.18621	0.0555556	0.105263	0.175041	na	0.4	0.891954	0.118297	19	0	0	4.79598	4.69655	3.51034	-0.0281713	0.380617	0.2	0.233333	3	7	4.10345	-0.41548	0.137778	na	0.425844	
-0.437716	-7.38271	-1.21457	-1.1387	-1.42895	-1.32185	-0.101149	0	0	0.0145844	na	0.533333	0.942529	0.0983802	15	0	0	3.7863	3.29425	3.3954	-0.176594	-0.0396571	0.166667	0.3	3	7	3.34483	-0.317878	0.0888889	na	0.303559	
0.00308987	-0.913246	0.0693824	0.0567398	0.0173236	0.0150614	-0.377011	0	0	0.110229	na	0.4	0.882759	0.120146	20	0	0	5.0484	5.05287	5.42989	0.00120505	-0.115736	0.266667	0.266667	2	5	5.24138	0.111184	0.146667	na	0.197907	
-0.284653	-0.493653	-0.0639647	-0.15471	-0.124053	-0.210744	1.54483	0.4	0.727273	0.484006	na	0.266667	0.726437	0.111899	11	0	0	2.77662	2.53103	0.986207	-0.120191	0.780422	0.5	0.566667	0	3	1.75862	-0.921501	0.297778	na	0.395095	
0.754595	-0.922313	0.491871	0.6802	0.510494	0.725578	3.51264	0.129032	0.25	0.217203	na	0.533333	0.944828	0.14739	32	0	0	8.07743	9.75632	6.24368	0.282446	0.710856	0.133333	0.166667	3	6	8	-0.0303404	0.0866667	na	0.102498	
0.980349	-3.41375	0.578252	0.829057	0.59891	0.878494	-0.947126	0.176471	0.277778	0.275259	na	0.533333	0.937931	0.157462	18	0	0	4.54356	5.83678	6.78391	0.386781	-0.318322	0.2	0.266667	1	3	6.31034	1.10583	0.0933333	na	0.171327	
0.438376	-1.57766	0.578252	0.627228	0.59891	0.657091	-3.96322	0.117647	0.222222	0.292112	na	0.433333	0.894253	0.13773	18	0	0	4.54356	5.12184	9.08506	0.172954	-1.33201	0.266667	0.333333	2	3	7.10345	1.60223	0.135556	na	0.195242	
0.243139	-2.19433	0.700648	0.650755	0.756227	0.698935	1.16782	0.0645161	0.125	0.188855	na	0.566667	0.956322	0.129977	32	0	0	8.07743	8.61839	7.45057	0.0910072	0.236332	0.133333	0.133333	5	5	8.03448	-0.0168294	0.0755556	na	0.116031	
-0.740658	-5.77613	-0.463813	-0.650428	-0.602633	-0.788066	1.7931	0.0869565	0.166667	0.147147	na	0.566667	0.958621	0.0919059	24	0	0	6.05808	4.7931	3	-0.283749	0.46938	0.1	0.2	1	8	3.89655	-1.07559	0.0733333	na	0.208633	
0.943195	1.93466	0.0121839	0.367975	-0.0521455	0.358722	1.97701	0.153846	0.222222	0.303055	na	0.366667	0.903448	0.153696	27	0	0	6.81534	8.6092	6.63218	0.357675	0.466154	0.2	0.233333	3	7	7.62069	0.363799	0.126667	na	0.116155	
0.000305325	-1.07278	0.440731	0.354396	0.44032	0.352718	-0.404598	0.0666667	0.125	0.148339	na	0.366667	0.903448	0.121428	16	0	0	4.03872	4.03908	4.44368	0.000122169	-0.150271	0.2	0.333333	1	3	4.24138	0.138929	0.126667	na	0.247581	
0.594304	-0.955941	0.272808	0.437964	0.249675	0.437251	1.91264	0.0769231	0.142857	0.163133	na	0.366667	0.857471	0.143156	14	0	0	3.53388	4.16322	2.25057	0.242003	0.794138	0.333333	0.366667	1	3	3.2069	-0.247994	0.171111	na	0.240199	
-0.554282	-2.06164	-0.0327523	-0.230679	-0.0950212	-0.298482	1.91264	0.0714286	0.133333	0.17325	na	0.366667	0.852874	0.0991757	15	0	0	3.7863	3.16322	1.25057	-0.223623	0.749879	0.3	0.366667	1	4	2.2069	-1.13724	0.175556	na	0.316134	
0.0950679	-7.2925	-0.101952	-0.0464012	-0.177103	-0.102515	0.0275862	0	0	0.118908	na	0.6	0.944828	0.122201	18	0	0	4.54356	4.66897	4.64138	0.0375075	0.0092715	0.2	0.3	2	5	4.65517	0.0698597	0.0866667	na	0.21418	
0.883204	-1.36393	0.307572	0.581246	0.292756	0.606476	2.71264	0.111111	0.178571	0.26533	na	0.533333	0.956322	0.151042	28	0	0	7.06776	8.8046	6.09195	0.333938	0.619143	0.1	0.2	3	6	7.44828	0.16678	0.0755556	na	0.113577	
0.243349	0.506158	0.496181	0.488261	0.512614	0.507847	-1.16782	0.230769	0.444444	0.297501	na	0.4	0.917241	0.130403	27	0	0	6.81534	7.27816	8.44598	0.092282	-0.275356	0.2	0.266667	2	5	7.86207	0.472836	0.113333	na	0.137397	
-0.833642	-0.879716	-0.406383	-0.631429	-0.507215	-0.735786	0.165517	0.181818	0.333333	0.199978	na	0.266667	0.818391	0.0951641	12	0	0	3.02904	2.25517	2.08966	-0.347175	0.0779648	0.366667	0.5	1	4	2.17241	-0.728083	0.208889	na	0.443425	
0.101462	-0.0257245	1.5816	1.30783	1.73842	1.43092	-2.61149	0.125	0.176471	0.281296	na	0.333333	0.818391	0.129953	17	0	0	4.29114	4.41839	7.02989	0.0402981	-0.92148	0.4	0.433333	2	0	5.72414	0.937607	0.208889	na	0.452653	
0.266568	-0.760093	-0.275826	-0.120009	-0.383337	-0.192447	0.763218	0.0909091	0.173913	0.244337	na	0.433333	0.848276	0.127422	23	0	0	5.80566	6.24368	5.48046	0.102525	0.207415	0.366667	0.4	3	7	5.86207	0.0290583	0.18	na	0.160162	
0.0310826	-0.510028	0.790557	0.644137	0.848638	0.686534	-4.31264	0.285714	0.454545	0.381131	na	0.4	0.862069	0.123534	22	0	0	5.55324	5.6023	9.91494	0.0120058	-1.21858	0.333333	0.4	2	3	7.75862	1.17748	0.166667	na	0.178498	
-0.925093	-5.1937	-0.554338	-0.790495	0.0173236	-0.368023	-2.44598	0	0	0.0502105	na	0.5	0.944828	0.0857155	20	0	0	5.0484	3.70805	6.15402	-0.360788	-0.75087	0.133333	0.266667	1	5	4.93103	-0.0676162	0.0866667	na	0.269684	
0.940938	0.0772572	0.156449	0.474957	0.117945	0.476477	0.321839	0.1875	0.294118	0.446476	na	0.366667	0.866667	0.155122	17	0	0	4.29114	5.47126	5.14943	0.373718	0.113563	0.266667	0.3	5	4	5.31034	0.666864	0.162222	na	0.182773	
-0.145723	-3.44084	-0.463813	-0.425652	-0.602633	-0.538371	2.44598	0.0869565	0.166667	0.128544	na	0.533333	0.926437	0.112995	24	0	0	6.05808	5.8092	3.36322	-0.0558269	0.640282	0.233333	0.3	3	8	4.58621	-0.73241	0.104444	na	0.172141	
-0.283867	-1.59834	0.447255	0.249334	0.454968	0.239549	-6.53793	0.24	0.269231	0.311854	na	0.466667	0.926437	0.111147	26	0	0	6.56292	6.04138	12.5793	-0.107988	-1.59428	0.2	0.266667	5	5	9.31034	1.28038	0.104444	na	0.496575	
-1.23952	-2.11321	-0.577317	-0.908656	-0.676125	-1.01538	-0.505747	0	0	0.00675882	na	0.233333	0.662069	0.0794879	8	0	0	2.01936	1.1954	1.70115	-0.55447	-0.327502	0.566667	0.666667	0	3	1.44828	-0.64591	0.36	na	0.836538	
0.17762	-3.03019	0.0693824	0.122095	0.0173236	0.0870944	-1.25057	0.105263	0.15	0.201491	na	0.5	0.908046	0.12636	20	0	0	5.0484	5.30575	6.55632	0.0692721	-0.383904	0.266667	0.333333	3	5	5.93103	0.508516	0.122222	na	0.188475	
