mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:03:59 2008 

Input data from the file: ex20.txt

Print_neuttest:        2
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 672

N_loci:                1
Nlinked_loci:          5
Pos_linked:            12 500, 1056 2300, 5020 7050, 9590 10900, 11200 12349
Factorn_chr:           1.000000
N_sites:               12350
N_samples:             12
Thetaw:                98.3
No_rec_males:          0
Recombination:         60

Pop_size:              1.00E+06
Ifselection:           1
Pop_sel:               20000
Sel_nt:                2000
Sinit:                 0

Recombination parameter value for the studied region and all the region until the selective position.


Neutral tests (excluding multiple hits positions)
avg(TD)	var(TD)	avg(Fs)	var(Fs)	avg(FD*)	var(FD*)	avg(FF*)	var(FF*)	avg(FD)	var(FD) 	avg(FF)	var(FF)	avg(H)	var(H)	avg(B)	var(B)	avg(Q)	var(Q)	avg(ZA)	var(ZA)	avg(Fst)	var(Fst)	avg(Kw)	var(Kw) 	avg(Hw)	var(Hw)	avg(R2)	var(R2)	avg(S)	var(S)	avg(pi_w)	var(pi_w)	avg(pi_b)	var(pi_b)	avg(ThetaWatt)	var(thetaWatt)	avg(ThetaTaj)	var(ThetaTaj)	avg(ThetaFW)	var(ThetaFW)	avg(D/Dmin)	var(D/Dmin)	avg(Hnorm)	var(Hnorm)	avg(maxhap)	var(maxhap)	avg(maxhap1)	var(maxhap1)	avg(Rm)	var(Rm)	avg(theta_fl)	var(theta_fl)	avg(theta_l)	var(theta_l)	avg(zeng_E)	var(zeng_E)	avg(EW-test)	var(EW-test)	avg(Fstw)	var(Fstw)	avg(Pwh)	var(Pwh)
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-0.566637	0.254203	2.56387	21.2649	0.310254	2.16025	0.100558	1.87144	0.339066	2.5898	0.123948	2.305	-1.2303	4.96033	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.154545	0.0230028	0.193139	0.00519753	3.4	42.3	0	0	0	0	1.12587	4.63833	1.00303	3.9376	2.23333	17.5541	-0.447269	0.229134	-1.36674	2.41683	0.916667	0.00694444	0.966667	0.00555556	0	0	0.2	0.2	1.65455	9.36116	0.912126	2.59046	0.858333	0.0193287	na	na	4.2	2.43	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.29596	na	-0.0219121	na	-1.52506	na	-1.65393	na	-0.951988	na	-1.20363	na	-0.272727	0.486685	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	0.6	0.8	0	0	0	0	0.198684	0.0877226	0.1	0.0222222	0.372727	0.680624	-1	na	-0.954089	na	0.966667	0.00208333	0.983333	0.00138889	0	0	0.4	0.3	0.890909	0.2	0.0993392	na	0.938889	0.00700231	na	na	6	na	
-2.09395	na	4.58111	na	-2.60977	na	-2.81454	na	-1.01998	na	-1.60005	na	-3.57576	24.9036	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	5.2	55.2	0	0	0	0	1.72192	6.05286	0.866667	1.53333	4.44242	38.7399	-1	na	-3.46193	na	0.966667	0.00208333	0.966667	0.00208333	0	0	2.8	16.7	2.70909	13.5512	1.82859	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	7.81818	0	na	na	1	0	na	na	na	na	
-1.45138	na	-1.32484	na	-1.72038	na	-1.86451	na	-1.91219	na	-2.09985	na	0.0606061	0.0183655	0	na	0	na	0.00826446	na	na	na	0.116667	0.00555556	0.0636364	0.0202479	0.186339	na	0.4	0.8	0	0	0	0	0.132456	0.0877226	0.0666667	0.0222222	0.00606061	0.000183655	-1	na	0.449278	na	0.966667	0.00555556	0.983333	0.00138889	0	0	0.4	0.8	3.23636	17.4942	-1.23351	na	0.941667	0.0170139	na	na	3	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.181818	0	na	na	1	0	na	na	na	na	
-1.45138	na	0.431832	na	-1.72038	na	-1.86451	na	-1.91219	na	-2.09985	na	0.0606061	0.0183655	1	na	1	na	1	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.4	0.8	0	0	0	0	0.132456	0.0877226	0.0666667	0.0222222	0.00606061	0.000183655	-1	na	0.449278	na	0.983333	0.00138889	0.983333	0.00138889	0	0	0.4	0.8	0.181818	0	-1.23351	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.181818	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.145455	0.00247934	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-0.338369	na	5.02277	na	1.38065	na	1.06494	na	1.50766	na	1.19877	na	-1.55152	5.95335	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.121212	0.0275482	0.151515	na	3.2	19.7	0	0	0	0	1.05965	2.16017	0.969697	1.809	2.52121	12.89	-0.170904	na	-2.31753	na	0.933333	0.00833333	0.933333	0.00833333	0	0	0	0	4.03636	0.238017	1.96707	na	0.888889	0.0231481	na	na	3.3	na	
-0.384164	0.0109421	4.44547	3.13195	1.25925	0.0290556	0.949066	0.0253226	1.36703	0.0521573	1.05963	0.0419362	-3.07273	10.1578	0.939394	0.0110193	0.944444	0.00925926	0.940496	0.0106222	na	na	0.15	0.00486111	0.209091	0.0395317	0.147939	3.8374e-05	5.4	33.8	0	0	0	0	1.78815	3.70628	1.60909	2.97112	4.68182	23.1458	-0.193934	0.00159121	-2.77977	0.683302	0.883333	0.0125	0.9	0.00833333	0	0	0.2	0.2	4.67273	2.88264	2.38127	0.695926	0.808333	0.0332176	na	na	3.15238	0.0653741	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.72727	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	4.6	6.35372	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.59196	na	1.63953	na	-1.93188	na	-2.0888	na	-1.59956	na	-1.89741	na	-0.757576	3.16804	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	2.2	19.2	0	0	0	0	0.728506	2.10534	0.366667	0.533333	1.12424	6.27713	-1	na	-0.768159	na	0.966667	0.00208333	0.983333	0.00138889	0	0	1.6	9.3	0.8	2.51405	-0.299346	na	0.938889	0.00700231	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.65829	0.25477	2.62742	15.7007	-2.02211	0.466449	-2.18528	0.534334	-0.824857	0.361624	-1.25502	0.142777	-8.33333	154.281	1	0	1	0	1	0	na	na	0.166667	4.33681e-18	0.166667	0	0.276385	1.73472e-17	9.8	193.7	0	0	0	0	3.24516	21.2398	1.63333	5.38056	9.96667	217.061	-1	0	-2.39261	6.90415	0.916667	0	0.95	0.00208333	0	0	4.4	35.8	5.8	72.6504	1.24175	4.37492	0.847222	2.77556e-16	na	na	6	0	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-0.280713	na	4.25574	na	1.1354	na	0.876399	na	1.22921	na	0.97699	na	-1.50303	12.2358	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.121212	0.0275482	0.151515	na	3.4	49.8	0	0	0	0	1.12587	5.46073	1.0303	4.573	2.53333	31.7069	-0.170904	na	-0.978929	na	0.933333	0.00833333	0.966667	0.00555556	0	0	0	0	1.83636	14.8405	0.848092	na	0.888889	0.0231481	na	na	3.3	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	8.72727	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	8.72727	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	8.72727	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	1.81818	14.9174	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.56144	0.273178	1.64378	15.9141	-1.89261	0.500747	-2.0465	0.57355	-0.521503	0.790054	-0.944051	0.745023	-5.21212	84.7635	0.833333	na	0.875	na	0.834711	na	na	na	0.166667	0.00347222	0.163636	0.0126722	0.260404	0.00102164	6.4	122.3	0	0	0	0	2.11929	13.4106	1.06667	3.39722	6.27879	122.014	-1	0	-2.69102	4.54086	0.916667	0.00347222	0.966667	0.00208333	0	0	3	26	3.69091	41.3496	1.49139	2.90945	0.85	0.0106481	na	na	5.25	2.25	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	1	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	1	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	1	0	na	na	1	0	na	na	na	na	
-1.53625	0.0713649	3.40169	25.0352	-1.44464	0.526667	-1.66695	0.452253	-1.03811	1.29239	-1.42028	0.991897	-4.33939	48.4469	0.492492	0.187106	0.511471	0.201812	0.574417	0.241942	na	na	0.183333	0.00833333	0.190909	0.0303719	0.176936	0.000523173	10.6	263.8	0	0	0	0	3.51008	28.9265	2.33939	14.585	6.67879	115.627	-0.8193	0.045081	-1.42734	2.64164	0.9	0.00833333	0.916667	0.00694444	0	0	4.2	25.2	4.90909	48.7851	0.363685	1.95597	0.825	0.0255208	na	na	2.5915	0.35779	
-1.24415	0.0322092	-0.17316	0.274512	-1.45996	0.0508664	-1.58373	0.0591277	-0.631921	1.869	-0.904887	1.31644	-0.606061	2.33012	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	0	0.8	0.7	0	0	0	0	0.264911	0.0767573	0.133333	0.0194444	0.739394	2.67785	-1	0	-1.42188	9.29378	0.95	0.00208333	0.983333	0.00138889	0	0	0.4	0.3	0.854545	1.09339	0.543624	6.26749	0.908333	0.00700231	na	na	6	0	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.0606061	0.00688705	na	na	na	na	na	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	0.4	0.3	0	0	0	0	0.132456	0.032896	0.0666667	0.00833333	0.00606061	6.88705e-05	-1	na	0.338215	na	0.966667	0.00208333	1	0	0	0	0.4	0.3	0.0909091	0	-0.90177	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-2.0952	na	4.48321	na	-2.6111	na	-2.81601	na	0.0413528	na	-0.683347	na	-5.42424	58.6823	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	5	47	0	0	0	0	1.6557	5.1537	0.833333	1.30556	6.25758	77.1596	-1	na	-5.34945	na	0.966667	0.00208333	0.966667	0.00208333	0	0	1.6	5.3	3.6	24.081	3.72107	na	0.938889	0.00700231	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	0.703619	na	0.313463	na	-0.333333	0.555556	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.366667	0.672222	-1	na	-3.72036	na	0.983333	0.00138889	1	0	0	0	0	0	1	0	2.51075	na	0.969444	0.00466821	na	na	6	na	
-1.54211	na	1.14564	na	-1.85926	na	-2.0116	na	-0.610569	na	-1.01182	na	-1.57576	13.0234	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	1.6	9.3	0	0	0	0	0.529823	1.01977	0.266667	0.258333	1.84242	16.903	-1	na	-2.35555	na	0.966667	0.00208333	0.983333	0.00138889	0	0	0.6	0.8	1.29091	4.88595	1.25801	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.18182	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.18182	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.18182	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.18182	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.18182	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.18182	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	1.10909	5.18347	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.90772	0.052656	2.79973	6.02341	-2.34502	0.107436	-2.53246	0.121835	-1.32401	0.5528	-1.77415	0.447568	-5.18182	44.7016	0.96	0.008	0.966667	0.00555556	0.960331	0.00786832	na	na	0.183333	0.00138889	0.19697	0.00459137	0.267256	0.000416709	9	50	0	0	0	0	2.98025	5.48266	1.5	1.38889	6.68182	60.3834	-1	0	-2.21166	2.2712	0.9	0.00138889	0.916667	0	0	0	5.4	12.3	4.09091	19.7107	0.777366	2.00447	0.819444	0.00385802	na	na	5.6	0.8	
-1.75086	0.30555	3.18128	16.8517	-2.14871	0.560646	-2.32065	0.64211	-1.03154	0.129463	-1.47353	0.0471834	-4.81818	73.1451	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	0	6.6	123.8	0	0	0	0	2.18552	13.5751	1.1	3.43889	5.91818	108.271	-1	0	-2.33716	5.58593	0.95	0.00208333	0.966667	0.00208333	0	0	3.4	30.3	5.89091	44.5017	1.09466	3.14403	0.908333	0.00700231	na	na	6	0	
-1.51738	na	0.96112	na	-1.82394	na	-1.97399	na	-1.41789	na	-1.70254	na	-0.515152	1.53352	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	1.4	6.8	0	0	0	0	0.463595	0.745642	0.233333	0.188889	0.748485	2.77291	-1	na	-0.793369	na	0.966667	0.00208333	0.983333	0.00138889	0	0	1	3	0.545455	1.03306	-0.201884	na	0.938889	0.00700231	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
