mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:08:06 2008 

Input data from the file: input.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          100
Seed1:                 111

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1000
N_samples:             20
Mutations:             0
Thetaw:                5
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
0.208142	-0.926557	0.0589871	0.119644	-0.0248086	0.0611304	1.95789	0.1	0.142857	0.196028	na	0.55	0.868421	0.136927	21	0	0	5.91926	6.24211	4.28421	0.0845303	0.539193	0.35	0.4	1	6	5.26316	-0.356041	0.175	na	0.160202	
-0.506817	-5.50989	-0.86966	-0.886874	-0.711257	-0.780803	-3.12632	0.0714286	0.133333	0.198923	na	0.65	0.910526	0.105393	15	0	0	4.22804	3.64737	6.77368	-0.212854	-1.14974	0.3	0.35	3	6	5.21053	0.693339	0.135	na	0.27417	
-1.82325	-2.66521	-1.82926	-2.11276	-2.11358	-2.41395	0.810526	0	0	0.00539197	na	0.3	0.578947	0.092956	7	0	0	1.97309	0.878947	0.0684211	-0.859438	0.547598	0.65	0.75	0	5	0.473684	-1.82205	0.45	na	1.13772	
-0.109823	-2.50661	0.456545	0.337347	0.451615	0.329116	-3.49474	0.222222	0.315789	0.346719	na	0.6	0.921053	0.128058	19	0	0	5.35552	5.2	8.69474	-0.045007	-1.05014	0.25	0.25	4	4	6.94737	0.935395	0.125	na	0.192308	
0.571218	-2.36984	0.570137	0.66327	0.589736	0.708315	1.92632	0.15	0.238095	0.231285	na	0.65	0.926316	0.154427	21	0	0	5.91926	6.80526	4.87895	0.231982	0.530496	0.25	0.25	2	4	5.84211	-0.0418697	0.12	na	0.146945	
-0.806744	-1.91597	-1.44127	-1.45851	-1.72966	-1.73592	1.38947	0.222222	0.4	0.266059	na	0.4	0.878947	0.110679	10	0	0	2.8187	2.16842	0.778947	-0.35755	0.712359	0.25	0.4	0	6	1.47368	-1.27857	0.165	na	0.461165	
0.108741	-0.504445	1.17706	1.00502	1.29573	1.11269	-2.13684	0.285714	0.466667	0.333468	na	0.45	0.915789	0.142497	15	0	0	4.22804	4.35263	6.48947	0.0456691	-0.78585	0.2	0.35	1	1	5.42105	0.841908	0.13	na	0.229746	
-0.0428519	-4.7223	-0.52854	-0.449267	-0.711257	-0.60438	1.41053	0	0	0.134779	na	0.65	0.952632	0.128447	15	0	0	4.22804	4.17895	2.76842	-0.0179971	0.518739	0.15	0.2	2	6	3.47368	-0.532353	0.095	na	0.239295	
0.415886	0.536153	1.2998	1.2075	1.49493	1.38816	-5.93684	0.466667	0.548387	0.562408	na	0.55	0.915789	0.152938	31	0	0	8.73796	9.66316	15.6	0.164102	-1.15465	0.2	0.2	1	2	12.6316	1.53295	0.13	na	0.517429	
0.952149	4.26861	0.785899	0.971761	0.857282	1.08097	1.62105	0.36	0.576923	0.479142	na	0.35	0.831579	0.169393	26	0	0	7.32861	9.12632	7.50526	0.380176	0.369485	0.35	0.35	1	4	8.31579	0.450228	0.21	na	0.219146	
0.185555	-2.8685	0.785899	0.707696	0.857282	0.77577	4.09474	0.08	0.153846	0.21226	na	0.7	0.963158	0.140823	26	0	0	7.32861	7.67895	3.58421	0.0740889	0.933309	0.15	0.15	3	4	5.63158	-0.773974	0.085	na	0.130226	
-0.389872	-4.9169	-0.081638	-0.199366	-0.18709	-0.303641	2.07368	0	0	0.135555	na	0.65	0.947368	0.115495	16	0	0	4.50991	4.03684	1.96316	-0.162572	0.722115	0.2	0.2	2	5	3	-1.01428	0.1	na	0.247718	
-0.145603	-3.03349	0.0134937	-0.0384087	-0.0757908	-0.118523	-0.157895	0.0625	0.117647	0.117332	na	0.6	0.926316	0.1234	17	0	0	4.79178	4.60526	4.76316	-0.0603277	-0.0522146	0.2	0.25	1	5	4.68421	-0.0689588	0.12	na	0.217143	
-1.20653	-5.19372	-1.35102	-1.52114	-1.71433	-1.88057	2.11579	0.0526316	0.1	0.11749	na	0.65	0.931579	0.0870992	20	0	0	5.63739	3.84737	1.73158	-0.492117	0.608056	0.25	0.35	2	11	2.78947	-1.60684	0.115	na	0.259918	
0.074343	-2.56962	0.417001	0.368313	0.400495	0.359659	1.42105	0	0	0.175455	na	0.55	0.889474	0.135505	14	0	0	3.94617	4.02632	2.60526	0.0314751	0.553734	0.25	0.3	1	3	3.31579	-0.468672	0.155	na	0.248366	
0.707454	0.694999	1.16354	1.19679	1.31191	1.35555	3.48421	0.217391	0.291667	0.315748	na	0.5	0.936842	0.163089	24	0	0	6.76487	8.00526	4.52105	0.284176	0.852898	0.15	0.2	1	2	6.26316	-0.244374	0.11	na	0.124918	
-1.45597	-1.18744	-1.41145	-1.65176	-0.293686	-0.785614	-6.50526	0.181818	0.25	0.237101	na	0.35	0.694737	0.110456	12	0	0	3.38244	2.01053	8.51579	-0.628614	-2.87909	0.55	0.65	1	4	5.26316	1.56763	0.34	na	0.497382	
0.434257	-0.840344	0.241396	0.345764	0.194659	0.32687	0.494737	0.133333	0.25	0.197508	na	0.5	0.905263	0.147042	16	0	0	4.50991	5.03684	4.54211	0.18108	0.172281	0.25	0.3	1	4	4.78947	0.187794	0.14	na	0.198537	
-0.681863	-3.14749	0.216311	-0.0589422	0.163729	-0.141105	-0.926316	0.166667	0.258065	0.248231	na	0.7	0.947368	0.105753	31	0	0	8.73796	7.22105	8.14737	-0.269052	-0.180159	0.2	0.25	4	8	7.68421	-0.414869	0.1	na	0.138484	
0.0428127	-2.70007	0.456889	0.388865	0.457875	0.391569	3.95789	0.148148	0.285714	0.263294	na	0.7	0.952632	0.134687	28	0	0	7.89235	7.97895	4.02105	0.0170056	0.844038	0.2	0.2	1	6	6	-0.811543	0.095	na	0.12533	
0.400139	-2.19165	-0.0758757	0.0761187	-0.193947	0.00202061	-0.715789	0.142857	0.206897	0.318963	na	0.7	0.957895	0.143809	29	0	0	8.17422	9.01053	9.72632	0.158565	-0.147887	0.15	0.15	5	9	9.36842	0.497325	0.09	na	0.221963	
0.37441	0.801622	0.570137	0.595897	0.589736	0.631238	-0.368421	0.2	0.333333	0.286556	na	0.45	0.894737	0.147254	21	0	0	5.91926	6.5	6.86842	0.152055	-0.101461	0.25	0.3	1	4	6.68421	0.415106	0.15	na	0.153846	
0.544072	-0.653476	0.0589871	0.234642	-0.0248086	0.192694	-1.94737	0.2	0.333333	0.352755	na	0.55	0.931579	0.155811	21	0	0	5.91926	6.76316	8.71053	0.220958	-0.536294	0.2	0.2	3	6	7.73684	0.986327	0.115	na	0.29572	
-0.0393936	-2.21758	-0.550952	-0.465617	-0.4356	-0.373623	-1.47368	0	0	0.0817406	na	0.6	0.921053	0.132755	20	0	0	5.63739	5.57895	7.05263	-0.0160678	-0.423522	0.25	0.3	3	7	6.31579	0.382761	0.125	na	0.179245	
