mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 01:33:00 2008 

Input data from the file: ex07.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 759

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1050
N_samples:             30
Mutations:             32
No_rec_males:          0
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW)	value(D/Dmin)	value(Hnorm)	value(maxhap)	value(maxhap1)	value(Rm)	value(theta_fl)	value(theta_l)	value(zeng_E)	value(EW-test)	value(Fstw)	value(Pwh)
-0.370609	-3.09594	-0.969567	-0.913587	-1.20964	-1.11013	2.98851	0.0645161	0.125	0.124634	na	0.566667	0.944828	0.103211	32	0	0	8.07743	7.25287	4.26437	-0.138719	0.604786	0.166667	0.233333	2	13	5.75862	-0.908555	0.0866667	na	0.137876	
0.366095	-2.04214	0.0743177	0.199199	0.0190283	0.172291	-6.76782	0.225806	0.34375	0.292054	na	0.566667	0.944828	0.13158	32	0	0	8.07743	8.89195	15.6598	0.13703	-1.36961	0.166667	0.266667	4	8	12.2759	1.64502	0.0866667	na	0.112461	
-0.479099	-5.34609	0.491871	0.208289	0.510494	0.195382	0.229885	0.0645161	0.125	0.130099	na	0.633333	0.96092	0.104682	32	0	0	8.07743	7.01149	6.78161	-0.179327	0.046522	0.133333	0.233333	3	6	6.89655	-0.462692	0.0711111	na	0.142623	
-0.0802667	-2.63627	-0.969567	-0.802526	-0.963903	-0.792185	1.72874	0	0	0.0923521	na	0.566667	0.91954	0.113286	32	0	0	8.07743	7.89885	6.17011	-0.0300439	0.349845	0.266667	0.3	3	12	7.03448	-0.408648	0.111111	na	0.126601	
-0.59379	-1.83484	-0.134459	-0.334172	-0.226705	-0.433393	1.85747	0.0322581	0.0625	0.110192	na	0.5	0.88046	0.0982517	32	0	0	8.07743	6.75632	4.89885	-0.222256	0.375898	0.333333	0.366667	3	9	5.82759	-0.881533	0.148889	na	0.14801	
0.110884	-0.924484	-1.38712	-1.0618	-1.7011	-1.28952	2.23448	0.193548	0.34375	0.249113	na	0.5	0.885057	0.119382	32	0	0	8.07743	8.32414	6.08966	0.0415039	0.452194	0.3	0.333333	1	15	7.2069	-0.341093	0.144444	na	0.120133	
0.689501	-0.985547	0.700648	0.821497	1.00196	1.08393	0.257471	0.129032	0.25	0.267265	na	0.533333	0.928736	0.145662	32	0	0	8.07743	9.61149	9.35402	0.258081	0.0521046	0.2	0.233333	3	4	9.48276	0.550632	0.102222	na	0.208084	
-0.131929	-1.20816	-0.552013	-0.489894	-0.71817	-0.621226	-1.12184	0.129032	0.21875	0.228427	na	0.5	0.914943	0.113221	32	0	0	8.07743	7.78391	8.90575	-0.0493812	-0.227027	0.233333	0.333333	2	11	8.34483	0.10477	0.115556	na	0.12847	
-1.14554	-10.3039	-0.969567	-1.21001	-0.963903	-1.25	-4.87356	0.193548	0.3125	0.24097	na	0.7	0.972414	0.0774719	32	0	0	8.07743	5.52874	10.4023	-0.428778	-0.986266	0.1	0.166667	2	12	7.96552	-0.0438514	0.06	na	0.361746	
-0.0616683	-2.60902	-0.76079	-0.629215	-0.963903	-0.784193	2.08736	0.0645161	0.09375	0.145687	na	0.566667	0.931034	0.114901	32	0	0	8.07743	7.94023	5.85287	-0.0230825	0.42242	0.233333	0.333333	2	12	6.89655	-0.462692	0.1	na	0.125941	
0.0809195	-3.25513	-0.134459	-0.0760828	-0.226705	-0.143428	2.44598	0	0	0.134968	na	0.6	0.931034	0.12131	32	0	0	8.07743	8.25747	5.81149	0.0302883	0.494994	0.233333	0.3	3	9	7.03448	-0.408648	0.1	na	0.121102	
-0.732245	-7.29056	-0.134459	-0.387133	-0.226705	-0.492896	0.137931	0.129032	0.1875	0.20015	na	0.666667	0.967816	0.0938918	32	0	0	8.07743	6.44828	6.31034	-0.27408	0.0279132	0.133333	0.166667	2	9	6.37931	-0.665357	0.0644444	na	0.15508	
-1.00915	-5.52772	-0.76079	-0.991646	-0.472437	-0.805063	-6.47356	0.0967742	0.15625	0.149678	na	0.6	0.954023	0.0907724	32	0	0	8.07743	5.83218	12.3057	-0.377728	-1.31006	0.133333	0.233333	2	10	9.06897	0.388501	0.0777778	na	0.171462	
1.34251	1.57563	0.700648	1.07129	0.756227	1.1714	1.78391	0.16129	0.25	0.304142	na	0.433333	0.921839	0.16827	32	0	0	8.07743	11.0644	9.28046	0.502504	0.361011	0.2	0.266667	1	5	10.1724	0.820852	0.108889	na	0.0903802	
0.234873	-5.01088	0.700648	0.647593	0.756227	0.695382	0.717241	0.0322581	0.0625	0.159033	na	0.666667	0.967816	0.129691	32	0	0	8.07743	8.6	7.88276	0.0879132	0.145149	0.133333	0.166667	3	5	8.24138	0.0642366	0.0644444	na	0.116279	
-1.01535	-4.42437	-0.134459	-0.495428	-0.226705	-0.614565	-4.84598	0.0645161	0.09375	0.10737	na	0.566667	0.954023	0.0835681	32	0	0	8.07743	5.81839	10.6644	-0.380048	-0.980683	0.133333	0.2	2	9	8.24138	0.0642366	0.0777778	na	0.171869	
0.610974	0.23186	0.700648	0.791459	0.756227	0.857017	0.735632	0.193548	0.25	0.334854	na	0.466667	0.924138	0.142945	32	0	0	8.07743	9.43678	8.70115	0.228688	0.14887	0.233333	0.266667	2	5	9.06897	0.388501	0.106667	na	0.105968	
0.555179	-0.462681	-0.134459	0.10533	-0.226705	0.0603908	0.211494	0.193548	0.3125	0.299631	na	0.5	0.937931	0.138541	32	0	0	8.07743	9.31264	9.10115	0.207804	0.0428002	0.133333	0.2	3	9	9.2069	0.442544	0.0933333	na	0.107381	
-0.0337707	-1.79469	-0.343236	-0.286151	-0.472437	-0.38588	-0.34023	0.16129	0.25	0.242717	na	0.533333	0.937931	0.119984	32	0	0	8.07743	8.0023	8.34253	-0.0126404	-0.0688525	0.166667	0.233333	4	10	8.17241	0.0372146	0.0933333	na	0.124964	
0.0158251	-2.49805	0.283095	0.23141	0.264761	0.21492	2.77701	0.0322581	0.0625	0.122997	na	0.566667	0.951724	0.120197	32	0	0	8.07743	8.11264	5.33563	0.00592334	0.561986	0.166667	0.166667	4	7	6.72414	-0.530247	0.08	na	0.123264	
