mlcoalsim version 094beta (20060404)
OUTPUT FILE: date Wed Apr  5 11:20:41 2006 

Input data from the file: /Users/user/Documents/WorkatUB/mlcoal/mlcoalsim094/build/input.txt

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 111

N_loci:                1
Factorn_chr:           1.000000
N_sites:               1000
N_samples:             20
Thetaw:                5
Recombination:         10


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-0.37464	-2.0625	-0.19261	-0.2858	-0.32226	-0.41037	-1.1789	0.23529	0.33333	0.30863	na	0.55	0.92105	0.11449	18	0	0	5.0737	4.5684	5.7474	-0.15433	-0.036387	0.25	0.25	
0.42808	-2.6155	0.36273	0.44459	0.34218	0.45059	1.9579	0.04	0.076923	0.1854	na	0.7	0.96316	0.14651	26	0	0	7.3286	8.1368	6.1789	0.17092	0.041835	0.15	0.15	
-0.40622	-4.0129	-0.19974	-0.30332	-0.34007	-0.43957	2	0.13043	0.20833	0.20241	na	0.7	0.96316	0.11209	24	0	0	6.7649	6.0526	4.0526	-0.16318	0.046296	0.15	0.25	
1.072	-4.2968	0.36273	0.66641	0.34218	0.70696	1.9684	0.2	0.34615	0.31684	na	0.8	0.97895	0.16924	26	0	0	7.3286	9.3526	7.3842	0.42804	0.04206	0.1	0.15	
-1.522	-4.1595	-0.2933	-0.7584	-0.43979	-0.94818	-2.3158	0.25	0.35294	0.30364	na	0.55	0.84211	0.071241	17	0	0	4.7918	2.8421	5.1579	-0.6306	-0.075679	0.4	0.45	
-0.47827	-5.488	0.93633	0.60304	1.3119	0.88627	0.48421	0.086957	0.16667	0.18683	na	0.75	0.96842	0.11889	24	0	0	6.7649	5.9263	5.4421	-0.19211	0.011209	0.15	0.25	
1.7272	3.5991	1.4372	1.7628	1.5726	1.945	0.8	0.5	0.72727	0.61472	na	0.25	0.73684	0.20957	11	0	0	3.1006	4.6105	3.8105	0.75477	0.040404	0.45	0.45	
-0.91276	-3.2226	-1.1184	-1.2305	-0.17292	-0.50497	-6.5789	0.12	0.19231	0.17527	na	0.65	0.96316	0.10784	26	0	0	7.3286	5.6053	12.184	-0.36445	-0.14058	0.1	0.1	
-0.85819	0.03056	0.055607	-0.24389	0.4005	0.0073776	-3.8526	0.076923	0.14286	0.19423	na	0.35	0.78947	0.10044	14	0	0	3.9462	3.0211	6.8737	-0.36334	-0.15288	0.4	0.65	
0.16149	-3.2402	-0.1011	-0.027901	-0.21472	-0.11404	1.1684	0.16667	0.26316	0.25482	na	0.65	0.93158	0.13336	19	0	0	5.3555	5.5842	4.4158	0.06618	0.034164	0.25	0.35	
-0.55735	0.55524	0.49482	0.21842	0.49293	0.19564	-2.0842	0.21429	0.26667	0.31585	na	0.35	0.84211	0.11417	15	0	0	4.228	3.5895	5.6737	-0.23408	-0.077193	0.3	0.3	
-1.0454	-3.2343	-1.5205	-1.6048	-0.80379	-1.0651	-3.2	0.25	0.29412	0.32391	na	0.55	0.85789	0.11548	17	0	0	4.7918	3.4526	6.6526	-0.43313	-0.10458	0.35	0.35	
-1.6632	-1.9489	-2.1649	-2.3458	-2.1438	-2.415	-3.2737	0.31818	0.3913	0.35818	na	0.5	0.90526	0.10234	23	0	0	6.483	3.6789	6.9526	-0.67034	-0.079074	0.25	0.4	
-0.51141	-1.9866	-0.86966	-0.88843	-0.71126	-0.78255	-1.7684	0	0	0.097169	na	0.5	0.88947	0.10732	15	0	0	4.228	3.6421	5.4105	-0.21478	-0.065497	0.3	0.4	
-1.1487	-8.9727	-1.2028	-1.3747	-1.4443	-1.6207	1.3789	0	0	0.026342	na	0.6	0.87895	0.081741	9	0	0	2.5368	1.6895	0.31053	-0.51768	0.08512	0.35	0.45	
-0.70503	-1.4589	-0.3242	-0.50308	-0.45619	-0.63947	-3.6632	0.3	0.45455	0.31194	na	0.4	0.80526	0.10148	11	0	0	3.1006	2.4842	6.1474	-0.30809	-0.18501	0.4	0.6	
0.13931	-1.0904	0.2414	0.24571	0.19466	0.21404	1.6737	0.066667	0.125	0.11446	na	0.5	0.92632	0.13746	16	0	0	4.5099	4.6789	3.0053	0.058089	0.058114	0.15	0.3	
0.087047	-0.06475	0.25891	0.24203	0.45788	0.40927	-4.1789	0.2963	0.5	0.42371	na	0.55	0.87368	0.13553	28	0	0	7.8923	8.0684	12.247	0.034576	-0.082916	0.35	0.4	
-0.73486	-0.27666	-1.2028	-1.2376	-0.27158	-0.49215	-4.5368	0.375	0.66667	0.45699	na	0.3	0.72632	0.11364	9	0	0	2.5368	1.9947	6.5316	-0.33118	-0.28005	0.45	0.5	
-0.58104	-2.5962	0.014603	-0.18955	-0.085323	-0.3051	3.4	0.060606	0.11765	0.1337	na	0.7	0.95789	0.10853	34	0	0	9.5836	8.1737	4.7737	-0.228	0.055556	0.15	0.15	
1.0126	-0.64037	0.73537	0.94926	0.78478	1.0393	-3.2632	0.27778	0.36842	0.44997	na	0.55	0.91579	0.17181	19	0	0	5.3555	6.7895	10.053	0.41497	-0.095414	0.2	0.25	
-0.30533	-5.0401	0.22999	0.087132	0.18187	0.03741	2.1895	0	0	0.087747	na	0.6	0.92632	0.12019	12	0	0	3.3824	3.0947	0.90526	-0.13182	0.10136	0.25	0.35	
-0.89774	-8.0187	-0.65875	-0.84717	-0.88105	-1.074	-0.042105	0	0	0.069553	na	0.75	0.97368	0.093212	19	0	0	5.3555	4.0842	4.1263	-0.36791	-0.0012311	0.1	0.15	
-0.81921	-2.2577	-0.59073	-0.7617	-0.76924	-0.94357	-0.25263	0	0	0.037307	na	0.45	0.78947	0.098639	12	0	0	3.3824	2.6105	2.8632	-0.35369	-0.011696	0.45	0.55	
0.40634	-7.4978	-0.30579	-0.11453	-0.44606	-0.2158	2.3474	0	0	0.08831	na	0.75	0.97368	0.14213	14	0	0	3.9462	4.3842	2.0368	0.17204	0.09315	0.1	0.2	
1.0734	1.3373	0.82571	1.0449	0.89701	1.1575	2.6421	0.35	0.57143	0.42496	na	0.45	0.88947	0.17427	21	0	0	5.9193	7.5842	4.9421	0.43593	0.069897	0.2	0.2	
-0.66731	-3.23	-0.93758	-0.99746	-1.2142	-1.2587	1.0316	0.11111	0.21053	0.21814	na	0.6	0.9	0.10298	19	0	0	5.3555	4.4105	3.3789	-0.27347	0.030163	0.3	0.35	
0.84925	-0.50731	0.98796	1.1024	1.1147	1.2529	2.1895	0.21875	0.33333	0.30485	na	0.65	0.95789	0.16595	33	0	0	9.3017	11.305	9.1158	0.33383	0.03686	0.15	0.2	
-0.30748	-1.9614	0.30776	0.14571	0.51065	0.294	0.43158	0.14286	0.24138	0.25541	na	0.65	0.94737	0.12042	29	0	0	8.1742	7.5316	7.1	-0.12185	0.0082678	0.2	0.2	
-0.42413	-5.3569	-0.52854	-0.57829	-0.71126	-0.74936	2.3263	0.071429	0.13333	0.13742	na	0.65	0.93158	0.1131	15	0	0	4.228	3.7421	1.4158	-0.17813	0.08616	0.25	0.25	
0.44441	1.8265	-0.58445	-0.3237	-0.42649	-0.16712	0.36842	0.32353	0.4	0.39076	na	0.5	0.85263	0.1435	35	0	0	9.8654	10.974	10.605	0.1741	0.005848	0.35	0.4	
0.78293	3.3273	1.5475	1.5377	1.7442	1.7399	-2.8316	0.125	0.23529	0.37405	na	0.3	0.79474	0.17043	17	0	0	4.7918	5.7947	8.6263	0.32439	-0.092535	0.4	0.4	
-0.65096	-3.7449	-0.2933	-0.4623	-0.43979	-0.61316	-0.92632	0	0	0.14169	na	0.6	0.92105	0.10237	17	0	0	4.7918	3.9579	4.8842	-0.26971	-0.030272	0.25	0.4	
-0.16007	-0.0053935	1.1635	0.89862	1.3119	1.0122	-9.5579	0.26087	0.33333	0.41662	na	0.5	0.87895	0.13152	24	0	0	6.7649	6.4842	16.042	-0.0643	-0.22125	0.3	0.5	
-0.15833	-4.3552	0.57014	0.41353	0.58974	0.4226	1.8737	0	0	0.11829	na	0.7	0.96316	0.127	21	0	0	5.9193	5.6737	3.8	-0.0643	0.049568	0.15	0.2	
1.006	-1.4422	0.86241	1.0461	0.9011	1.1157	-1.1263	0.125	0.22222	0.33789	na	0.45	0.88947	0.17826	9	0	0	2.5368	3.2789	4.4053	0.45339	-0.069526	0.25	0.4	
0.061141	-2.3184	0.73537	0.6246	0.78478	0.66978	2.2526	0.11111	0.21053	0.20609	na	0.6	0.93684	0.13662	19	0	0	5.3555	5.4421	3.1895	0.025056	0.065866	0.2	0.3	
0.36084	-0.79907	0.57014	0.59125	0.58974	0.62592	2.5368	0.2	0.33333	0.29366	na	0.55	0.93158	0.14676	21	0	0	5.9193	6.4789	3.9421	0.14654	0.067112	0.2	0.2	
0.41422	-2.9554	0.17772	0.28725	0.11845	0.25839	2.7263	0	0	0.11412	na	0.65	0.95789	0.14597	19	0	0	5.3555	5.9421	3.2158	0.16975	0.079717	0.15	0.2	
-0.78052	-1.6224	-0.77687	-0.90394	-1.018	-1.1406	-1.6421	0.058824	0.11111	0.13123	na	0.5	0.88947	0.10295	18	0	0	5.0737	4.0211	5.6632	-0.32154	-0.050682	0.3	0.35	
0.0090565	-0.14418	-0.11593	-0.09197	-0.23632	-0.19047	1.3789	0.2381	0.36364	0.31698	na	0.5	0.91579	0.13043	22	0	0	6.2011	6.2158	4.8368	0.0036635	0.034822	0.2	0.25	
-1.0203	-2.5443	-1.0011	-1.1674	-0.76924	-1.0184	-0.21053	0	0	0.052577	na	0.45	0.88947	0.10989	12	0	0	3.3824	2.4211	2.6316	-0.44051	-0.0097466	0.25	0.45	
-0.35514	-1.3535	-0.2933	-0.36174	-0.43979	-0.49938	1.9368	0.1875	0.29412	0.28476	na	0.5	0.86316	0.11468	17	0	0	4.7918	4.3368	2.4	-0.14715	0.063295	0.35	0.5	
0.82488	-0.93706	-0.041475	0.24915	-0.14745	0.20443	0.16842	0.18182	0.26087	0.33983	na	0.6	0.92105	0.15852	23	0	0	6.483	7.8737	7.7053	0.33246	0.0040681	0.25	0.25	
0.45999	-1.5376	0.93475	0.92488	0.98882	0.99195	0.063158	0.22222	0.3	0.29577	na	0.45	0.91053	0.156	10	0	0	2.8187	3.1895	3.1263	0.20387	0.0035088	0.2	0.35	
-0.73237	-6.559	-1.0974	-1.151	-1.4196	-1.4534	2.3474	0	0	0.081196	na	0.75	0.95789	0.096218	22	0	0	6.2011	5.0158	2.6684	-0.29625	0.059277	0.2	0.3	
0.30626	-1.6652	0.71369	0.69087	0.7453	0.73279	-1	0	0	0.18815	na	0.5	0.9	0.14696	13	0	0	3.6643	3.9737	4.9737	0.13085	-0.042735	0.25	0.3	
-0.18066	-2.575	0.1537	0.065291	0.091536	0.006987	0.46316	0.14286	0.26667	0.20601	na	0.55	0.92105	0.12889	15	0	0	4.228	4.0211	3.5579	-0.075875	0.017154	0.25	0.3	
0.46549	-3.9194	0.64035	0.68394	0.65742	0.71911	-0.14737	0.090909	0.16667	0.23116	na	0.6	0.95263	0.15293	12	0	0	3.3824	3.8211	3.9684	0.20098	-0.0068226	0.15	0.2	
-0.51948	-6.2508	-0.2933	-0.41761	-0.43979	-0.56259	1.5158	0	0	0.083231	na	0.7	0.96316	0.1119	17	0	0	4.7918	4.1263	2.6105	-0.21524	0.049536	0.15	0.2	
-0.29194	-8.4416	-0.37993	-0.41154	-0.54788	-0.56441	0.93684	0.11111	0.21053	0.17086	na	0.8	0.97368	0.11563	19	0	0	5.3555	4.9421	4.0053	-0.11964	0.027393	0.15	0.2	
0.53455	-1.1619	1.1382	1.1166	1.2785	1.2598	3.5053	0.13636	0.26087	0.24271	na	0.6	0.95263	0.15732	23	0	0	6.483	7.3842	3.8789	0.21545	0.084668	0.15	0.2	
0.23547	-2.1181	0.86241	0.79078	0.9011	0.83743	-4.1579	0.125	0.22222	0.31988	na	0.45	0.88421	0.14704	9	0	0	2.5368	2.7105	6.8684	0.10612	-0.25666	0.25	0.4	
-1.3454	-2.7359	-1.9763	-2.0805	-1.9416	-2.1143	-0.65263	0	0	0.016195	na	0.45	0.85789	0.095496	13	0	0	3.6643	2.3053	2.9579	-0.57482	-0.02789	0.35	0.45	
0.17162	-1.0362	0.7859	0.70289	0.85728	0.77022	1.4105	0.24	0.34615	0.35223	na	0.6	0.95263	0.14085	26	0	0	7.3286	7.6526	6.2421	0.068524	0.030139	0.15	0.2	
-0.042988	-3.7203	-0.98521	-0.82248	-1.2882	-1.0739	1.6632	0.090909	0.17391	0.19753	na	0.7	0.93158	0.12296	23	0	0	6.483	6.4105	4.7474	-0.017326	0.040173	0.25	0.25	
-0.01949	-1.6838	0.099526	0.075106	0.025622	0.013579	0.51579	0.23529	0.44444	0.29788	na	0.55	0.88947	0.13214	18	0	0	5.0737	5.0474	4.5316	-0.0080291	0.015919	0.3	0.3	
0.13547	-4.4777	-0.1011	-0.036778	0.11845	0.15012	-2.5895	0.22222	0.31579	0.25311	na	0.7	0.96316	0.13345	19	0	0	5.3555	5.5474	8.1368	0.055519	-0.075716	0.15	0.25	
1.4501	1.3137	1.5182	1.7395	1.6971	1.9546	-1.3789	0.35714	0.4	0.45975	na	0.4	0.9	0.19632	15	0	0	4.228	5.8895	7.2684	0.60902	-0.051072	0.2	0.3	
-0.72261	-2.6458	1.1109	0.6633	1.2427	0.73631	-3.4105	0.2381	0.27273	0.28897	na	0.6	0.95789	0.11065	22	0	0	6.2011	5.0316	8.4421	-0.29231	-0.086124	0.1	0.2	
1.0803	0.64089	0.45955	0.73904	0.44512	0.76543	0.74737	0	0	0.26205	na	0.35	0.82632	0.17703	10	0	0	2.8187	3.6895	2.9421	0.47879	0.04152	0.3	0.3	
-1.1706	-3.7507	-1.0507	-1.2609	-0.95059	-1.2328	-0.24211	0.066667	0.125	0.078223	na	0.55	0.92632	0.091652	16	0	0	4.5099	3.0895	3.3316	-0.48814	-0.0084064	0.2	0.35	
0.16149	-2.2138	0.73537	0.65884	0.78478	0.70875	-4.7263	0.11111	0.21053	0.36712	na	0.6	0.94737	0.14131	19	0	0	5.3555	5.5842	10.311	0.06618	-0.1382	0.15	0.25	
-0.27276	-6.1686	-0.40467	-0.42522	-0.56884	-0.5741	2.0421	0.066667	0.125	0.28833	na	0.7	0.95263	0.11713	16	0	0	4.5099	4.1789	2.1368	-0.11374	0.070906	0.2	0.2	
-0.47374	-0.60917	-0.015659	-0.17063	-0.098574	-0.25514	-0.70526	0.11111	0.2	0.23258	na	0.35	0.8	0.11265	10	0	0	2.8187	2.4368	3.1421	-0.20996	-0.039181	0.35	0.65	
0.049965	0.44691	-0.1702	-0.12411	-0.27158	-0.20871	1.6737	0.125	0.22222	0.24448	na	0.3	0.75789	0.13698	9	0	0	2.5368	2.5737	0.9	0.022518	0.10331	0.45	0.65	
1.7197	2.2051	1.5012	1.816	1.6703	2.0325	-0.61053	0.53846	0.64286	0.66431	na	0.35	0.85263	0.20714	14	0	0	3.9462	5.8	6.4105	0.72808	-0.024227	0.3	0.35	
0.55811	-2.0447	-0.19261	0.031904	-0.32226	-0.049788	-0.031579	0.23529	0.38889	0.3197	na	0.6	0.9	0.14843	18	0	0	5.0737	5.8263	5.8579	0.22992	-0.00097466	0.3	0.3	
-1.3245	-0.74756	-2.3606	-2.39	-1.4938	-1.7352	-3.9789	0.33333	0.46154	0.34848	na	0.35	0.81579	0.12848	13	0	0	3.6643	2.3263	6.3053	-0.56591	-0.17004	0.3	0.5	
0.3566	-1.31	-0.041475	0.08841	-0.14745	0.019704	1.9579	0.13636	0.17391	0.24226	na	0.6	0.94211	0.14233	23	0	0	6.483	7.0842	5.1263	0.14373	0.047292	0.15	0.25	
0.39522	-1.7268	-0.081638	0.066946	-0.18709	-0.0033185	1.9789	0.066667	0.125	0.18071	na	0.55	0.92632	0.14424	16	0	0	4.5099	4.9895	3.0105	0.1648	0.068713	0.2	0.25	
0.51894	-1.1746	0.90227	0.91785	0.99334	1.0197	-0.23158	0.27273	0.43478	0.43434	na	0.6	0.94737	0.15422	23	0	0	6.483	7.3579	7.5895	0.20915	-0.0055937	0.15	0.2	
0.54373	0.17518	0.41137	0.52438	0.40183	0.54585	1.3474	0.11538	0.14815	0.3085	na	0.55	0.93684	0.15093	27	0	0	7.6105	8.6737	7.3263	0.21652	0.027724	0.15	0.3	
0.056176	0.66759	0.71369	0.60671	0.7453	0.63899	0.81053	0.16667	0.23077	0.23563	na	0.35	0.87895	0.13951	13	0	0	3.6643	3.7211	2.9105	0.024002	0.034638	0.2	0.4	
-0.59344	-1.6129	-0.6001	-0.69485	-0.43979	-0.59103	-1.4105	0	0	0.12689	na	0.5	0.9	0.1085	17	0	0	4.7918	4.0316	5.4421	-0.24588	-0.046096	0.25	0.35	
0.41345	0.39897	0.21132	0.31111	0.1624	0.28334	0.95789	0.42857	0.625	0.52229	na	0.3	0.63158	0.15047	8	0	0	2.255	2.5316	1.5737	0.19012	0.06652	0.6	0.65	
-0.054615	-2.6728	-0.19261	-0.1768	-0.32226	-0.28666	0.73684	0.11765	0.22222	0.26585	na	0.6	0.92105	0.12485	18	0	0	5.0737	5	4.2632	-0.022499	0.022742	0.25	0.4	
-1.3107	-3.021	-1.0011	-1.2648	-1.2448	-1.5213	-1.3895	0	0	0.048234	na	0.45	0.85789	0.079433	12	0	0	3.3824	2.1474	3.5368	-0.56591	-0.064327	0.3	0.55	
-0.97078	-5.002	-0.52854	-0.76329	-0.71126	-0.95723	2.2316	0	0	0.11914	na	0.6	0.87895	0.091707	15	0	0	4.228	3.1158	0.88421	-0.40771	0.082651	0.35	0.45	
0.62189	-3.7319	0.22999	0.39818	0.18187	0.38242	-1.3263	0.090909	0.16667	0.20246	na	0.6	0.92105	0.15572	12	0	0	3.3824	3.9684	5.2947	0.2685	-0.061404	0.25	0.3	
1.1344	-0.48405	0.86241	1.0886	0.9011	1.1621	-1.3579	0.5	0.55556	0.56995	na	0.4	0.87895	0.18348	9	0	0	2.5368	3.3737	4.7316	0.51127	-0.083821	0.25	0.45	
-0.80855	-2.3862	-1.4952	-1.5035	-1.5474	-1.5878	-0.84211	0	0	0.090134	na	0.55	0.90526	0.095121	19	0	0	5.3555	4.2105	5.0526	-0.33135	-0.024623	0.25	0.3	
-0.3657	-3.1917	-0.731	-0.72474	-0.99389	-0.95914	-3.4842	0.074074	0.14286	0.13571	na	0.7	0.94737	0.11065	28	0	0	7.8923	7.1526	10.637	-0.14526	-0.069131	0.2	0.2	
0.39007	0.29415	-0.075876	0.072639	0.74551	0.76581	-7.2842	0.17857	0.27586	0.33113	na	0.55	0.91579	0.14714	29	0	0	8.1742	8.9895	16.274	0.15457	-0.13954	0.25	0.25	
-0.39585	-1.5007	-0.19659	-0.29679	-0.33208	-0.42791	-2.4421	0.15	0.28571	0.21663	na	0.55	0.89474	0.1179	21	0	0	5.9193	5.3053	7.7474	-0.16076	-0.064606	0.3	0.3	
-0.15744	-2.1318	-0.43918	-0.4147	-0.59815	-0.55497	1.7474	0	0	0.1113	na	0.5	0.88421	0.12273	13	0	0	3.6643	3.5053	1.7579	-0.067268	0.074674	0.3	0.35	
0.5057	-1.4979	-0.015659	0.15541	0.44512	0.55559	-2.7053	0.11111	0.2	0.31139	na	0.45	0.88947	0.15061	10	0	0	2.8187	3.2263	5.9316	0.22413	-0.15029	0.25	0.35	
-0.06022	-1.2739	0.2414	0.17803	0.19466	0.13772	0.97895	0.066667	0.125	0.18213	na	0.5	0.92105	0.13011	16	0	0	4.5099	4.4368	3.4579	-0.025111	0.033991	0.2	0.25	
0.81169	-0.3538	0.62709	0.79122	0.65221	0.8502	2.6105	0.125	0.23529	0.21561	na	0.5	0.9	0.16718	17	0	0	4.7918	5.8316	3.2211	0.33631	0.085311	0.25	0.3	
0.34302	-0.31166	-0.18742	-0.038087	0.091536	0.20612	-2.7579	0.35714	0.53333	0.43854	na	0.45	0.84211	0.14504	15	0	0	4.228	4.6211	7.3789	0.14406	-0.10214	0.35	0.4	
-0.16389	-3.9256	-0.48474	-0.45396	-0.67014	-0.61556	1.4947	0.058824	0.11111	0.12803	na	0.65	0.94737	0.11965	18	0	0	5.0737	4.8526	3.3579	-0.067515	0.046134	0.15	0.2	
0.36389	-0.19068	-0.1702	-0.020094	-0.27158	-0.095338	-1.0211	0	0	0.12558	na	0.35	0.76316	0.14473	9	0	0	2.5368	2.8053	3.8263	0.164	-0.063028	0.45	0.5	
-0.14937	-1.4261	-0.28426	-0.28434	-0.4356	-0.41652	-0.010526	0.10526	0.2	0.19509	na	0.55	0.9	0.13026	20	0	0	5.6374	5.4158	5.4263	-0.060924	-0.0002924	0.3	0.35	
0.7741	-1.6856	0.52264	0.69636	0.54401	0.75904	-3.1053	0.26316	0.35897	0.3887	na	0.75	0.97368	0.1588	39	0	0	10.993	13.132	16.237	0.30152	-0.044235	0.1	0.15	
-1.189	-4.9033	-1.2078	-1.3949	-1.046	-1.3132	0.084211	0.083333	0.15385	0.13584	na	0.55	0.91579	0.091169	13	0	0	3.6643	2.4632	2.3789	-0.50803	0.0035987	0.25	0.35	
0.76803	-0.48514	1.5924	1.5693	1.8188	1.7954	-1.0421	0.4	0.61905	0.49435	na	0.55	0.92105	0.1693	21	0	0	5.9193	7.1105	8.1526	0.31191	-0.027569	0.25	0.35	
0.76024	-1.8759	0.11594	0.35754	0.040918	0.33845	-1.4211	0.28571	0.48276	0.39879	na	0.7	0.93158	0.1566	29	0	0	8.1742	9.7632	11.184	0.30127	-0.027223	0.25	0.3	
-0.663	-3.2137	-0.86966	-0.93973	-1.1127	-1.1721	1.7789	0.071429	0.13333	0.1275	na	0.55	0.88421	0.10206	15	0	0	4.228	3.4684	1.6895	-0.27845	0.065887	0.3	0.4	
-0.16866	-5.9777	-0.72771	-0.65548	-0.95059	-0.84953	2.0842	0.13333	0.25	0.24028	na	0.7	0.95789	0.12306	16	0	0	4.5099	4.3053	2.2211	-0.070329	0.072368	0.15	0.25	
0.78402	-0.78124	0.83594	0.95294	0.89433	1.0376	-0.063158	0.35714	0.6	0.38895	na	0.5	0.92632	0.16542	15	0	0	4.228	5.1263	5.1895	0.32927	-0.0023392	0.2	0.2	
1.2702	-1.7818	0.57014	0.90256	0.58974	0.98207	-0.95789	0.15	0.28571	0.33906	na	0.65	0.94211	0.17934	21	0	0	5.9193	7.8895	8.8474	0.51586	-0.025341	0.2	0.25	
-1.6671	-5.2265	-2.3317	-2.4832	-1.8806	-2.1956	-3.5895	0.16667	0.26316	0.22468	na	0.6	0.9	0.08561	19	0	0	5.3555	2.9947	6.5842	-0.68319	-0.10496	0.3	0.35	
-0.44964	-2.3812	0.32029	0.11034	0.28821	0.064792	0.95789	0.0625	0.11765	0.18085	na	0.55	0.92632	0.11467	17	0	0	4.7918	4.2158	3.2579	-0.1863	0.031304	0.2	0.35	
-1.8414	-1.8092	-1.4114	-1.7811	-1.7204	-2.1137	-0.17895	0	0	0.0052883	na	0.35	0.58421	0.076914	12	0	0	3.3824	1.6474	1.8263	-0.79501	-0.0082846	0.65	0.75	
1.1752	-1.0847	0.36273	0.70193	0.34218	0.74802	1.8316	0.2	0.26923	0.32507	na	0.65	0.95789	0.17339	26	0	0	7.3286	9.5474	7.7158	0.46922	0.039136	0.15	0.2	
-1.1392	-3.8965	-1.8293	-1.8887	-2.1136	-2.1735	0.57895	0	0	0.020831	na	0.4	0.82105	0.083705	7	0	0	1.9731	1.2895	0.71053	-0.53697	0.045948	0.35	0.6	
-0.13328	-3.0181	-0.6001	-0.53842	-0.80379	-0.7143	0.61053	0.0625	0.11765	0.12216	na	0.6	0.92105	0.12438	17	0	0	4.7918	4.6211	4.0105	-0.055221	0.019952	0.25	0.25	
-0.79223	-0.7743	-1.6533	-1.6277	-0.67014	-0.85846	-7.4632	0.23529	0.27778	0.321	na	0.45	0.88421	0.1186	18	0	0	5.0737	4.0053	11.468	-0.32636	-0.23034	0.25	0.35	
-0.14713	-1.0628	0.25891	0.1612	0.21591	0.11768	-3.6526	0.37037	0.42857	0.41165	na	0.6	0.93684	0.12532	28	0	0	7.8923	7.5947	11.247	-0.058443	-0.072473	0.2	0.3	
0.34374	-2.8043	-0.017576	0.10307	-0.11592	0.038746	-0.12632	0.10526	0.2	0.24602	na	0.65	0.95263	0.14145	20	0	0	5.6374	6.1474	6.2737	0.1402	-0.0035088	0.15	0.2	
0.091255	-0.39778	0.64035	0.5584	0.65742	0.57986	-0.95789	0	0	0.22073	na	0.4	0.84737	0.13846	12	0	0	3.3824	3.4684	4.4263	0.039399	-0.044347	0.35	0.5	
0.4303	-2.9227	0.49482	0.55264	0.49293	0.57119	2.8105	0.071429	0.13333	0.19904	na	0.6	0.93684	0.14928	15	0	0	4.228	4.7211	1.9105	0.18072	0.10409	0.2	0.25	
0.68344	-0.10828	1.1635	1.1885	1.3119	1.346	-0.38947	0.043478	0.083333	0.27291	na	0.55	0.93158	0.16221	24	0	0	6.7649	7.9632	8.3526	0.27453	-0.0090156	0.2	0.2	
-0.42499	-1.4269	-0.9069	-0.88968	-1.1678	-1.1268	1.8632	0.1875	0.35294	0.24904	na	0.5	0.91579	0.11927	17	0	0	4.7918	4.2474	2.3842	-0.17608	0.060888	0.2	0.25	
0.54055	-1.8353	0.49482	0.58995	0.49293	0.61311	2.8526	0.21429	0.4	0.31566	na	0.55	0.92632	0.15344	15	0	0	4.228	4.8474	1.9947	0.22702	0.10565	0.2	0.25	
-0.88925	-1.0778	-1.2137	-1.2996	-1.5318	-1.6056	1.6211	0.25	0.47059	0.27535	na	0.45	0.82105	0.10591	17	0	0	4.7918	3.6526	2.0316	-0.36844	0.052976	0.4	0.45	
0.36219	-1.1408	0.45655	0.49841	0.45161	0.51244	1.3158	0.16667	0.26316	0.24935	na	0.55	0.92105	0.14827	19	0	0	5.3555	5.8684	4.5526	0.14843	0.038473	0.25	0.35	
-0.45091	-3.8063	-0.017576	-0.16854	-0.11592	-0.27122	-0.37895	0.10526	0.15	0.22303	na	0.65	0.95263	0.11381	20	0	0	5.6374	4.9684	5.3474	-0.18392	-0.010526	0.15	0.25	
-1.2138	-1.4867	-0.2933	-0.65365	-0.43979	-0.82966	-0.15789	0.125	0.23529	0.24314	na	0.45	0.75263	0.084186	17	0	0	4.7918	3.2368	3.3947	-0.50293	-0.00516	0.5	0.6	
0.16099	-2.9376	0.88746	0.78422	0.95816	0.85285	0.35789	0	0	0.064565	na	0.6	0.94737	0.14203	16	0	0	4.5099	4.7053	4.3474	0.067132	0.012427	0.15	0.3	
-0.096874	-1.1443	0.41137	0.30349	0.65134	0.49428	-0.94737	0.038462	0.074074	0.093495	na	0.6	0.94737	0.12906	27	0	0	7.6105	7.4211	8.3684	-0.038576	-0.019493	0.15	0.15	
-0.064558	0.36961	0.2414	0.17656	0.19466	0.13606	-0.4	0.33333	0.375	0.44638	na	0.4	0.77368	0.12844	16	0	0	4.5099	4.4316	4.8316	-0.02692	-0.013889	0.45	0.5	
-1.4106	-2.2977	-1.2164	-1.48	-0.54788	-0.9989	-6.7579	0.16667	0.26316	0.26481	na	0.5	0.83158	0.085515	19	0	0	5.3555	3.3579	10.116	-0.5781	-0.1976	0.4	0.45	
-0.68	-1.5289	-1.4854	-1.4531	-1.1115	-1.1727	-2.9263	0.14286	0.25	0.18217	na	0.35	0.77368	0.1125	8	0	0	2.255	1.8	4.7263	-0.31269	-0.20322	0.35	0.45	
