mlcoalsim version 094beta (20060305)
OUTPUT FILE: date Fri Mar 17 14:53:29 2006 

Input data from the file: /Users/user/Documents/WorkatUB/Stephan/FSall/S20/WallHudson_method/other_alternatives/expansion/R00/theta_avg/L1n20thetaS20D1m0x010R00

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 974

N_loci:                1
N_sites:               1000
N_samples:             20
Thetaw:                33.84
Recombination:         0
Nintn:                 1
Ts:                    0
Nrec:                  1
Npast:                 0.1
Tpast:                 0.025


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-1.3945	-4.4341	-1.8218	-1.9694	-2.1959	-2.3423	0.45263	0.090909	0.16667	0.12921	na	0.5	0.85789	0.08089	12	0	0	3.3824	2.0684	1.6158	-0.60209	0.020955	0.35	0.5	
-1.6537	-9.0974	-2.3149	-2.4661	-2.9296	-3.0576	-0.8	0	0	0.017903	na	0.8	0.97368	0.057834	28	0	0	7.8923	4.5474	5.3474	-0.65686	-0.015873	0.15	0.2	
-1.9233	-5.4448	-1.9165	-2.2225	-1.186	-1.6906	-2.6211	0.11111	0.2	0.16692	na	0.45	0.70526	0.063896	10	0	0	2.8187	1.2684	3.8895	-0.85241	-0.14561	0.55	0.6	
-1.1441	-6.359	-0.90679	-1.1369	-1.2031	-1.4406	-4.6105	0.16	0.19231	0.19859	na	0.75	0.94211	0.081381	26	0	0	7.3286	5.1684	9.7789	-0.45683	-0.098516	0.25	0.3	
-2.156	-6.8708	-2.9164	-3.1285	-3.521	-3.7311	-0.063158	0	0	0.070975	na	0.55	0.83684	0.058875	15	0	0	4.228	1.7579	1.8211	-0.90547	-0.0023392	0.4	0.55	
-1.903	-6.4082	-2.8355	-2.9762	-3.409	-3.5413	1.4737	0	0	0.011589	na	0.55	0.88421	0.066266	14	0	0	3.9462	1.8947	0.42105	-0.80569	0.05848	0.3	0.5	
-0.8976	-2.7431	-1.069	-1.1838	-1.3659	-1.4725	-1.1158	0.058824	0.11111	0.11697	na	0.55	0.90526	0.093666	18	0	0	5.0737	3.8632	4.9789	-0.36977	-0.034438	0.25	0.35	
-0.43318	-2.1306	-0.77687	-0.78563	-1.018	-1.0063	1.7158	0	0	0.074843	na	0.55	0.86842	0.11032	18	0	0	5.0737	4.4895	2.7737	-0.17845	0.052956	0.35	0.4	
-1.2439	-7.7126	-1.39	-1.5639	-1.7159	-1.8905	2.1579	0	0	0.016386	na	0.65	0.94211	0.073358	14	0	0	3.9462	2.6053	0.44737	-0.52664	0.085631	0.2	0.3	
-1.1186	-9.7789	-1.4745	-1.5925	-1.8684	-1.9734	0.89474	0.1	0.19048	0.1449	na	0.8	0.96316	0.077757	21	0	0	5.9193	4.1842	3.2895	-0.45429	0.02367	0.2	0.3	
-1.6304	-4.7567	-2.6659	-2.7448	-3.2411	-3.3002	1.5895	0.066667	0.125	0.081825	na	0.55	0.86842	0.06575	16	0	0	4.5099	2.5316	0.94211	-0.67986	0.05519	0.3	0.35	
-0.79799	-1.6699	-1.4854	-1.492	-1.7485	-1.7478	-0.45263	0	0	0.023334	na	0.35	0.80526	0.10157	8	0	0	2.255	1.7211	2.1737	-0.36696	-0.031433	0.35	0.55	
-0.83516	-2.6522	-0.48474	-0.6826	-0.67014	-0.87506	-0.73684	0	0	0.072799	na	0.55	0.87368	0.098818	18	0	0	5.0737	3.9474	4.6842	-0.34405	-0.022742	0.35	0.45	
-0.27273	-2.483	-0.61502	-0.5976	-0.85932	-0.81141	3.8421	0.096774	0.15625	0.17403	na	0.7	0.95789	0.11572	32	0	0	9.0198	8.3947	4.5526	-0.10741	0.066703	0.15	0.2	
-0.29672	-0.25924	0.055607	-0.054382	-0.022783	-0.13095	1.8842	0.076923	0.14286	0.1516	na	0.4	0.81579	0.12084	14	0	0	3.9462	3.6263	1.7421	-0.12562	0.07477	0.4	0.55	
-0.88748	-2.764	-2.1128	-2.0385	-2.5625	-2.4567	1.3474	0.076923	0.14286	0.13943	na	0.5	0.9	0.094207	14	0	0	3.9462	2.9895	1.6421	-0.37574	0.053467	0.25	0.4	
-0.85857	-3.7976	-1.6533	-1.6503	-2.0617	-2.0307	1.7263	0	0	0.039554	na	0.6	0.92632	0.09009	18	0	0	5.0737	3.9158	2.1895	-0.35369	0.053281	0.2	0.3	
-0.80541	-1.4148	-0.86966	-0.98792	-1.1127	-1.2262	-1.1789	0.14286	0.2	0.15754	na	0.45	0.84737	0.097168	15	0	0	4.228	3.3053	4.4842	-0.33826	-0.043665	0.35	0.45	
-1.1233	-1.4276	-0.48342	-0.78489	-0.7	-1.0261	-10.389	0.30303	0.32353	0.35434	na	0.6	0.87895	0.085497	34	0	0	9.5836	6.8579	17.247	-0.44079	-0.16976	0.35	0.45	
0.7456	-1.2671	-0.61141	-0.24363	-0.84571	-0.39435	1.1895	0.11538	0.14815	0.23966	na	0.65	0.94211	0.15009	27	0	0	7.6105	9.0684	7.8789	0.2969	0.024475	0.2	0.25	
-0.58491	-3.1	-0.86966	-0.9133	-1.1127	-1.1424	2.4842	0	0	0.033876	na	0.55	0.92632	0.10262	15	0	0	4.228	3.5579	1.0737	-0.24565	0.092008	0.2	0.35	
-0.56798	-1.007	-0.55095	-0.64629	-0.75528	-0.84273	-0.62105	0.15789	0.3	0.28893	na	0.5	0.89474	0.10641	20	0	0	5.6374	4.7947	5.4158	-0.23166	-0.017251	0.25	0.3	
-0.55862	-5.0305	-0.82347	-0.86622	-1.046	-1.0767	1.6737	0	0	0.034087	na	0.6	0.92632	0.10241	13	0	0	3.6643	3.1	1.4263	-0.23868	0.071525	0.2	0.25	
-0.309	-2.8052	-0.76251	-0.7309	-1.0368	-0.97121	1.2632	0.068966	0.1	0.13223	na	0.7	0.96316	0.11233	30	0	0	8.4561	7.7895	6.5263	-0.12218	0.023392	0.15	0.2	
-1.0443	-6.6762	-1.2108	-1.3494	-1.5141	-1.6489	2.2737	0	0	0.02633	na	0.65	0.94737	0.083931	15	0	0	4.228	3.0316	0.75789	-0.43858	0.084211	0.15	0.25	
-1.2325	-4.087	-1.8218	-1.915	-2.1959	-2.282	0.86316	0	0	0.10014	na	0.5	0.8	0.085181	12	0	0	3.3824	2.2211	1.3579	-0.53215	0.039961	0.45	0.55	
-0.88725	-2.282	-0.55095	-0.75542	-0.75528	-0.96727	2.8526	0	0	0.050783	na	0.55	0.9	0.096688	20	0	0	5.6374	4.3211	1.4684	-0.36189	0.07924	0.3	0.4	
-0.98845	-4.6675	-1.3738	-1.4647	-1.7141	-1.7936	1.6737	0.066667	0.125	0.14397	na	0.6	0.90526	0.088392	16	0	0	4.5099	3.3105	1.6368	-0.41217	0.058114	0.3	0.35	
-0.95088	-4.261	-1.2137	-1.3206	-1.5318	-1.6293	1.9895	0.125	0.23529	0.18908	na	0.6	0.93684	0.09365	17	0	0	4.7918	3.5737	1.5842	-0.39398	0.065015	0.2	0.35	
-1.2597	-5.3154	-1.8844	-1.9771	-2.3537	-2.4272	1.6421	0	0	0.039045	na	0.65	0.94211	0.073328	20	0	0	5.6374	3.7684	2.1263	-0.51382	0.045614	0.2	0.35	
-1.8233	-5.6378	-1.8293	-2.1128	-1.4153	-1.8282	-1.0842	0	0	0.004309	na	0.4	0.64737	0.067522	7	0	0	1.9731	0.87895	1.9632	-0.85944	-0.086048	0.6	0.7	
-2.0362	-9.2513	-2.8111	-3.0041	-1.7182	-2.2174	-10.295	0.12	0.15385	0.14184	na	0.75	0.96842	0.079071	26	0	0	7.3286	3.4842	13.779	-0.81301	-0.21997	0.15	0.2	
-1.711	-2.2728	-2.7477	-2.8394	-2.9878	-3.1227	-0.063158	0.1875	0.35294	0.19418	na	0.45	0.83684	0.082563	17	0	0	4.7918	2.6	2.6632	-0.70891	-0.002064	0.3	0.4	
-0.88001	-2.2016	-1.0507	-1.1624	-1.3323	-1.4369	1.8316	0	0	0.082773	na	0.5	0.86316	0.096525	16	0	0	4.5099	3.4421	1.6105	-0.36696	0.063596	0.35	0.4	
1.3937	3.2783	0.96799	1.2727	1.077	1.4356	-1.1474	0.375	0.4	0.53674	na	0.4	0.86842	0.18623	25	0	0	7.0467	9.5842	10.732	0.55809	-0.025497	0.25	0.4	
-0.94556	-4.3755	-1.9856	-1.9526	-2.483	-2.4107	1.1158	0.1	0.19048	0.15523	na	0.65	0.91053	0.08571	21	0	0	5.9193	4.4526	3.3368	-0.38401	0.029518	0.3	0.3	
-0.20844	-1.8462	-0.041475	-0.10556	-0.14745	-0.2032	1.8421	0.13636	0.17391	0.21287	na	0.6	0.92632	0.12223	23	0	0	6.483	6.1316	4.2895	-0.084012	0.044495	0.2	0.2	
-1.3945	-3.1753	-1.0011	-1.2929	-1.2448	-1.5525	-1.6526	0.18182	0.33333	0.1965	na	0.45	0.84737	0.076787	12	0	0	3.3824	2.0684	3.7211	-0.60209	-0.076511	0.35	0.55	
-1.0681	-5.6293	-0.66718	-0.90966	-0.86934	-1.1232	0.43158	0	0	0.043749	na	0.6	0.93158	0.087895	14	0	0	3.9462	2.7947	2.3632	-0.45222	0.017126	0.2	0.35	
-1.9347	-7.6841	-1.4952	-1.8877	-1.8806	-2.2995	2.3895	0	0	0.0062659	na	0.65	0.91053	0.058179	19	0	0	5.3555	2.6158	0.22632	-0.79286	0.069868	0.3	0.35	
-1.6989	-7.8251	-2.2412	-2.4202	-2.7903	-2.9582	2.7789	0	0	0.0083501	na	0.7	0.95263	0.061783	21	0	0	5.9193	3.2842	0.50526	-0.68994	0.073517	0.2	0.25	
-1.0881	-3.4232	-1.4745	-1.5821	-1.8684	-1.9615	2.7789	0.15	0.28571	0.20215	na	0.6	0.87895	0.082994	21	0	0	5.9193	4.2316	1.4526	-0.44189	0.073517	0.35	0.4	
-1.9037	-7.1312	-2.6659	-2.8375	-3.2411	-3.4048	1.0316	0.066667	0.125	0.07317	na	0.6	0.87895	0.060273	16	0	0	4.5099	2.2	1.1684	-0.79381	0.035819	0.35	0.45	
-0.058597	-3.7409	-0.74928	-0.63441	-1.003	-0.84604	2.3474	0.13636	0.21739	0.23005	na	0.7	0.95789	0.12063	23	0	0	6.483	6.3842	4.0368	-0.023617	0.0567	0.15	0.2	
-1.6735	-5.6819	-1.39	-1.7089	-1.7159	-2.0528	1.8632	0	0	0.067742	na	0.55	0.84211	0.0635	14	0	0	3.9462	2.1421	0.27895	-0.70854	0.073935	0.4	0.5	
-1.4206	-2.5408	-0.19261	-0.64206	-0.32226	-0.81471	-0.63158	0.11765	0.16667	0.19042	na	0.5	0.91053	0.07946	18	0	0	5.0737	3.1579	3.7895	-0.58521	-0.019493	0.2	0.4	
-2.3138	-16.454	-3.1682	-3.3906	-3.8795	-4.0923	1.9474	0	0	0.003644	na	0.8	0.94737	0.042868	19	0	0	5.3555	2.0789	0.13158	-0.94821	0.056941	0.25	0.3	
-0.033623	-0.82689	-0.51334	-0.4324	-0.71784	-0.6022	1.8	0.13636	0.21739	0.21629	na	0.55	0.9	0.12663	23	0	0	6.483	6.4263	4.6263	-0.013551	0.043478	0.3	0.35	
-1.0275	-4.5632	-1.592	-1.657	-1.9416	-1.9951	1.3579	0	0	0.057739	na	0.55	0.86842	0.083342	13	0	0	3.6643	2.6263	1.2684	-0.43903	0.05803	0.3	0.35	
-1.7808	-7.9766	-2.1341	-2.359	-2.6238	-2.8493	2.1789	0.0625	0.11765	0.07914	na	0.65	0.92632	0.06361	17	0	0	4.7918	2.5105	0.33158	-0.73785	0.071207	0.25	0.35	
-0.93538	-3.1702	-1.2189	-1.3202	-1.5612	-1.6492	-0.22105	0.25	0.33333	0.26117	na	0.6	0.9	0.086295	21	0	0	5.9193	4.4684	4.6895	-0.37987	-0.005848	0.3	0.4	
-0.30901	-2.5236	-0.81764	-0.77663	-1.075	-1.0046	3.4105	0	0	0.079978	na	0.6	0.93158	0.11096	20	0	0	5.6374	5.1789	1.7684	-0.12604	0.094737	0.2	0.25	
-1.1111	-4.5739	-1.5205	-1.6271	-1.8958	-1.9912	2.5263	0.0625	0.11765	0.13917	na	0.6	0.91053	0.08006	17	0	0	4.7918	3.3684	0.84211	-0.46037	0.082559	0.25	0.35	
0.67836	-0.86151	-0.18742	0.075396	-0.30986	0.0017468	1.0632	0.28571	0.33333	0.37156	na	0.5	0.89474	0.15292	15	0	0	4.228	5.0053	3.9421	0.2849	0.039376	0.25	0.4	
0.51309	-0.52254	0.37479	0.48326	0.35531	0.49343	4.1684	0.14286	0.27273	0.20008	na	0.55	0.89474	0.14974	22	0	0	6.2011	7.0316	2.8632	0.20755	0.10526	0.3	0.35	
-0.41757	-3.1274	-1.6533	-1.5001	-2.0617	-1.8603	0.28421	0	0	0.067316	na	0.6	0.9	0.10177	18	0	0	5.0737	4.5105	4.2263	-0.17202	0.0087719	0.3	0.4	
-1.5696	-3.8987	-1.2212	-1.5399	-1.5734	-1.91	-4.6421	0.090909	0.17391	0.1558	na	0.6	0.91053	0.068445	23	0	0	6.483	3.8368	8.4789	-0.6326	-0.11213	0.25	0.45	
-1.5086	-11.766	-0.78497	-1.1623	-1.0521	-1.4609	1.9684	0.083333	0.16	0.095017	na	0.85	0.97895	0.067022	25	0	0	7.0467	4.3	2.3316	-0.60411	0.043743	0.15	0.2	
-0.60769	-1.5333	-1.127	-1.1325	-1.4778	-1.4517	0.69474	0.22222	0.25	0.29014	na	0.6	0.84737	0.099329	28	0	0	7.8923	6.6632	5.9684	-0.24138	0.013784	0.4	0.45	
-1.6471	-9.7442	-1.4004	-1.7163	-1.8288	-2.1582	1.4632	0.03125	0.060606	0.076551	na	0.85	0.97895	0.063985	33	0	0	9.3017	5.4158	3.9526	-0.64747	0.024632	0.15	0.15	
-0.86244	-8.6599	-1.3427	-1.3968	-1.7154	-1.7475	2.9789	0	0	0.030234	na	0.8	0.97368	0.087309	22	0	0	6.2011	4.8053	1.8263	-0.34887	0.075226	0.15	0.15	
-1.7273	-2.0531	-2.8355	-2.9168	-3.409	-3.4749	1.6421	0.23077	0.42857	0.24366	na	0.4	0.73158	0.079394	14	0	0	3.9462	2.0842	0.44211	-0.73128	0.065163	0.5	0.55	
0.73975	-0.99014	0.39109	0.5776	0.38236	0.61594	2.9895	0.25532	0.29167	0.33561	na	0.75	0.96842	0.15591	48	0	0	13.53	16.021	13.032	0.28538	0.0346	0.15	0.25	
-1.0753	-6.3856	-1.6177	-1.6951	-2.034	-2.0923	1.9789	0	0	0.026129	na	0.7	0.93684	0.07999	20	0	0	5.6374	4.0421	2.0632	-0.43858	0.054971	0.25	0.3	
-1.2648	-4.2727	-1.2108	-1.424	-1.5141	-1.7328	2.1895	0.071429	0.13333	0.090483	na	0.55	0.92105	0.082167	15	0	0	4.228	2.7789	0.58947	-0.53119	0.081092	0.2	0.4	
-1.6979	-11.437	-2.7108	-2.8056	-3.4135	-3.471	3.3368	0.037037	0.071429	0.050637	na	0.85	0.97895	0.051316	28	0	0	7.8923	4.4579	1.1211	-0.67443	0.066207	0.15	0.2	
-1.1669	-2.1376	-0.77687	-1.0355	-1.018	-1.29	1.8421	0.058824	0.11111	0.15871	na	0.5	0.83158	0.083564	18	0	0	5.0737	3.5	1.6579	-0.4807	0.056855	0.4	0.45	
-0.83317	-2.802	-0.60665	-0.78314	-0.82794	-1.0073	-2.9263	0.095238	0.13636	0.18676	na	0.6	0.91053	0.095922	22	0	0	6.2011	4.8526	7.7789	-0.33703	-0.073897	0.25	0.45	
-1.1994	-5.1778	-1.8844	-1.9564	-2.3537	-2.4036	1.5053	0	0	0.022096	na	0.65	0.91053	0.078473	20	0	0	5.6374	3.8579	2.3526	-0.48922	0.041813	0.3	0.35	
-1.0605	-4.4881	-2.0433	-2.0391	-2.5923	-2.5445	2.6526	0	0	0.036774	na	0.7	0.95263	0.080983	27	0	0	7.6105	5.5368	2.8842	-0.42229	0.054581	0.15	0.3	
-1.0726	-3.8926	-1.7902	-1.8359	-2.2674	-2.2834	2.6105	0.21739	0.33333	0.26103	na	0.65	0.93158	0.085905	24	0	0	6.7649	4.8842	2.2737	-0.43086	0.060429	0.25	0.3	
-1.9123	-12.704	-2.4409	-2.6558	-2.9878	-3.2001	2.0526	0	0	0.064681	na	0.75	0.94211	0.04918	17	0	0	4.7918	2.3421	0.28947	-0.79232	0.067079	0.25	0.3	
-1.2137	-3.0029	-0.88138	-1.1395	-1.1661	-1.4363	-0.51579	0.17391	0.20833	0.20867	na	0.6	0.87895	0.079874	24	0	0	6.7649	4.6368	5.1526	-0.48754	-0.01194	0.35	0.45	
-1.1865	-1.571	-0.70774	-0.98677	-0.94663	-1.2425	2.5789	0.1	0.14286	0.13747	na	0.5	0.82105	0.082119	21	0	0	5.9193	4.0789	1.5	-0.48185	0.068226	0.4	0.45	
-2.204	-9.8104	-2.7477	-3.0071	-3.3518	-3.6126	1.8316	0	0	0.0039243	na	0.65	0.88421	0.069371	17	0	0	4.7918	1.9684	0.13684	-0.91318	0.059856	0.35	0.45	
-1.361	-9.3062	-1.8218	-1.9581	-2.1959	-2.3298	1.1474	0	0	0.036249	na	0.65	0.92632	0.067828	12	0	0	3.3824	2.1	0.95263	-0.58762	0.053119	0.25	0.4	
-1.9364	-5.4876	-2.3917	-2.6192	-2.8171	-3.0546	1.1474	0	0	0.0049025	na	0.45	0.70526	0.070172	10	0	0	2.8187	1.2579	0.11053	-0.8582	0.063743	0.55	0.65	
0.84269	0.82713	0.81532	0.95941	0.90754	1.0829	-0.83158	0.23684	0.25641	0.3321	na	0.6	0.94211	0.16371	39	0	0	10.993	13.321	14.153	0.32823	-0.011846	0.2	0.3	
-0.60345	-2.9031	-0.81764	-0.87728	-1.075	-1.1195	3.0632	0.052632	0.1	0.10432	na	0.6	0.93684	0.10768	20	0	0	5.6374	4.7421	1.6789	-0.24613	0.085088	0.2	0.25	
-0.16432	-1.3749	-1.3738	-1.1852	-1.7141	-1.4784	1.3579	0.2	0.25	0.23868	na	0.5	0.87368	0.11618	16	0	0	4.5099	4.3105	2.9526	-0.06852	0.047149	0.3	0.35	
-0.98276	-5.5503	-1.0974	-1.2369	-1.4196	-1.5519	3.5368	0.047619	0.090909	0.11481	na	0.7	0.95789	0.086584	22	0	0	6.2011	4.6105	1.0737	-0.39754	0.089314	0.15	0.2	
-1.2919	-4.9643	-1.5205	-1.6886	-1.8958	-2.0607	1.6421	0.0625	0.11765	0.12979	na	0.6	0.93158	0.076505	17	0	0	4.7918	3.1368	1.4947	-0.53527	0.053664	0.2	0.35	
-1.1213	-4.7567	-1.2078	-1.3721	-1.4938	-1.659	-0.51579	0.083333	0.15385	0.17765	na	0.55	0.88421	0.079427	13	0	0	3.6643	2.5316	3.0474	-0.47909	-0.022042	0.3	0.4	
-1.7674	-7.0837	-1.2164	-1.6018	-1.5474	-1.9603	2.5474	0.055556	0.10526	0.074257	na	0.65	0.94211	0.062454	19	0	0	5.3555	2.8526	0.30526	-0.72432	0.074484	0.2	0.35	
-1.3641	-7.2118	-2.3188	-2.3693	-2.9151	-2.9298	0.38947	0.083333	0.16	0.11977	na	0.75	0.94211	0.068103	25	0	0	7.0467	4.5632	4.1737	-0.54623	0.008655	0.25	0.35	
-0.91954	-1.6075	0.027474	-0.29352	-0.064738	-0.417	1.3579	0.043478	0.083333	0.1065	na	0.55	0.93158	0.097575	24	0	0	6.7649	5.1526	3.7947	-0.36937	0.031433	0.2	0.25	
0.35002	-0.097347	-0.90679	-0.62223	-1.2031	-0.84569	2.0842	0.16	0.19231	0.21381	na	0.55	0.90526	0.13579	26	0	0	7.3286	7.9895	5.9053	0.13976	0.044534	0.25	0.35	
-1.0752	-8.0033	-2.0198	-2.0253	-2.4776	-2.4573	-0.43158	0.066667	0.125	0.089144	na	0.7	0.93158	0.072767	16	0	0	4.5099	3.2053	3.6368	-0.44835	-0.014985	0.25	0.3	
-1.4284	-6.4309	-1.9454	-2.0844	-2.4095	-2.5377	1.8737	0	0	0.047544	na	0.65	0.93158	0.06777	18	0	0	5.0737	3.1474	1.2737	-0.58842	0.05783	0.25	0.35	
0.589	-0.33408	-0.26769	-0.015659	-0.42881	-0.11416	1.8632	0.17857	0.2069	0.26988	na	0.6	0.87895	0.14675	29	0	0	8.1742	9.4053	7.5421	0.23341	0.035693	0.35	0.4	
-1.3909	-4.9745	-2.1169	-2.2133	-2.6876	-2.7545	3.5263	0.037037	0.071429	0.0615	na	0.7	0.91579	0.073834	28	0	0	7.8923	5.0789	1.5526	-0.55248	0.069967	0.3	0.35	
-0.91321	-6.7238	-1.3611	-1.429	-1.7138	-1.7652	1.7895	0	0	0.036493	na	0.7	0.93684	0.085516	18	0	0	5.0737	3.8421	2.0526	-0.3762	0.055231	0.25	0.3	
-0.99809	-0.82625	-1.2164	-1.3392	-1.5474	-1.6615	-1.9053	0.33333	0.42105	0.34197	na	0.45	0.79474	0.092876	19	0	0	5.3555	3.9421	5.8474	-0.40903	-0.055709	0.45	0.55	
0.84607	1.1685	-0.19659	0.12836	-0.33208	0.058473	1.2	0.35	0.38095	0.42178	na	0.45	0.82105	0.15788	21	0	0	5.9193	7.2316	6.0316	0.3436	0.031746	0.4	0.4	
-1.2426	-2.9316	-0.6866	-0.99179	-0.94561	-1.2728	-0.78947	0.13333	0.19355	0.19413	na	0.65	0.91053	0.081533	31	0	0	8.738	5.9737	6.7632	-0.4903	-0.014148	0.3	0.4	
-0.58927	-3.1168	-1.2164	-1.1997	-1.5474	-1.5027	2.8316	0.11111	0.21053	0.13252	na	0.6	0.90526	0.099158	19	0	0	5.3555	4.5211	1.6895	-0.24149	0.082795	0.3	0.35	
-1.825	-7.9074	-1.8334	-2.1292	-2.307	-2.6116	2.3895	0	0	0.013108	na	0.7	0.94737	0.056831	22	0	0	6.2011	3.2474	0.85789	-0.73823	0.06034	0.2	0.35	
0.42271	-0.57734	-0.53302	-0.29053	-0.75193	-0.44572	0.44211	0.11111	0.14286	0.18622	na	0.6	0.93158	0.13955	28	0	0	7.8923	8.7474	8.3053	0.1679	0.0087719	0.2	0.25	
-1.0318	-4.7549	-0.72771	-0.94828	-0.95059	-1.1797	0.094737	0	0	0.048235	na	0.6	0.93158	0.085312	16	0	0	4.5099	3.2579	3.1632	-0.43026	0.0032895	0.2	0.35	
-1.0241	-2.6973	-1.2164	-1.3481	-1.5474	-1.6716	2.3368	0	0	0.023698	na	0.55	0.88947	0.08744	19	0	0	5.3555	3.9053	1.5684	-0.41969	0.068329	0.25	0.35	
-1.0318	-6.2091	-1.3738	-1.4794	-1.7141	-1.8102	1.9895	0	0	0.061411	na	0.65	0.94737	0.082382	16	0	0	4.5099	3.2579	1.2684	-0.43026	0.069079	0.15	0.2	
-1.5529	-8.0963	-1.1086	-1.4423	-1.4414	-1.7963	0.084211	0.086957	0.16667	0.16534	na	0.75	0.97368	0.066659	24	0	0	6.7649	4.0421	3.9579	-0.62379	0.0019493	0.1	0.2	
-1.2976	-4.1075	-2.5379	-2.526	-2.6489	-2.6853	-1.1579	0	0	0.032775	na	0.65	0.93158	0.089313	25	0	0	7.0467	4.6842	5.8421	-0.51961	-0.025731	0.2	0.25	
-0.11627	-3.6902	-0.57648	-0.51201	-0.80864	-0.70732	4.0947	0.068966	0.13333	0.14446	na	0.75	0.96842	0.12069	30	0	0	8.4561	8.2053	4.1105	-0.045972	0.075828	0.15	0.25	
-0.12102	-4.0537	-0.11593	-0.13656	-0.23632	-0.2416	3.9053	0	0	0.081371	na	0.7	0.96316	0.12251	22	0	0	6.2011	6.0053	2.1	-0.048953	0.098618	0.15	0.25	
-1.7257	-4.807	-2.3606	-2.525	-2.8372	-2.9996	0.57895	0	0	0.017941	na	0.5	0.82105	0.071422	13	0	0	3.6643	1.9211	1.3421	-0.73732	0.024741	0.4	0.45	
0.20624	-1.457	0.11594	0.16616	0.040918	0.11618	1.5263	0.035714	0.068966	0.13834	na	0.65	0.95263	0.13694	29	0	0	8.1742	8.6053	7.0789	0.081727	0.02924	0.15	0.25	
-0.46756	-3.1492	-0.74928	-0.77479	-1.003	-1.0074	1.0737	0.090909	0.17391	0.18539	na	0.65	0.85263	0.10525	23	0	0	6.483	5.6947	4.6211	-0.18844	0.025934	0.4	0.45	
-2.2536	-5.0785	-3.2342	-3.4256	-2.4909	-2.9366	-9.6421	0.2	0.23077	0.2095	na	0.6	0.84737	0.10998	26	0	0	7.3286	3.0737	12.716	-0.89983	-0.20603	0.4	0.45	
-0.44964	-2.3812	-0.9069	-0.89807	-1.1678	-1.1362	0.53684	0.125	0.23529	0.19892	na	0.55	0.89474	0.10616	17	0	0	4.7918	4.2158	3.6789	-0.1863	0.017544	0.3	0.45	
-1.4193	-5.267	-1.5205	-1.7319	-1.8958	-2.1097	2.2632	0.0625	0.11765	0.075338	na	0.6	0.93684	0.079441	17	0	0	4.7918	2.9737	0.71053	-0.58804	0.073959	0.2	0.3	
-1.7931	-11.103	-1.893	-2.1639	-2.3168	-2.5974	1.9263	0.071429	0.13333	0.12481	na	0.7	0.93158	0.051398	15	0	0	4.228	2.1737	0.24737	-0.75305	0.071345	0.25	0.4	
-1.8096	-8.6189	-2.6845	-2.8216	-3.3127	-3.4304	1.8	0	0	0.0081877	na	0.7	0.91579	0.059527	20	0	0	5.6374	2.9526	1.1526	-0.7381	0.05	0.3	0.35	
-0.79669	-6.955	-2.0433	-1.9481	-2.5923	-2.4392	2.6316	0.076923	0.14815	0.13685	na	0.8	0.97368	0.086948	27	0	0	7.6105	6.0526	3.4211	-0.31725	0.054148	0.15	0.2	
-1.4924	-6.2401	-1.7741	-1.9657	-2.2137	-2.402	1.2211	0.055556	0.10526	0.093553	na	0.65	0.95263	0.075953	19	0	0	5.3555	3.2421	2.0211	-0.61161	0.035703	0.15	0.25	
-1.5905	-7.0371	-2.1128	-2.2758	-2.5625	-2.7223	1.7263	0	0	0.010277	na	0.6	0.87368	0.065043	14	0	0	3.9462	2.2316	0.50526	-0.6734	0.068505	0.35	0.5	
-1.0027	-3.561	-1.4423	-1.5268	-1.8505	-1.9142	1.6	0.125	0.2	0.1929	na	0.65	0.94211	0.085418	25	0	0	7.0467	5.2211	3.6211	-0.40154	0.035556	0.2	0.25	
-0.38123	-1.7114	-0.12761	-0.23574	-0.2537	-0.35919	-0.45263	0.16667	0.2	0.25371	na	0.6	0.93684	0.11488	25	0	0	7.0467	6.3526	6.8053	-0.15266	-0.010058	0.2	0.3	
-1.4285	-3.0079	-1.1184	-1.4082	-1.4607	-1.7646	-4.8421	0.16	0.19231	0.20131	na	0.6	0.87895	0.072999	26	0	0	7.3286	4.6316	9.4737	-0.57036	-0.10346	0.35	0.45	
-1.2151	-4.9613	-1.2078	-1.4037	-1.4938	-1.6942	1.4	0	0	0.020842	na	0.55	0.93158	0.083618	13	0	0	3.6643	2.4368	1.0368	-0.51916	0.059829	0.2	0.25	
0.23343	-2.5114	-0.36129	-0.21627	-0.53213	-0.34515	2	0.047619	0.090909	0.17938	na	0.65	0.93158	0.13476	22	0	0	6.2011	6.5789	4.5789	0.094427	0.050505	0.25	0.3	
-1.6299	-4.2764	-1.8334	-2.0624	-2.307	-2.5349	1.1263	0.095238	0.18182	0.10655	na	0.6	0.87895	0.068632	22	0	0	6.2011	3.5632	2.4368	-0.65931	0.028442	0.35	0.4	
1.1709	0.6179	0.82048	1.0757	0.90084	1.2045	2.8526	0.19231	0.22222	0.29937	na	0.55	0.92632	0.17655	27	0	0	7.6105	9.9	7.0474	0.46625	0.058696	0.2	0.2	
